Name,Categories,Cuisine Types,Nationalities,Rating,Address,Res_Latitude,Res_Longitude,Reviews,Distance,Phone,Closed,Price
Five Sails Restaurant,French,,French,4.5,"401-999 Canada Place, Vancouver",49.2880313351364,-123.113292160758,184,1750.2419689478763,+16048442855,False,$$$$
Showcase Restaurant & Bar,"Seafood, Bars","Seafood, Bars",,4.0,"1122 West Hastings Street, Vancouver",49.2879858,-123.1204414,130,1474.5890797408863,+16046394040,False,$$
Joe Fortes Seafood & Chop House,"Seafood, Steakhouses","Seafood, Steakhouses",,4.0,"777 Thurlow Street, Vancouver",49.28493,-123.12473,1257,1687.2942417620857,+16046691940,False,$$$
Forage,"Canadian (New), Breakfast & Brunch",,Canadian (New),4.0,"1300 Robson Street, Vancouver",49.28707,-123.12925,709,1422.7454419192586,+16046611400,False,$$
Zakkushi on Denman,"Japanese, Tapas/Small Plates, Barbeque",Barbeque,Japanese,4.0,"823 Denman Street, Vancouver",49.29108,-123.13643,257,1083.9827297833601,+16046851136,False,$$$
Guu Original Thurlow,"Japanese, Tapas Bars",Tapas Bars,Japanese,4.0,"838 Thurlow Street, Vancouver",49.2839786648396,-123.125567978574,796,1782.621095220601,+16046858817,False,$$
Zefferelli's,"Italian, Bars",Bars,Italian,4.0,"1136 Robson Street, Vancouver",49.28504,-123.1261,494,1662.1486603387882,+16046870655,False,$$
Sura Korean Cuisine,Korean,,Korean,4.0,"1518 Robson Street, Vancouver",49.2888601838143,-123.131742169312,434,1232.5426504217533,+16046877872,False,$$
Saku,Japanese,,Japanese,4.5,"1588 Robson Street, Vancouver",49.289223,-123.132266,370,1197.1713736075922,+17783795872,False,$$
Tavola,Italian,,Italian,4.5,"1829 Robson Street, Vancouver",49.2918164,-123.1357186,369,994.0125566242328,+16046064680,False,$$$
LIFT Bar Grill View,"Seafood, Bars","Seafood, Bars",,3.5,"333 Menchions Mews, Vancouver",49.2937850399962,-123.12978089218,305,672.8533680021089,+16046895438,False,$$$
Ramen Danbo,"Ramen, Noodles",,,4.5,"1333 Robson Street, Vancouver",49.2874959131639,-123.128934167326,597,1371.380179977526,N/A,False,$$
Hokkaido Ramen Santouka,"Ramen, Noodles",,,4.0,"1690 Robson Street, Vancouver",49.290236,-123.133811,991,1116.1072656570525,+16046818121,False,$$
Le Crocodile Restaurant,French,,French,4.5,"909 Burrard Street, Vancouver",49.2822815356982,-123.124911131657,444,1976.4456038828905,+16046694298,False,$$$$
Nook,"Italian, Pizza",Pizza,Italian,4.5,"781 Denman Street, Vancouver",49.2917554,-123.1352974,308,999.3693119200069,+16045684554,False,$$
Hawksworth Restaurant,Canadian (New),,Canadian (New),4.0,"801 W Georgia Street, Vancouver",49.2833971,-123.1191704,655,1968.350260603589,+16046737000,False,$$$
Gotham Steakhouse & Bar,"Steakhouses, Cocktail Bars, Seafood","Steakhouses, Cocktail Bars, Seafood",,4.0,"615 Seymour Street, Vancouver",49.2829254,-123.115793,423,2116.949351218712,+16046058282,False,$$$$
Score on Davie,"Sports Bars, Breakfast & Brunch, American",Sports Bars,American,4.5,"1262 Davie Street, Vancouver",49.2823221457395,-123.134614739512,350,1984.6416786642942,+16046321646,False,$$
Yasma,"Syrian, Lebanese",,,4.5,"550 Denman Street, Vancouver",49.293372954206546,-123.1321844713631,25,748.0858362042288,+16045660493,False,N/A
Hy's Steakhouse & Cocktail Bar,"Steakhouses, Cocktail Bars, Seafood","Steakhouses, Cocktail Bars, Seafood",,4.0,"637 Hornby Street, Vancouver",49.28468,-123.11927,347,1833.74647719206,+16046837671,False,$$$$
The Red Accordion,"Cocktail Bars, Tapas/Small Plates",Cocktail Bars,,4.5,"1616 Alberni Street, Vancouver",49.29025,-123.131768,79,1080.1878807476828,+16044286464,False,$$
Kosoo,"Korean, Barbeque, Soul Food",Barbeque,Korean,4.5,"1128 Robson Street, Vancouver",49.28494,-123.12592,105,1661.7507962252841,+16044288414,False,$$
Cactus Club Cafe,"Canadian (New), Cocktail Bars",Cocktail Bars,Canadian (New),4.0,"588 Burrard Street, Vancouver",49.28554081466174,-123.11881637137162,483,1760.2580110195086,+16046820933,False,$$
Dinesty Dumpling House,"Chinese, Bubble Tea, Dumplings",,Chinese,4.0,"1719 Robson Street, Vancouver",49.2908176,-123.1343912,951,1068.364000252058,+16046697769,False,$$
Jingle Bao,"Asian Fusion, Noodles, Dim Sum",,Asian Fusion,4.0,"774 Denman Street, Vancouver",49.291609,-123.134917,165,1001.2924088848293,+16044287722,False,$$
Bacchus Restaurant & Lounge,"Lounges, Venues & Event Spaces, Breakfast & Brunch",,,4.0,"845 Hornby Street, Vancouver",49.28232,-123.12281,190,1997.6935842439343,+16046085319,False,$$$
Hello Nori,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.5,"1165 Robson Street, Vancouver",49.2857029,-123.1262438,206,1598.4268033142748,+16045649595,False,$$
España Restaurant,Spanish,,,4.0,"1118 Denman Street, Vancouver",49.2880552,-123.1404114,251,1538.154310047908,+16045584040,False,$$
Nero Waffles,"Desserts, Breakfast & Brunch, Waffles",Desserts,,4.5,"1703 Robson Street, Vancouver",49.2907208,-123.1339952,660,1072.442335745183,+16048391239,False,$$
JOEY Burrard,"Canadian (New), Lounges, Steakhouses",Steakhouses,Canadian (New),4.0,"820 Burrard St, Vancouver",49.2827851242953,-123.12316775322,577,1946.0071704222075,+16046835639,False,$$
ARC Restaurant,"Canadian (New), Cocktail Bars",Cocktail Bars,Canadian (New),4.0,"900 Canada Place Way, Vancouver",49.2872868,-123.1137298,173,1792.9984422176046,+16046911818,False,$$$
Horin Tonkotsu Ramen ,Ramen,,,4.0,"1226 Robson Street, Vancouver",49.28617,-123.12749,159,1523.220317278671,+16046206111,False,$$
Kokoro Tokyo Mazesoba,Japanese,,Japanese,4.0,"551 Seymour Street, Vancouver",49.2833927,-123.115078,457,2095.6603719359355,+16045598872,False,$$
Tableau Bar Bistro,"Bars, Bistros",Bars,,4.0,"1181 Melville Street, Vancouver",49.287494,-123.1235689,279,1432.391402120017,+16046398692,False,$$
Peaked Pies,"Australian, Bakeries, Fast Food",Fast Food,,4.5,"975 Denman Street, Vancouver",49.2896489,-123.1384797,200,1307.334376630989,+17783795612,False,$$
JOS,"Pizza, Italian",Pizza,Italian,4.0,"1190 W Cordova St, Vancouver",49.2890737079158,-123.122008477632,47,1306.6097151370718,+16048911555,False,$$
Mahony's Tavern,"Irish, Pubs",Pubs,Irish,3.0,"1055 Canada Place, Vancouver",49.28971,-123.11607,219,1584.616272569802,+16046477513,False,$$
Ukrainian Village,Ukrainian,,,4.0,"815 Denman Street, Vancouver",49.2914123,-123.1358196,170,1049.8609796981546,+16046877440,False,$$
Mott 32,Chinese,,Chinese,4.0,"1161 West Georgia Street, Vancouver",49.2868703881444,-123.124537612795,190,1481.0689070661344,+16049798886,False,$$$$
CinCin Ristorante + Bar,"Italian, Bars",Bars,Italian,4.0,"1154 Robson Street, Vancouver",49.28516,-123.1263,416,1625.9079716438566,+16046887338,False,$$$
Seasons In the Park,Seafood,Seafood,,4.0,"Queen Elizabeth Park, Vancouver",49.2416705486198,-123.112535476685,528,727.0838014444133,+16048748008,False,$$$
Grub,"Italian, Canadian (New)",,"Italian, Canadian (New)",4.0,"4328 Main Street, Vancouver",49.2463988,-123.1010281,182,265.31095062799744,+16048768671,False,$$
Rocky Mountain Flatbread,"Gluten-Free, Breakfast & Brunch, Pizza",Pizza,,4.0,"4186 Main Street, Vancouver",49.2478,-123.10074,239,390.7246628580948,+16045669779,False,$$
Yugo Restaurant,Japanese,,Japanese,4.0,"4265 Main Street, Vancouver",49.24753,-123.10152,122,337.7166868638533,+16046207878,False,$$$
East is East,"Middle Eastern, Indian",,"Middle Eastern, Indian",4.0,"4433 Main Street, Vancouver",49.2452136,-123.1014916,497,177.04200253571747,+16045654401,False,$$$
The Locus,"Lounges, Canadian (New)",,Canadian (New),4.0,"4121 Main Street, Vancouver",49.2485,-123.10147,266,434.58247725017907,+16047084121,False,$$
Trafiq Cafe & Bakery,"Cafes, Bakeries, Coffee & Tea","Cafes, Coffee & Tea",,4.5,"4216 Main Street, Vancouver",49.2474862,-123.1011218,316,345.6843768320598,+16046482244,False,$$
Autostrada,"Italian, Wine Bars",Wine Bars,Italian,4.0,"4811 Main Street, Vancouver",49.24172,-123.10185,100,392.13511930574384,+16044286820,False,$$$
Sawasdee Thai Restaurant,Thai,,Thai,4.0,"4250 Main Street, Vancouver",49.24703,-123.1008,338,321.9030550519778,+16048764030,False,$$
Chaise Lounge Restaurant,"Lounges, American",,American,3.5,"4444 Main St, Vancouver",49.2450701,-123.1010896,149,209.47545198494728,+16048747114,False,$$
The Acorn,"Vegan, Vegetarian, Cocktail Bars",Cocktail Bars,,4.0,"3995 Main Street, Vancouver",49.24958,-123.10143,462,547.6455353536045,+16045669001,False,$$
Chickpea,"Vegan, Mediterranean",,Mediterranean,3.5,"4298 Main Street, Vancouver",49.2466008452725,-123.100948166987,249,280.6260287584537,+16046200602,False,$$
Sun Sui Wah Seafood Restaurant,"Seafood, Dim Sum, Cantonese",Seafood,,3.5,"3888 Main Street, Vancouver",49.25053,-123.1006,559,646.0306485891374,+16048728822,False,$$
BBQ Chicken,"Korean, Chicken Wings, Pubs",Pubs,Korean,4.5,"4470 Main Street, Vancouver",49.2448724,-123.1011006,15,201.75299562787606,+12365218256,False,N/A
Breka Bakery & Café,"Bakeries, Patisserie/Cake Shop, Cafes",Cafes,,4.0,"4554 Main St, Vancouver",49.24383730986246,-123.10114614665508,42,232.78433407247778,+16045590900,False,$$
Sula,"Indian, Seafood",Seafood,Indian,4.5,"4172 Main Street, Vancouver",49.2479405,-123.1007241,107,403.3137432740333,+16048745375,False,$$
Pizza Carano,"Pizza, Italian",Pizza,Italian,4.5,"4241 Fraser Street, Vancouver",49.2472163,-123.090345,151,1013.4739460555039,+16048771270,False,$$
Sushi Hub,"Sushi Bars, Japanese",Sushi Bars,Japanese,4.0,"4855 Main Street, Vancouver",49.24116,-123.10187,124,447.9906851027791,+16043364855,False,$$
Boiling Point,"Taiwanese, Hot Pot, Comfort Food",,,3.5,"4148 Main St, Vancouver",49.2482041,-123.1009003,91,426.9988212112175,+16046202198,False,$$
Ogenki Sushi,"Japanese, Sushi Bars",Sushi Bars,Japanese,3.5,"4342 Main Street, Vancouver",49.2462985,-123.1010301,111,257.0436773814977,+16048759975,False,$
Hawkers Delight Deli,"Delis, Malaysian, Singaporean",,Malaysian,4.0,"4127 Main Street, Vancouver",49.248375,-123.101287,354,424.81378219656614,+16047098188,False,$
District Eleven,Vietnamese,,Vietnamese,4.0,"4063 Main Street, Vancouver",49.2489934,-123.1012049,31,511.39381152432827,N/A,False,N/A
Osteria Savio Volpe,Italian,,Italian,4.0,"615 Kingsway, Vancouver",49.2574913,-123.0909344,432,1681.393533995177,+16044280072,False,$$$
Toshi Sushi,"Sushi Bars, Japanese",Sushi Bars,Japanese,4.5,"181 East 16th Avenue, Vancouver",49.256699,-123.101936,448,1314.3964692062157,+16048745173,False,$$
Tonton Sushi,Japanese,,Japanese,4.0,"4018 Cambie Street, Vancouver",49.2497178,-123.115173,75,976.0336519039545,+16044282742,False,$$
Nammos Estiatorio,"Tapas/Small Plates, Greek, Breakfast & Brunch",,Greek,4.0,"3980 Fraser Street, Vancouver",49.24949186070796,-123.0898917758554,132,1133.3759617457347,+16044286850,False,$$
The Arbor,"Vegetarian, Vegan",,,4.0,"3941 Main Street, Vancouver",49.2499965,-123.1012256,145,584.7993566223602,+16046203256,False,$$
Pizzeria Grano,Pizza,Pizza,,4.5,"3240 Main Street, Vancouver",49.2561903,-123.1010467,26,1282.985633970861,+16048765408,False,N/A
Batard Boulangerie & Cafe Moderne,"Coffee & Tea, Bakeries, French",Coffee & Tea,French,4.5,"3958 Fraser Street, Vancouver",49.2495337429805,-123.089919893626,134,1133.637372136671,+16045063958,False,$$
Le Marché St. George,"Cafes, Grocery",Cafes,,4.0,"4393 Saint George Street, Vancouver",49.2456344,-123.0941734,178,707.7867849715494,+16045655107,False,$$
Long's Noodle House,"Chinese, Noodles, Dumplings",,Chinese,3.5,"4853 Main Street, Vancouver",49.2412221,-123.1016806,294,439.56835666877834,+16048797879,False,$$
Fassil Ethiopian Restaurant,Ethiopian,,Ethiopian,4.5,"736 Broadway E, Vancouver",49.262316686122,-123.08833077466,149,2236.588500013066,+16048792001,False,$$
The Main,"Mediterranean, Pizza, Pubs","Pizza, Pubs",Mediterranean,3.0,"4210 Main Street, Vancouver",49.2474248,-123.1010251,119,350.41717071592007,+16047098555,False,$$
Les Faux Bourgeois,"French, Cafes",Cafes,French,4.0,"663 E 15th Avenue, Vancouver",49.2572813531481,-123.089767330802,455,1711.3434959064762,+16048739733,False,$$
Bonjour Vietnam Bistro,Vietnamese,,Vietnamese,4.0,"3944 Fraser Street, Vancouver",49.249668,-123.0899331,77,1139.5815006596642,+16048793633,False,N/A
Sushi Mania,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.0,"3851 Main Street, Vancouver",49.2505379542326,-123.101179728836,166,651.6967182809649,+16045683363,False,$$
Sushi Hil,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.5,"3330 Main Street, Vancouver",49.2554661,-123.1011451,24,1174.382345695371,+12364829060,False,N/A
Matchstick Coffee,"Bakeries, Coffee Roasteries, Breakfast & Brunch",Coffee Roasteries,,3.5,"4807 Main Street, Vancouver",49.2421612,-123.1015749,61,381.50556838217074,+16045694807,False,$$
The French Table Bistro,French,,French,3.5,"3916 Main Street, Vancouver",49.2500105,-123.1008117,116,607.3066894719768,+16046893237,False,$$$
Bob Likes Thai Food,Thai,,Thai,3.5,"3755 Main St, Vancouver",49.25134,-123.10133,193,737.6115216905353,+16045688538,False,$$
Egg & Co,Breakfast & Brunch,,,4.0,"4245 Fraser Street, Vancouver",49.2470515,-123.0903867,66,1003.7494612502893,+16043369301,False,$$
Maizal RMF,Mexican,,Mexican,4.5,"2815 Main Street, Vancouver",49.2600097,-123.1012988,146,1682.2786636109956,+16047090813,False,$$
East West Market,"Grocery, Vegan, Delis",,,4.5,"4169 Main Street, Vancouver",49.24823,-123.10147,34,406.98945186000833,+16045646888,False,$
Kishimoto Japanese Kitchen,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.5,"2054 Commercial Drive, Vancouver",49.2665099,-123.06935,518,455.7531158446811,+16042555550,False,$$$
B House,"Asian Fusion, Breakfast & Brunch",,Asian Fusion,4.5,"2270 Commercial Drive, Vancouver",49.264473795087,-123.069533295929,25,205.39056094926806,+16045642468,False,N/A
The Burrow,"Mexican, Vegetarian, Breakfast & Brunch",,Mexican,4.0,"2781 Commercial Drive, Vancouver",49.2597591,-123.0700099,506,324.82040237329204,+16045688224,False,$$
Sopra Sotto,"Pizza, Italian",Pizza,Italian,4.0,"1510 Commercial Drive, Vancouver",49.2711051,-123.0694651,141,950.7067762534934,+16042517586,False,$$
Jamjar - Folk Lebanese Food,"Lebanese, Vegan",,,4.0,"2280 Commercial Drive, Vancouver",49.264412,-123.0695951,260,193.2267776914765,+16042523957,False,$$
Pink Peppercorn Seafood House,Seafood,Seafood,,4.5,"1485 Kingsway, Vancouver",49.2493583,-123.0739159,145,1508.2024794183628,+16045693626,False,$$$
Lunch Lady,Vietnamese,,Vietnamese,4.0,"1046 Commercial Drive, Vancouver",49.27497,-123.06915,213,1371.399723678642,+16045595938,False,$$
Absinthe Bistro,"French, Bistros, Desserts",Desserts,French,4.5,"952 Commercial Drive, Vancouver",49.27607,-123.0692457,140,1493.325983879775,+16045669053,False,$$$
La Mezcaleria,Mexican,,Mexican,4.0,"1622 Commercial Drive, Vancouver",49.2702237,-123.0694136,296,829.255636348404,+16045598226,False,$$
Harbour Oyster + Bar,"Cocktail Bars, Seafood, Fish & Chips","Cocktail Bars, Seafood",,4.0,"1408 Commercial Drive, Vancouver",49.2718946138822,-123.069181591272,76,1029.0396932979136,+16042516900,False,$$
Via Tevere Pizzeria,"Italian, Pizza, Desserts","Pizza, Desserts",Italian,4.0,"1190 Victoria Drive, Vancouver",49.27387530438791,-123.06553445802784,335,1277.1421614193832,+16043361803,False,$$
Harambe Restaurant,"Ethiopian, African",,"Ethiopian, African",4.0,"2149 Commercial Drive, Vancouver",49.265519,-123.069867,136,323.8411307695319,+16042161060,False,$$
Gojo Café,"Ethiopian, African",,"Ethiopian, African",4.0,"2838 Commercial Drive, Vancouver",49.2589549,-123.069605,61,389.31581495920875,+16047085394,False,$$
Sula Indian Restaurant,Indian,,Indian,4.0,"1128 Commercial Drive, Vancouver",49.2745279,-123.0693263,265,1311.3949027005174,+16042151130,False,$$
Do Chay,"Vietnamese, Vegan, Vegetarian",,Vietnamese,4.5,"1392 Kingsway, Vancouver",49.25006,-123.0765,164,1496.5696420702182,+16042258349,False,$$
Elephant Garden Creamery,"Food Stands, Ice Cream & Frozen Yogurt, Desserts",Desserts,,4.5,"2080 Commercial Dr, Vancouver",49.2661487,-123.0694056,138,390.43441837694473,+16042516832,False,$
Chongqing Restaurant,Chinese,,Chinese,3.5,"2808 Commercial Dr, Vancouver",49.25932,-123.06945,147,371.9030167829994,+16042547434,False,$$
Mui Ngo Gai,"Vietnamese, Noodles",,Vietnamese,4.0,"2052 Kingsway, Vancouver",49.2445748,-123.0642461,225,2036.6105052533442,+16048768885,False,$
