Name,Categories,Cuisine Types,Nationalities,Rating,Address,Res_Latitude,Res_Longitude,Reviews,Distance,Phone,Closed,Price,City
Subway,"Fast Food, Sandwiches","Fast Food, Sandwiches",NA,3.5,"Albany Market Square, Edmonton",53.6291617167243,-113.543608388607,3,897.2613699600284,17804763334,False,$$,Edmonton
Dairy Queen Grill & Chill,"Ice Cream & Frozen Yogurt, Fast Food, Burgers","Fast Food, Burgers",NA,3.0,"16981 127th St, Edmonton",53.6318812,-113.5404316,3,531.2000117818741,17807056757,False,$,Edmonton
Taco Time,Mexican,Mexican,Mexican,3.0,"12712 167 Avenue NW, Edmonton",53.6290418,-113.5431007,3,887.1858602350877,15875210375,False,$,Edmonton
Freshii,"Vegetarian, Salad, Fast Food",Fast Food,NA,3.5,"12444 167th Ave NW, Edmonton",53.6297049671041,-113.537630662322,4,658.9116925830709,15877826959,False,$,Edmonton
Mary Brown's,Fast Food,Fast Food,NA,2.5,"16703 127th Street NW, Edmonton",53.6293776,-113.540856,3,777.638365359269,<NA>,False,$,Edmonton
Woodwork,"Canadian (New), Cocktail Bars",Cocktail Bars,Canadian (New),4.0,"10132-100 Street, Edmonton",53.5419431693898,-113.490731079867,175,249.3064804631126,17807574100,False,$$,Edmonton
OEB Breakfast,Breakfast & Brunch,Breakfast & Brunch,NA,4.5,"10174 100A Street, Edmonton",53.54252,-113.49257,245,273.6480187217013,15875200936,False,$$,Edmonton
JOEY Bell Tower,"Canadian (New), Lounges, Steakhouses",Steakhouses,Canadian (New),4.0,"10310-101 Street NW, Edmonton",53.5450960300911,-113.49416913725828,81,356.82596942917644,17809905639,False,$$,Edmonton
Sabor,"Portuguese, Spanish",Portuguese,NA,4.0,"10220 103 Street, Edmonton",53.543381087231,-113.497605148344,175,564.9015309905166,17807571114,False,$$$,Edmonton
XO Bistro & Bar,"Vietnamese, Bars",Bars,Vietnamese,4.5,"10236 103 Street, Edmonton",53.5438,-113.49757,82,564.1678932570613,17807619696,False,$$,Edmonton
Sorrentino's Downtown,Italian,Italian,Italian,4.0,"10162 100 St NW, Edmonton",53.5424039,-113.4904816,46,196.0844453915229,17804247500,False,$$$,Edmonton
CRAFT Beer Market,"Canadian (New), Burgers, Beer Bar","Burgers, Beer Bar",Canadian (New),3.5,"10013 101A Avenue, Edmonton",53.5422011,-113.4913926,259,247.6191400053271,17804242337,False,$$,Edmonton
Bistro Praha,"Modern European, Czech",Modern European,Modern European,4.0,"10117 101 Street NW, Edmonton",53.5414213451344,-113.493436306746,75,402.2824905593063,17804244218,False,$$,Edmonton
De Dutch,"Breakfast & Brunch, Gluten-Free, Canadian (New)",Breakfast & Brunch,Canadian (New),4.0,"10030 Jasper Ave, Edmonton",53.54125,-113.49157,159,338.93852262258025,15875208841,False,$$,Edmonton
Ruth's Chris Steak House,Steakhouses,Steakhouses,NA,4.0,"9990 Jasper Avenue, Edmonton",53.54163,-113.48989,113,283.2345496311538,17809900123,False,$$$$,Edmonton
Confederation Lounge,"Lounges, Canadian (New)",Lounges,Canadian (New),4.0,"10065 100th Street, Edmonton",53.54012,-113.48925,40,413.099316742387,17804245181,False,$$$,Edmonton
The Underground Tap & Grill,"Pubs, American",Pubs,American,3.5,"10004 Jasper Avenue NW, Edmonton",53.5412956,-113.4907434,107,316.14425217698573,17804251880,False,$$,Edmonton
Padmanadi Vegetarian Restaurant,"Vegetarian, Indonesian, Vegan",Vegetarian,NA,4.5,"10740 101 Street, Edmonton",53.5525155187002,-113.493800139724,326,999.5554539458216,17804288899,False,$$,Edmonton
Harvest Room,"Breakfast & Brunch, Canadian (New)",Breakfast & Brunch,Canadian (New),4.0,"10065 - 100th Street, Edmonton",53.54012,-113.48925,62,413.099316742387,17804245181,False,$$$,Edmonton
Dalla Tavola Zenari,Italian,Italian,Italian,4.5,"10166-100 A Street NW, Edmonton",53.54228243384595,-113.49259960450878,27,297.03307672125686,17805408920,False,$$$,Edmonton
Rosewood Foods,"Breakfast & Brunch, Cafes, Salad",Cafes,NA,4.5,"101-10150 100 Street NW, Edmonton",53.5424329438608,-113.4909425,18,209.21635862772575,17807578030,False,$$$,Edmonton
Chop steakhouse,"Seafood, Steakhouses, Lounges","Seafood, Steakhouses",NA,3.5,"10235 101 Street, Edmonton",53.54506,-113.4935,86,284.65671581108575,17804413075,False,$$$,Edmonton
Rigoletto's Cafe,Italian,Italian,Italian,4.0,"10305 - 100 Avenue NW, Edmonton",53.541919782814006,-113.4869648735873,39,268.4069648940955,17804290701,False,$$,Edmonton
La Ronde Revolving Restaurant,Steakhouses,Steakhouses,NA,4.0,"10111 Bellamy Hill NW, Edmonton",53.53916,-113.49416,91,637.625298829233,17804286611,False,$$$,Edmonton
L'espresso Cafe,"Coffee & Tea, Pizza, Sandwiches","Coffee & Tea, Pizza, Sandwiches",NA,3.5,"Main Floor, Chancery Hall Building, Edmonton",53.5441557,-113.4888695,19,26.29668677631431,17804290007,False,$,Edmonton
Pazzo Pazzo Italian Cuisine,Italian,Italian,Italian,3.5,"10016-103 Avenue NW, Edmonton",53.5456955,-113.4918893,63,265.56617602894056,17804257711,False,$$,Edmonton
Braven,"Steakhouses, Seafood, Cocktail Bars","Steakhouses, Seafood, Cocktail Bars",NA,3.5,"10344 102 Street NW, Edmonton",53.54565,-113.49582,45,480.9762700256527,17807848580,False,$$,Edmonton
Thanh Thanh Oriental Noodle House,Vietnamese,Vietnamese,Vietnamese,4.0,"10718 101 Street NW, Edmonton",53.55186,-113.49402,88,936.9434309894458,17804265068,False,$$,Edmonton
Continental Treat Fine Bistro,"Gluten-Free, Modern European",Gluten-Free,Modern European,4.5,"9698 Jasper Avenue, Edmonton",53.54266,-113.48533,10,305.95806988155977,17807580442,False,$$,Edmonton
Share,"Steakhouses, Canadian (New)",Steakhouses,Canadian (New),4.0,"10135 100 Street NW, Edmonton",53.54213210416221,-113.48918483779909,10,204.26051182893704,17804938994,False,$$$,Edmonton
Atlas Steak + Fish,"Steakhouses, Seafood, Bars","Steakhouses, Seafood, Bars",NA,3.5,"10204 104 Avenue NW, Edmonton",53.546778403750665,-113.49601816105528,63,552.9646551828051,17804133178,False,$$$,Edmonton
LUX Steakhouse and Bar,"Lounges, Steakhouses, Canadian (New)",Steakhouses,Canadian (New),3.5,"Commerce Pl, Edmonton",53.7139416,-113.217024,94,410.69243270679885,17804240400,False,$$$,Edmonton
Old Spaghetti Factory,Italian,Italian,Italian,4.0,"10220 103 St NW, Edmonton",53.5436156204755,-113.49757270344,74,560.3425503244084,17804226088,False,$$,Edmonton
Amore Pasta,Italian,Italian,Italian,4.5,"10235 101St NW, Edmonton",53.54506,-113.4935,12,276.18172213119584,<NA>,False,$$,Edmonton
Board N Brew Café,"Cafes, Arts & Entertainment",Cafes,NA,4.5,"9929 103 Street, Edmonton",53.53793,-113.49693,18,824.9154409039484,17807578262,False,$$,Edmonton
The Hallway Cafe,"Diners, Sandwiches",Sandwiches,NA,4.0,"1 Sir Winston Churchill Square, Edmonton",53.5451531552997,-113.490537751431,10,161.90589812836578,17804138060,False,$$,Edmonton
Normand's Bistro,Canadian (New),Canadian (New),Canadian (New),3.5,"10177 99 Street NW, Edmonton",53.542962,-113.488372,32,122.16130549775288,17804251008,False,$$,Edmonton
Asian Express Hot Pot,"Asian Fusion, Hot Pot",Asian Fusion,Asian Fusion,4.5,"10586 100 Street NW, Edmonton",53.5496,-113.49212,52,656.8687086811489,17804218300,False,$$,Edmonton
Lee House,"Korean, Barbeque",Barbeque,Korean,4.0,"10704 97 Street NW, Edmonton",53.5519,-113.48977,32,885.5121289725212,17804380790,False,$$,Edmonton
Oil Lamp Unique Dining,"Mediterranean, Greek, Wine Bars",Wine Bars,"Mediterranean, Greek",4.0,"10247-97 Street, Edmonton",53.545087,-113.486374,34,219.57503029896512,17804290808,False,$$,Edmonton
Bianco,Italian,Italian,Italian,4.0,"120-10020 101 A Avenue, Edmonton",53.5424557443708,-113.49200528115,52,254.60105616959632,17807618838,False,$$,Edmonton
Pho Tau Bay,Vietnamese,Vietnamese,Vietnamese,4.5,"10660 98 St NW, Edmonton",53.5513,-113.4909,86,825.4811976345867,17804210807,False,$,Edmonton
Buco Pizzeria + Vino Bar,"Italian, Wine Bars",Wine Bars,Italian,4.0,"10423 101 Street NW, Edmonton",53.5474078413525,-113.493180844696,26,467.42970419345346,17802502826,False,$,Edmonton
The Greenhouse,"Salad, Vegetarian",Salad,NA,4.5,"10119 101 Street, Edmonton",53.54136,-113.49341,18,404.24806498852695,15875249226,False,$$,Edmonton
Remedy Cafe,"Indian, Coffee & Tea, Pakistani",Coffee & Tea,Indian,3.5,"10279 Jasper Avenue, Edmonton",53.5405807,-113.4971619,163,644.073502930026,17807577720,False,$$,Edmonton
Boualouang Laos & Thai Cuisine,Thai,Thai,Thai,4.0,"10569 97th Street NW, Edmonton",53.54999,-113.48822,78,668.4025994133676,17804234207,False,$$,Edmonton
Double Greeting Wonton House,Chinese,Chinese,Chinese,4.0,"10212 96 Street NW, Edmonton",53.54492,-113.48305,59,413.03508925069895,17804242486,False,$$,Edmonton
The Creperie,"Creperies, French",Creperies,French,3.5,"10220 103 Street NW, Edmonton",53.54342138915762,-113.49768801165672,102,569.8440264526597,17804206656,False,$$$,Edmonton
All Happy Family Restaurant,Chinese,Chinese,Chinese,3.5,"10011 106 Avenue NW, Edmonton",53.5497293363,-113.492411,110,676.6152764336197,17804218297,False,$$,Edmonton
New Tan Tan,Dim Sum,Dim Sum,NA,4.0,"10133 97 Street NW, Edmonton",53.5429,-113.48525,23,278.64955804044484,17804201838,False,$$,Edmonton
97 Hot Pot,"Hot Pot, Chinese",Hot Pot,Chinese,4.0,"10602 97 Street NW, Edmonton",53.550362,-113.4888101,66,711.1978541177803,15875211888,False,$$,Edmonton
Haweli Restaurant,Indian,Indian,Indian,3.5,"10220 103 Street NW, Edmonton",53.54314,-113.49784,45,563.8024676587717,17804218100,False,$$,Edmonton
Golden Bird Restaurant,Vietnamese,Vietnamese,Vietnamese,4.5,"10544 97 Street NW, Edmonton",53.54968,-113.48868,40,635.9698998279323,17804201612,False,$$,Edmonton
King Noodle House Pho Hoang,Vietnamese,Vietnamese,Vietnamese,4.0,"10615 97 Street North West, Edmonton",53.550617,-113.488633,53,741.463118503123,17804288983,False,$,Edmonton
Bodega Tapas and Wine Bar,"Tapas Bars, Wine Bars","Tapas Bars, Wine Bars",NA,4.0,"10220 103 Street, Edmonton",53.5430823,-113.4974613,38,560.3431979563181,17807571114,False,$$$,Edmonton
Dang Good Restaurant,"Vietnamese, Soup",Vietnamese,Vietnamese,4.5,"13308-118 Avenue NW, Edmonton",53.5703784483657,-113.551643864452,86,755.6095577359206,17807563264,False,$$,Edmonton
Dutch Delicious Bakery & Deli,"Bakeries, Cafes, Delis",Cafes,NA,4.5,"13232 118 Avenue NW, Edmonton",53.57062,-113.55156,31,794.1151599658859,17804552323,False,$$,Edmonton
Favoloso,Italian,Italian,Italian,4.5,"13240 118 Avenue NW, Edmonton",53.5688712919887,-113.552158988,17,597.6958441129285,17804546329,False,$$,Edmonton
Mountain Bistro,"Indian, Bistros",Indian,Indian,4.5,"11120 142 Street NW, Edmonton",53.55965,-113.56644,17,789.9990558354267,17807571346,False,$$,Edmonton
Boston Pizza,"Pizza, Italian",Pizza,Italian,3.5,"11320 Groat Road NW, Edmonton",53.56237,-113.55178,21,444.0836442247782,17804528585,False,$$,Edmonton
Tony Roma's,"Steakhouses, American, Barbeque","Steakhouses, Barbeque",American,2.5,"111th & Ave. Groat Rd, Edmonton",53.5619496842281,-113.551572957672,30,494.1403840217031,17804887427,False,$$,Edmonton
Nikki's,"Fast Food, Burgers","Fast Food, Burgers",NA,4.0,"11035 Groat Road NW, Edmonton",53.56092779198601,-113.55450003798292,10,454.8017302205988,<NA>,False,$,Edmonton
Bravo Pizza & Kitchen,"Italian, Pizza, Burgers","Pizza, Burgers",Italian,5.0,"13240 118 Avenue NW, Edmonton",53.57062,-113.55175,4,779.865131971326,17804552341,False,$,Edmonton
Dairy Queen Grill & Chill,"Ice Cream & Frozen Yogurt, Fast Food",Fast Food,NA,3.0,"13356-114th Ave, Edmonton",53.5642069428091,-113.552950777275,6,310.1789656419747,17804541818,False,$$,Edmonton
Panda Hut Express,Chinese,Chinese,Chinese,3.0,"14204 118 Avenue NW, Edmonton",53.57078,-113.5665,24,896.6939712562233,15874733663,False,$$,Edmonton
McDonald's,"Fast Food, Burgers, Coffee & Tea","Fast Food, Burgers, Coffee & Tea",NA,2.0,"11260 Groat Road, Edmonton",53.5615311677433,-113.552036089144,6,500.1097754335554,17804552117,False,$,Edmonton
Subway,"Fast Food, Sandwiches","Fast Food, Sandwiches",NA,4.0,"Westmount Shopping Centre, Edmonton",53.5608892813286,-113.554171510041,1,468.7332383960941,17804546311,False,$,Edmonton
Tim Hortons,"Coffee & Tea, Delis, Sandwiches","Coffee & Tea, Sandwiches",NA,1.5,"11240 Groat Rd North West, Edmonton",53.5613060863068,-113.551578149199,3,539.3158101101608,17804551982,False,$,Edmonton
Purple Pear,"Pizza, Burgers, Sandwiches","Pizza, Burgers, Sandwiches",NA,2.5,"11211 142 Street NW, Edmonton",53.5607144,-113.5656058,3,562.2808408389875,17804513344,False,$,Edmonton
Pizza Hut,"Pizza, Chicken Wings, Fast Food","Pizza, Fast Food",NA,1.0,"13326-114 Ave, Edmonton",53.56473829999999,-113.5524237,3,342.6854663311123,17807329387,False,$,Edmonton
Smitty's Family Restaurant,"American, Breakfast & Brunch",American,American,3.0,"Westmount Shopping Centre, Edmonton",53.560411533732,-113.553657531738,15,531.6640202645003,<NA>,False,$$,Edmonton
Wendy's,"Fast Food, Burgers","Fast Food, Burgers",NA,2.5,"14205 118th Avenue, Edmonton",53.57007,-113.5665,11,843.3541409700787,17804512669,False,$,Edmonton
Church´s Texas Chicken,"Chicken Wings, Fast Food",Fast Food,NA,3.0,"13412-111 Avenue NW, Edmonton",53.5590849,-113.5542548,9,602.2284491194098,17804547376,False,$,Edmonton
Tim Hortons,"Delis, Sandwiches",Sandwiches,NA,2.5,"11240 Groat Road NW, Edmonton",53.5610872,-113.5516949,9,522.162790569755,17804551982,False,$,Edmonton
Oriental Gourmet,"Fast Food, Chinese",Fast Food,Chinese,3.0,"Westmount Shopping Centre, Edmonton",53.5609179579613,-113.554321713746,1,461.1978966923484,<NA>,False,$,Edmonton
Edo Japan,Japanese,Japanese,Japanese,3.5,"Westmount Shopping Ctr, Edmonton",53.55884,-113.55152,3,754.1152327409922,17804555965,False,$,Edmonton
Subway,"Sandwiches, Fast Food","Sandwiches, Fast Food",NA,3.0,"11843 St Albert Trail, Edmonton",53.57105,-113.54907,3,928.9844475816408,17804525863,False,$,Edmonton
Coronation Corner,"Restaurants, Health & Medical",Restaurants,NA,3.0,"142 Street & 111 Avenue, West Edmonton",53.55883,-113.5659,1,837.0047975344102,<NA>,False,$$,Edmonton
Msi Maiorana Stone Incorporated,NA,NA,NA,5.0,"11840 142 Street NW, Edmonton",53.57152,-113.56649,1,945.1441953660496,17804542104,False,$$,Edmonton
Arby's,"Fast Food, Sandwiches","Fast Food, Sandwiches",NA,1.0,"310 Westmount Shopping Centre, Edmonton",53.5675419766158,-113.564889154233,2,583.0440344378497,17804514264,False,$,Edmonton
Mr Sub,"Sandwiches, Fast Food","Sandwiches, Fast Food",NA,3.0,"14116 118 Avenue NW, Edmonton",53.57069,-113.5653,6,850.7925166298164,17804556242,False,$,Edmonton
Million Thai,Thai,Thai,Thai,4.5,"4109 118 Avenue NW, Edmonton",53.5704061642824,-113.405551884703,51,323.1479838713304,17804771617,False,$$,Edmonton
Swiss 2 Go,Sandwiches,Sandwiches,NA,4.5,"4306-118 Avenue, Edmonton",53.5706599,-113.40801,74,484.1323344458839,15875209400,False,$$,Edmonton
Old Beverly Cafe In & Out,"Cafes, Breakfast & Brunch, Burgers","Cafes, Burgers",NA,4.0,"3908 118 Avenue, Edmonton",53.57064,-113.4023,15,151.92635124310758,17809642758,False,$$,Edmonton
Yang Ming Buffet,"Buffets, Chinese, Sushi Bars",Sushi Bars,Chinese,3.5,"3414 118 Ave NW, Edmonton",53.5711299,-113.39573,96,445.96812019905457,17807527888,False,$$,Edmonton
Jay Bee's Diner,"Diners, Breakfast & Brunch",Diners,NA,3.5,"3633 118 Avenue NW, Edmonton",53.57011,-113.3982,48,213.0888325972878,17804775885,False,$$,Edmonton
Donair Lover,"Donairs, Pizza",Pizza,NA,4.0,"3731 118 Avenue NW, Edmonton",53.5702931788744,-113.399890176952,8,137.5527128234553,17802445566,False,$$,Edmonton
Mumbai Dakar Restaurant,"Indian, African",Indian,"Indian, African",4.5,"4322 118 Avenue NW, Edmonton",53.570563952753,-113.408877924085,7,536.6338306281689,17804740833,False,$$,Edmonton
24 Hours Pizza and Donair,"Donairs, Pizza",Pizza,NA,1.5,"4018-118 Avenue, Edmonton",53.5703965,-113.4041897,6,242.43154385523513,15875241966,False,$$,Edmonton
A&W,"Fast Food, Burgers","Fast Food, Burgers",NA,3.0,"4205 118 Avenue NW, Edmonton",53.5701796,-113.4067955,4,392.722939834597,17804747346,False,$,Edmonton
Pizza Hut,"Pizza, Chicken Wings, Fast Food","Pizza, Fast Food",NA,2.5,"11740 34th Street, Edmonton",53.56997,-113.39546,3,392.0779760696431,17804715569,False,$,Edmonton
Taco Bell,Fast Food,Fast Food,NA,1.0,"3349 118 Avenue NW, Edmonton",53.5699692,-113.3931885,5,511.28411314449664,17804482621,False,$,Edmonton
DQ Grill & Chill Restaurant,"Fast Food, Ice Cream & Frozen Yogurt, Burgers","Fast Food, Burgers",NA,1.0,"3415 118 Ave NW, Edmonton",53.570097,-113.394288,5,452.6559569103365,17804713232,False,$,Edmonton
Dairy Queen Grill & Chill,"Ice Cream & Frozen Yogurt, Fast Food",Fast Food,NA,1.0,"3415 118 Ave Nw, Edmonton",53.57008504537067,-113.394293412566,3,455.3949641768413,17804713232,False,$,Edmonton
KFC,"Chicken Wings, Fast Food, Chicken Shop",Fast Food,NA,1.0,"3349 - 118th Avenue NW, Edmonton",53.56997,-113.39319,1,511.28411314449664,17804482621,False,$,Edmonton
Tysons Grill,Breakfast & Brunch,Breakfast & Brunch,NA,2.0,"3414 118th Aveenue NW, Edmonton",53.5705735940502,-113.394711242665,2,443.1372862280468,17804740456,False,$,Edmonton
Anvil Coffee House,"Coffee & Tea, Sandwiches, Breakfast & Brunch","Coffee & Tea, Sandwiches",NA,4.5,"6148-90 Avenue, Edmonton",53.525396,-113.427337,17,696.938088175625,17802505245,False,$,Edmonton
Donair Stop,"Fast Food, Donairs, Burgers","Fast Food, Burgers",NA,3.5,"9718 Ottewell Road NW, Edmonton",53.53703,-113.43821,19,804.4546179003745,17804654484,False,$$,Edmonton
The Chopped Leaf,"Soup, Sandwiches, Salad",Sandwiches,NA,5.0,"5004 98 Avenue NW, Edmonton",53.53900274638107,-113.4222111850977,1,1023.13557173907,15877589111,False,$$,Edmonton
Dairy Queen Grill & Chill,"Fast Food, Ice Cream & Frozen Yogurt, Burgers","Fast Food, Burgers",NA,2.0,"6104 Terrace Rd, Edmonton",53.54021813178372,-113.42651814222336,12,1027.436730764779,17804692431,False,$,Edmonton
Pizza 73,Pizza,Pizza,NA,2.0,"9722 Ottewell Rd, Edmonton",53.5370599,-113.4382,7,804.5792467843507,17804737373,False,$$,Edmonton
Buds Lounge,Breakfast & Brunch,Breakfast & Brunch,NA,2.5,"5615 101 Avenue NW, Edmonton",53.5399048,-113.4231285,3,1078.5919981849993,<NA>,False,$$,Edmonton
Ernest's Dining Room,Canadian (New),Canadian (New),Canadian (New),4.5,"118 Avenue 106 Street, Edmonton",53.5704,-113.48739,13,277.40644137846766,17804718676,False,$$,Edmonton
Ernest's,Canadian (New),Canadian (New),Canadian (New),4.5,"Hokanson Centre for Culinary Arts, Edmonton",53.56986,-113.5040228,20,263.7734757746886,17804718676,False,$$,Edmonton
Chicken For You,"Chicken Shop, Korean",Chicken Shop,Korean,5.0,"10406 118 Ave NW, Edmonton",53.57061,-113.49957,7,296.412495332275,17807053336,False,$$,Edmonton
Moxies,"Canadian (New), Steakhouses, Lounges",Steakhouses,Canadian (New),3.0,"10628 Kingsway Avenue, Edmonton",53.559431,-113.5046145,47,982.1692282576884,17809440232,False,$$,Edmonton
Swagat India Bar and Bistro,"Indian, Himalayan/Nepalese",Indian,Indian,4.5,"9737 118 Avenue NW, Edmonton",53.57009,-113.49308,11,579.8791853358817,17804798838,False,$$,Edmonton
Nhatrang Vietnamese Restaurant,Vietnamese,Vietnamese,Vietnamese,4.0,"10120 111 Avenue NW, Edmonton",53.5590830516534,-113.494898583992,24,1085.8913803468954,17804794649,False,$$,Edmonton
Jimmy The Greek,"Fast Food, Greek",Fast Food,Greek,3.5,"Kingsway Mall, Edmonton",53.56529,-113.50557,13,409.08805711241496,17804374376,False,$$,Edmonton
Boston Pizza,Pizza,Pizza,NA,3.5,"Kingsway Mall, Edmonton",53.5646971,-113.5036576,10,448.6112775025655,17804749996,False,$$,Edmonton
Pur & Simple,Breakfast & Brunch,Breakfast & Brunch,NA,4.0,"1 Kingsway Garden Mall NW, Edmonton",53.561900054875416,-113.50647174289574,5,757.7892152890096,17802500037,False,$$,Edmonton
Runway 29,"Breakfast & Brunch, Pubs, Lounges",Pubs,NA,2.5,"11312 109 Street NW, Edmonton",53.5632,-113.50946,19,748.4198469777743,17804792042,False,$$,Edmonton
The Barbecue House,Barbeque,Barbeque,NA,3.5,"9711 118 Avenue NW, Edmonton",53.57016,-113.49247,16,623.0577871858324,17804776113,False,$,Edmonton
Jin's Chinese Cuisine,"Chinese, Seafood, Hot Pot",Seafood,Chinese,4.0,"11828 103 Street NW, Edmonton",53.571093,-113.498781,2,392.3071096734107,17804788805,False,$,Edmonton
Jollibee,"Chicken Shop, Fast Food",Fast Food,NA,3.5,"1 Kingsway Garden Mall Northwest, Edmonton",53.562677,-113.50511367471904,11,642.398778797163,18252575022,False,$,Edmonton
Donair Way,"Donairs, Fish & Chips, Burgers",Burgers,NA,3.5,"11824 103 Street, Edmonton",53.57096,-113.49844,7,375.03390690248096,17804777884,False,$$,Edmonton
Kim Chi Korean Delight,Korean,Korean,Korean,3.5,"109st Kingsway Garden Mall, Edmonton",53.562227,-113.506374,14,722.3231225363114,17804910138,False,$$,Edmonton
The Blind Duck,"Bars, American",Bars,American,3.0,"10416 118 Avenue NW, Edmonton",53.5705,-113.49996,5,286.04759603680094,17804797193,False,$$,Edmonton
Polish Food Centre,Polish,Polish,NA,3.5,"10133 Princess Elizabeth Avenue NW, Edmonton",53.5693,-113.49436,5,495.56162042845176,17804778687,False,$$,Edmonton
ALL NIGHT PIZZA,"Donairs, Pizza, Burgers","Pizza, Burgers",NA,1.0,"9715 118 Avenue NW, Edmonton",53.57009,-113.49268,5,622.1607578170626,17804480004,False,$$,Edmonton
McDonald's,"Fast Food, Burgers, Coffee & Tea","Fast Food, Burgers, Coffee & Tea",NA,1.5,"10520 111 Avenue NW, Edmonton",53.5593399,-113.502248716561,13,968.1228194971202,17804148301,False,$$,Edmonton
Thai Express,Thai,Thai,Thai,2.0,"109 Street & Princess Elizabeth Avenue, Edmonton",53.56529,-113.50557,9,630.5977038535634,17804910138,False,$$,Edmonton
New York Steak & Pizza Lounge,"Steakhouses, Pizza","Steakhouses, Pizza",NA,1.5,"11824 103 St NW, Edmonton",53.57096,-113.49844,5,374.2579050005814,17804790333,False,$$,Edmonton
A&W,"Fast Food, Burgers","Fast Food, Burgers",NA,2.0,"10823 Kingsway Avenue NW, Edmonton",53.5600462,-113.5074557,11,972.1542516833564,17804776436,False,$$,Edmonton
Polonia Sausage & Deli,"Imported Food, Delis, International Grocery",Imported Food,NA,2.0,"10135 Princess Elizabeth Avenue NW, Edmonton",53.5691871970085,-113.495427867552,4,419.2339062310364,17804798826,False,$$,Edmonton
Sbarro,Pizza,Pizza,NA,3.0,"Kingsway Garden Mall, Edmonton",53.56227233785473,-113.50663310016104,6,725.6965136442002,17804131847,False,$$,Edmonton
A&W,"Burgers, Fast Food","Burgers, Fast Food",NA,1.0,"Kingsway Mall Food Court, Edmonton",53.56129,-113.50344,1,650.7514620445323,17804741186,False,$$,Edmonton
New York Pizza & Donair,"Pizza, Donairs, Burgers","Pizza, Burgers",NA,1.5,"9715 118 Avenue NW, Edmonton",53.57016,-113.49254,13,622.1607578170626,17804480004,False,$$$,Edmonton
Edo Japan,"Japanese, Fast Food",Fast Food,Japanese,3.0,"1 Kingsway Garden Mall NW, Edmonton",53.562586,-113.505991,6,653.6221385948285,17804791372,False,$,Edmonton
Dairy Queen,"Ice Cream & Frozen Yogurt, Fast Food",Fast Food,NA,3.0,"109 St & Princess Elizabeth Ave, Edmonton",53.5624539216933,-113.50633263588,2,698.5977696556024,17804747367,False,$,Edmonton
KFC,"Fast Food, Chicken Wings, Chicken Shop",Fast Food,NA,1.0,"2054 - 109th Street, Edmonton",53.5624499,-113.5067111,1,710.8182979041919,17804484940,False,$,Edmonton
Roma Bistro,"Canadian (New), Music Venues",Canadian (New),Canadian (New),2.0,"9737 118 Avenue NW, Edmonton",53.57005,-113.49324,4,579.8791853358817,17804798838,False,$,Edmonton
New York Fries - Kingsway Mall,Fast Food,Fast Food,NA,3.0,"1 Kingsway NW, Edmonton",53.5612900000938,-113.50344,1,650.7514620445323,17804776108,False,$,Edmonton
Qwik Wok,Chinese,Chinese,Chinese,2.0,"Kingsway Mall, Edmonton",53.56072,-113.5084,7,915.0817812789644,17804747376,False,$,Edmonton
