Name,Categories,Cuisine Types,Nationalities,Rating,Address,Res_Latitude,Res_Longitude,Reviews,Distance,Phone,Closed,Price
Six Pints - Académie de la Bière,"Pubs, Gastropubs","Pubs, Gastropubs",,3.5,"975 Boulevard Roméo-Vachon, Dorval",45.4603381627763,-73.7477307778503,13,197.56142542080246,+15146339972,False,$$
Urban Crave,Sandwiches,Sandwiches,,2.5,"975 Boulveard Roméo-Vachon N, Dorval",45.457421,-73.752978,59,571.1733081868381,+15146336773,False,$$
Rotisserie St-Hubert,Fast Food,Fast Food,,3.0,"Trudeau International Airport, Dorval",45.4577713012695,-73.7484283447266,7,92.17184549164358,N/A,False,$$
YUL Pizza,Pizza,Pizza,,3.5,"975 Boulevard Roméo-Vachon N, Dorval",45.45816,-73.7472,11,433.1645907744144,+15146316134,False,$$
Tim Hortons,"Coffee & Tea, Breakfast & Brunch, Fast Food","Coffee & Tea, Fast Food",,2.5,"975 Boulevard Roméo-Vachon N, Dorval",45.4578899117697,-73.74856135000938,27,437.80748202950093,+15146339972,False,$
Bagel Bar,"Bagels, Sandwiches",Sandwiches,,2.5,"975 Boulevard Roméo-Vachon N, Montreal",45.45559,-73.753931,28,784.8329910383228,+15146360606,False,$$
L'Auberge Saint-Gabriel,"Bars, Canadian (New)",Bars,Canadian (New),2.0,"975 Boulevard Roméo Vachon N, Dorval",45.458977,-73.752504,17,408.4754545727559,+15146339972,False,$$$
Ryú,"Japanese, Sushi Bars",Sushi Bars,Japanese,3.0,"975 Boulevard Roméo-Vachon N, Dorval",45.469746,-73.744921,17,942.9025012963388,+15144200005,False,$$
John Molson Pub,"Bars, Burgers, Sandwiches","Bars, Burgers, Sandwiches",,3.5,"975 Boulevard Roméo-Vachon N, Dorval",45.45795,-73.75157,3,459.20249030935844,+15146339972,False,N/A
Upper Crust,Sandwiches,Sandwiches,,3.0,"975 Boulevard Roméo Vachon N, Dorval",45.4590728581247,-73.7558163329959,5,601.4322263323154,+15146336773,False,N/A
Ryú,"Japanese, Sushi Bars, Poke",Sushi Bars,Japanese,2.5,"800 Place Leigh Capreol, Dorval",45.455772,-73.75391,8,766.2806120380287,+15146310455,False,N/A
Moe's Déli et Bar,Delis,,,2.0,"Montréal-Pierre Elliott Trudeau International Airport, Dorval",45.458373,-73.747026,41,416.3290737154923,+15146339972,False,$$
Sushi Shop,Sushi Bars,Sushi Bars,,3.0,"975 Boulevard Roméo-Vachon N, Dorval",45.458159,-73.750344,3,415.75437866917287,+15146319634,False,N/A
Java U,"Coffee & Tea, Sandwiches","Coffee & Tea, Sandwiches",,3.0,"975 Boulevard Roméo Vachon N, Dorval",45.457804,-73.751904,9,493.63338784247054,+15146364449,False,$
Vino Volo,"Wine Bars, Tapas/Small Plates",Wine Bars,,2.5,"975 Boulevard Roméo Vachon, Dorval",45.4574063256683,-73.7516155858111,3,525.2167410597673,+15146369877,False,$$
Le Bar Sportif,"Sports Bars, American",Sports Bars,American,2.5,"975 Boulevard Roméo Vachon Nord, Dorval",45.4555683561599,-73.7506066072587,21,702.5584281713604,N/A,False,$$
Subway,"Sandwiches, Fast Food","Sandwiches, Fast Food",,3.5,"975 Boulevard Roméo-Vachon Nord, Dorval",45.4579499,-73.75157,3,459.1244525092628,+15146337333,False,N/A
Le Petit Comptoir à Sandwich,Sandwiches,Sandwiches,,4.5,"975 Boulevard Roméo-Vachon N, Montreal",45.45599182850808,-73.75398490478516,2,747.8977596037544,+15146360606,False,N/A
Bistrot Montréal-Trudeau,Cafes,Cafes,,2.0,"7 Boulevard Roméo-Vachon N, Dorval",45.45766,-73.75058,8,530.7890295155871,+15146339972,False,N/A
MBCo La Boulangerie de Montréal,"Coffee & Tea, Sandwiches","Coffee & Tea, Sandwiches",,2.0,"975 Boulevard Romeo-Vachon, Dorval",45.4579506,-73.7515717,1,459.20249030935844,N/A,False,$$
Baero,"Wine Bars, Beer, Wine & Spirits, Canadian (New)","Wine Bars, Beer, Wine & Spirits",Canadian (New),4.0,"975 Boulevard Roméo Vachon Nord, Dorval",45.4586534153645,-73.7572069239255,1,718.742769094199,N/A,False,N/A
ICE Bar,"Pubs, Middle Eastern",Pubs,Middle Eastern,2.0,"Zone réglementée, Dorval",45.458864,-73.748159,2,336.19524621793465,+15146339972,False,N/A
Casey'S,"American, Bars",Bars,American,2.5,"Aéroport Montréal-Trudeau, Dorval",45.4579506,-73.7515717,4,464.9778411075908,+15146339972,False,$$
Cafe Bagel 2 Montreal,"Bagels, Sandwiches",Sandwiches,,2.0,"975 boul. Roméo-Vachon N, Dorval",45.455616474849734,-73.75410743057728,1,788.8798777937711,N/A,False,N/A
La Tapenade,Mediterranean,,Mediterranean,2.5,", Dorval",45.4697381699452,-73.7449195235968,2,942.1275966875394,+15146339972,False,N/A
Cabine M,American,,American,3.5,"975 Rue Romeo Vachon N, Montreal",45.4579506,-73.7515717,3,459.20249030935844,+15146339972,False,$$$$
Burger King,Fast Food,Fast Food,,1.5,"975 Boulevard Roméo-Vachon N, Dorval",45.458449,-73.750404,6,385.52914679337334,N/A,False,$
DBurger,"Burgers, Food Trucks",Burgers,,2.5,"59 Avenue Monseigneur-Langlois, Pincourt",45.3744944,-73.9922680951479,3,21314.138250324188,+15145121328,False,N/A
Camden Food Co,Gluten-Free,,,1.5,"975 Boulevard Roméo-Vachon N, Dorval",45.4579499,-73.75157,4,459.20249030935844,+15146336773,False,N/A
Crescendo,"Breakfast & Brunch, Italian, French",,"Italian, French",3.5,"5150 Boulevard LaSalle, Verdun",45.4548,-73.563846,44,84.68585452351326,+15147662171,False,$$
Comptoir 21,Fish & Chips,,,4.0,"4844 Rue Wellington, Montreal",45.456885,-73.5674101,48,438.98550483484564,+15145643474,False,$$
Villa Wellington,Peruvian,,Peruvian,4.0,"4701 Rue Wellington, Verdun",45.45776,-73.56772,60,526.7714548821243,+15147680102,False,$$
Sweet Lee's,"Desserts, Bakeries, Cafes","Desserts, Cafes",,4.5,"4150 Rue Wellington, Verdun",45.4625913,-73.5670182,51,985.0995932735199,+15148469318,False,$
Palais d'Ajit,Indian,,Indian,4.5,"4801 Avenue Verdun, Montreal",45.457381,-73.571999,47,762.0061883623912,+15147023699,False,$$
Sushi Bae,"Sushi Bars, Japanese",Sushi Bars,Japanese,4.0,"4910A Rue Wellington, Montreal",45.4565360341207,-73.567399866879,16,411.9140332272313,+14383873868,False,N/A
L'in-Time,"Italian, Seafood",Seafood,Italian,4.5,"4619 Rue Wellington, Verdun",45.45819,-73.56773,17,557.9459675216947,+15142271797,False,$$
Jack Le Coq,Chicken Shop,,,4.0,"4501 Rue Wellington, Montreal",45.459091,-73.567559,22,641.1867970845873,+15144747777,False,N/A
El Sabor de México,Mexican,,Mexican,4.0,"5013 Rue Wellington, Verdun",45.455904,-73.567797,43,395.8447806519284,+15143628888,False,$$
Restaurant Woodland,Pizza,Pizza,,3.5,"5443 Rue Wellington, Verdun",45.45249008031213,-73.5680758,31,404.5935377629213,+15147681171,False,$$
Paname,Bistros,,,4.0,"4847 Rue Wellington, Verdun",45.4567746,-73.567689,9,446.38017466118674,+15146576263,False,N/A
Cafe Frejus,Cafes,Cafes,,4.5,"5810 Rue De Verdun, Verdun",45.4492,-73.57226,32,885.0674490756717,+15147682134,False,$$
Mr. Dumpling,"Dumplings, Bubble Tea, Chinese",,Chinese,4.0,"5045 Rue Wellington, Verdun",45.45563,-73.56797,10,381.23360460273847,+15147698666,False,N/A
Bossa,"Imported Food, Sandwiches",Sandwiches,,4.0,"4354 Rue Wellington, Montreal",45.460407,-73.567082,23,757.2967252466644,+14383871211,False,N/A
Les îles en ville,Canadian (New),,Canadian (New),4.0,"5335 Rue Wellington, Montreal",45.4533799,-73.5679736,9,363.8250832919476,+15145440854,False,$$
Honi Honi,Hawaiian,,,3.5,"4559 Rue Wellington, Montreal",45.45868,-73.56762,23,605.2918155858364,+15143796828,False,N/A
Boustan,Lebanese,,,3.5,"4912 Rue Wellington, Verdun",45.4564499,-73.56729,19,405.0527668603199,+15143794912,False,$$
Café Jardin,"Cafes, Venues & Event Spaces, Shared Office Spaces",Cafes,,4.5,"4437 Rue Wellington, Verdun",45.45965,-73.5676,6,693.7830866542881,+14384764791,False,N/A
Namasté Inde,Indian,,Indian,4.5,"4320 Rue Wellington, Verdun",45.4615322703173,-73.56700810000002,5,872.6039466521506,+15144192224,False,N/A
Komma Rosta,"Asian Fusion, Coffee Roasteries",Coffee Roasteries,Asian Fusion,5.0,"5300 Rue Wellington, Montreal",45.453765,-73.567719,5,337.1271779438006,+14383754265,False,N/A
Falafel Yoni,Falafel,,,4.5,"4549 Rue Wellington, Verdun",45.458776500000106,-73.56752410000003,5,610.6432787288929,+15144245473,False,N/A
GaNaDaRa,Korean,,Korean,4.5,"4436 Rue Wellington, Verdun",45.4596451,-73.56710851192474,4,680.4450340446193,+15147678880,False,N/A
Lili & Oli,Cafes,Cafes,,4.5,"4554 Rue Wellington, Montreal",45.458709285831,-73.5671856254339,7,590.7400927747577,N/A,False,N/A
New Verdun,International,,,3.5,"5001 Rue de Verdun, Verdun",45.45613,-73.57227,12,722.4826015614226,+15147662375,False,$$
Pho Bac No1,Vietnamese,,Vietnamese,3.0,"4707 Wellington Rue, Verdun",45.45769,-73.56772,25,523.9016221673057,+15143621022,False,$$
Moa Moa,Korean,,Korean,4.5,"4424 Rue Wellington, Montreal",45.459841,-73.567091,9,699.6896899941709,+15147320000,False,N/A
Zappy Pizza,Pizza,Pizza,,3.5,"11 De L'eglise Rue, Verdun",45.462886862369,-73.563880533936,16,977.8672214486126,+15147622222,False,$$
Menu Sur Le Pouce,Canadian (New),,Canadian (New),4.5,"5155 Rue Wellington, Montreal",45.45482,-73.5679399,2,358.21421505626586,+15146169996,False,N/A
Triple Pizza,"Pizza, Burgers, Sandwiches","Pizza, Burgers, Sandwiches",,4.5,"4594 Rue de Verdun, Montreal",45.458842,-73.5715891420841,4,826.9700364590775,+15145077587,False,N/A
Uniburger,Burgers,Burgers,,4.0,"4621 Rue Wellington, Verdun",45.45818,-73.567647,5,555.627393450528,N/A,False,N/A
Viet Express,"Vietnamese, Sandwiches",Sandwiches,Vietnamese,4.0,"4536 Rue Wellington, Montreal",45.458815,-73.5672077,11,604.395776970353,+15149039877,False,N/A
Rex Pizza,Pizza,Pizza,,4.0,"4811 Rue Wellington, Verdun",45.45713,-73.56782,10,472.815534671125,+15147683718,False,$
Luciano Ristorante,Italian,,Italian,3.5,"4609 Rue de Verdun, Verdun",45.4585,-73.57199,7,824.0365057212708,+15148071353,False,$$
Le Cheese Truck,"Food Trucks, Comfort Food",,,4.0,", Montreal",45.4714660644531,-73.6265182495117,14,5273.952052212456,+15144873316,False,$
Subway,"Sandwiches, Fast Food","Sandwiches, Fast Food",,4.5,"4650 Rue de Verdun, Verdun",45.458121,-73.571617,2,780.0718564929333,+15145640190,False,N/A
P.A. & Gargantua,"Food Trucks, Sandwiches",Sandwiches,,4.0,", Montreal",45.5124015808105,-73.5546875,13,5322.819718211304,+15146790038,False,$$
Café Chato,Themed Cafes,Themed Cafes,,4.5,"4833 Rue de Verdun, Montreal",45.4571036691918,-73.5720593607263,4,751.9415910861311,+15147685555,False,N/A
Basha,Lebanese,,,3.0,"5001 Rue Wellington, Verdun",45.4559708,-73.5678482,5,400.26897216053425,+15143620300,False,N/A
Pizza Wellington,Pizza,Pizza,,4.0,"4230A Rue Wellington, Montreal",45.46149,-73.56688,5,869.2816526144034,+15147620101,False,N/A
Pizza Expresso,Pizza,Pizza,,3.0,"4634 Rue Wellington, Verdun",45.458106,-73.567302,9,538.6091175417072,+15147675999,False,$
Slice + Soda - Verdun,Pizza,Pizza,,4.0,"4319 Rue Wellington, Montreal",45.46073689655171,-73.56733613134257,2,798.7572113135122,N/A,False,N/A
Chef Tang,"Thai, Dim Sum, Seafood",Seafood,Thai,3.5,"4123 Rue de Verdun, Verdun",45.46268484061307,-73.57151922393292,4,1144.6770054577532,+15147687777,False,N/A
St-Hubert Express,"Chicken Shop, Barbeque",Barbeque,,3.5,"4120 Boulevard Lasalle, Montreal",45.46240734209211,-73.56297884232889,5,924.5458531305954,+15143855555,False,N/A
L'Oeufrier,Breakfast & Brunch,,,4.5,"10 Rue de l'Église, Verdun",45.46226055203297,-73.56344411060905,2,907.5753355045724,+15144192122,False,N/A
Brook,"Pizza, Cafes","Pizza, Cafes",,3.5,"4900 Rue Wellington, Montreal",45.45658356222181,-73.5674374850034,7,417.6058913890479,N/A,False,N/A
Dragon de Chine,Chinese,,Chinese,2.5,"4596 Rue de Verdun, Verdun",45.458806,-73.571583,18,824.0527420650336,+15143620505,False,N/A
Tandoori Delicious,Indian,,Indian,2.5,"4616 Rue Wellington, Montreal",45.45816,-73.56714,5,538.8792375563129,+15147673000,False,N/A
Casse Croute Normand,Canadian (New),,Canadian (New),3.5,"4826 De Verdun Rue, Verdun",45.45719,-73.57158,10,734.627274069908,+15144398285,False,$$
McDonald's,"Fast Food, Burgers","Fast Food, Burgers",,1.5,"4300 Boulevard la Salle, Verdun",45.4607739243081,-73.5627459594489,13,744.1454787371476,+15147677924,False,$
Elvita's,"Food Trucks, Mediterranean, Latin American",,"Mediterranean, Latin American",4.5,"2931 Rue Masson, Montreal",45.5484703,-73.5748761,4,10531.543495987597,+15146041515,False,N/A
L'Annexe St-Ambroise,Brasseries,,,4.0,"5080 Rue Saint-Ambroise, Montreal",45.468584,-73.590714,44,370.91891352013477,+15149393060,False,$$
Tuck Shop,"Italian, Canadian (New)",,"Italian, Canadian (New)",4.5,"4662 Rue Notre-Dame O, Montreal",45.47289,-73.58826,81,603.2721233623763,+15144397432,False,$$$
Elena,"Italian, Wine Bars",Wine Bars,Italian,4.0,"5090 Rue Notre-Dame O, Montreal",45.46971,-73.59172,57,495.17006816285095,+15143794883,False,$$$
McKiernan,"Breakfast & Brunch, Sandwiches",Sandwiches,,4.5,"5524 Rue Saint-Patrick, Montreal",45.4636017940959,-73.5949488356709,40,835.7964027288392,+15147596677,False,N/A
Adamo,Pizza,Pizza,,4.0,"4629 Rue Notre-Dame O, Montreal",45.473375,-73.58829,71,640.7526006137707,+14383861800,False,$
Arthurs,"Breakfast & Brunch, Canadian (New)",,Canadian (New),4.0,"4621 Notre Dame St, Montreal",45.4734349098802,-73.5882848,206,647.0640793782161,+15147575190,False,$$
Tacos Frida,Mexican,,Mexican,4.5,"4350 Rue Notre Dame O, Montreal",45.475189,-73.5863031,72,819.0847444728736,+15149359696,False,$
Tejano BBQ Burrito,Tex-Mex,,,4.0,"511 Rue de Courcelle, Montreal",45.47293,-73.58887,62,622.9174590759291,+15143033500,False,$$
Seasoned Dreams,Caribbean,,Caribbean,4.5,"5509 Rue Laurendeau, Montreal",45.463398,-73.588098,18,516.6827359316186,+15147692222,False,N/A
Cordova,"Coffee & Tea, Cocktail Bars, Tapas Bars","Coffee & Tea, Cocktail Bars, Tapas Bars",,4.5,"4606 Rue Notre-Dame O, Montreal",45.4733401,-73.5880069,20,646.3311364326137,+15146474338,False,$$
Ruby Café,"Breakfast & Brunch, Themed Cafes, Sandwiches","Themed Cafes, Sandwiches",,4.5,"3824 Rue Saint-Patrick, Montreal",45.46890253126185,-73.58243874787783,6,308.39537720951114,+15149388899,False,N/A
Le Tequila Bar,"Bars, Mexican",Bars,Mexican,3.5,"4401 rue Notre-Dame Ouest, Saint-Henri",45.47478,-73.58713,44,783.1483940743257,+15143034401,False,$$
Campanelli,Cafes,Cafes,,4.5,"4634 Notre Dame O, Montreal",45.4732399,-73.58804,23,624.9744381130031,+15149337770,False,$$
TRAN Cantine,Vietnamese,,Vietnamese,4.0,"4690 Rue Notre-Dame O, Montreal",45.4727884678553,-73.5885065634374,38,583.4472013512161,+15143794690,False,$$
Tacos Victor,Mexican,,Mexican,4.0,"4280 Rue Notre-Dame O, Montréal-Ouest",45.475691703274,-73.5859893372291,71,874.8321561581596,+15149326837,False,$
Bar Bara,"Italian, Wine Bars",Wine Bars,Italian,4.0,"4450 Rue Notre-Dame O, Montreal",45.474367701926106,-73.58724463519708,18,729.9168716908148,+14383757209,False,N/A
Dreamy,"Bakeries, Coffee & Tea, Pop-Up Restaurants",Coffee & Tea,,4.5,"3780 Rue Saint-Patrick, Montreal",45.47016322146623,-73.58139374165854,5,448.6834335212945,+15148825288,False,N/A
Cafe Del Monko,"Bars, Cafes, Canadian (New)","Bars, Cafes",Canadian (New),5.0,"4710 Rue St-Ambroise, Montreal",45.4702728403282,-73.5858494415879,1,272.85832424356283,+15149899945,False,$
L'Ambroisie,French,,French,3.5,"4020 Rue Saint-Ambroise, Montreal",45.475198,-73.580314,8,935.1843192094543,+15149320641,False,$$
Moonshine BBQ Smokehouse,"Smokehouse, Barbeque",Barbeque,,5.0,"4370 Rue Notre-Dame O, Montreal",45.47502292726523,-73.58658989993646,4,801.4150267694557,+15149385333,False,N/A
F+F Pizza,Pizza,Pizza,,3.0,"Rue Notre-Dame Ouest, Montreal",45.4747578526544,-73.5868871212006,32,773.5117575951347,+15145080808,False,$$
SILOVE,Themed Cafes,Themed Cafes,,5.0,", Montreal",45.46674373122773,-73.58842218000002,1,218.4736699048898,N/A,False,N/A
Uniburger,"Burgers, Fast Food","Burgers, Fast Food",,3.5,"4412 Rue Notre-Dame O, Montreal",45.4746144,-73.586966,23,758.1484293011551,+15144196555,False,$$
Ramen 9000,Ramen,,,4.5,"4609 Rue Notre Dame O, Montreal",45.47359,-73.58826,7,662.4110312862218,+15148461555,False,N/A
Lloydie's - Saint-Henri,Caribbean,,Caribbean,4.5,"4601 Rue Notre Dame O, Montreal",45.47364262385895,-73.5881347,4,666.4535255805029,+15149383883,False,N/A
Club Social PS,Pizza,Pizza,,4.5,"5090 Rue Notre-Dame O, Montreal",45.46971,-73.59172,2,495.17006816285095,+15143794883,False,N/A
Restaurant Da Frank,Italian,,Italian,4.5,"5651 Rue Laurendeau, Montreal",45.46181,-73.5883,5,680.6801282175003,+15147650389,False,N/A
Oorja,"Cocktail Bars, Chinese",Cocktail Bars,Chinese,3.0,"4293 R. Notre Dame Street W, Montreal",45.475577514586355,-73.5864667,2,862.6253266864859,+15149622215,False,N/A
G.O.A.T Grill,"Chicken Shop, Burgers, Poutineries",Burgers,,5.0,"4376 Rue Notre-Dame O, Montreal",45.47496598697915,-73.58662266939173,1,795.2226087390793,+15148461981,False,N/A
Crofre,"Desserts, Food Delivery Services, Korean",Desserts,Korean,4.0,"4207 Notre-Dame Street W, Montreal",45.47637820413466,-73.58592300000001,1,951.2186180857846,N/A,False,N/A
Hank,"Breakfast & Brunch, Sandwiches",Sandwiches,,3.0,"4619 Rue Notre-Dame O, Montreal",45.47355,-73.58837,1,652.7455068943775,+15144395970,False,N/A
Allo Pizza Express,Pizza,Pizza,,3.5,"1783 Avenue De L'Eglise, Montreal",45.4637784,-73.5876154,2,465.5074018868699,+15146582556,False,$
Obvious Burger,Burgers,Burgers,,5.0,"1800 Avenue de l'Église, Montreal",45.46353,-73.58811,1,501.4850930378517,N/A,False,N/A
Café Zin-Zin,"Cafes, French",Cafes,French,4.0,"1001 Rue Lenoir, Montreal",45.476747,-73.592259,3,1102.865106602978,+15144394999,False,$$
Pizza Safine,Pizza,Pizza,,4.0,"1545 Avenue de l'Église, Montreal",45.4636057133609,-73.5835399435858,1,509.2801946496165,+15149039005,False,N/A
Churros St-Henri,Argentine,,,4.0,"291 Rue Beaudoin, Montreal",45.474343,-73.585565,1,725.9554642655867,+15147479988,False,N/A
Cafe Moccaccino,"Salad, Cafes, Sandwiches","Cafes, Sandwiches",,3.0,"4945 Rue Notre-Dame O, Montreal",45.470743,-73.590812,1,491.26514458950567,+15149898111,False,N/A
Cafe Cantinova,"Delicatessen, Cafes",Cafes,,3.5,"4035 Rue Saint-Ambroise, Montreal",45.4755917520311,-73.5806049696114,2,963.5273908110843,+15149372227,False,N/A
Estiatorio Milos,Greek,,Greek,4.5,"5357 Ave Du Parc, Montreal",45.5217348,-73.6004519,167,171.46769140847735,+15142723522,False,$$$$
Île Flottante,French,,French,4.5,"174-176 Rue Saint-Viateur O, Montreal",45.52352,-73.60079,130,204.37753339386512,+15142786854,False,$$$
Taza Flores,Tapas Bars,Tapas Bars,,4.5,"5375 Avenue du Parc, Montreal",45.52183,-73.60072,49,191.32529051276225,+15142745516,False,$$
