Name,Categories,Cuisine Types,Nationalities,Rating,Address,Res_Latitude,Res_Longitude,Reviews,Distance,Phone,Closed,Price,City
KINKA IZAKAYA ORIGINAL,"Japanese, Pubs",Pubs,Japanese,4.0,"398 Church Street, Toronto",43.660424,-79.3789,1824,3630.25,14169770999,False,$$,Toronto
Imm Thai Kitchen,"Thai, Noodles",Thai,Thai,4.5,"651 College Street, Toronto",43.65484,-79.41598,156,1190.79,14165326888,False,$$,Toronto
Bar Raval,"Spanish, Tapas/Small Plates, Cocktail Bars",Cocktail Bars,NA,4.0,"505 College Street, Toronto",43.655843,-79.409943,323,1445.5,16473448001,False,$$$,Toronto
The Keg Steakhouse + Bar - York Street,"Steakhouses, Bars, Seafood","Steakhouses, Bars, Seafood",NA,4.0,"165 York Street, Toronto",43.650011,-79.383959,310,2820.9,14167031773,False,$$$,Toronto
Buca,Italian,Italian,Italian,4.0,"604 King Street W, Toronto",43.64462,-79.40045,456,1425.18,14168651600,False,$$$,Toronto
Ramen Isshin,Ramen,Ramen,NA,4.5,"421 College Street, Toronto",43.65634,-79.40689,824,1615.29,14163674013,False,$$,Toronto
La Banane,"French, Seafood, Bistros",Seafood,French,4.5,"227 Ossington Avenue, Toronto",43.64904,-79.4203,157,562.54,14165516263,False,$$$$,Toronto
Jacobs & Co. Steakhouse,Steakhouses,Steakhouses,NA,4.5,"12 Brant Street, Toronto",43.645399,-79.398028,618,1620.5,14163660200,False,$$$$,Toronto
Bellwoods Brewery,"Breweries, Canadian (New)",Breweries,Canadian (New),4.0,"124-126 Ossington Avenue, Toronto",43.64713,-79.42015,353,358.85,14165354586,False,$$,Toronto
Union,"French, Wine Bars",Wine Bars,French,4.0,"72A Ossington Avenue, Toronto",43.64577,-79.41974,244,210.33,14168500093,False,$$$,Toronto
JaBistro,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.0,"222 Richmond Street W, Toronto",43.649801,-79.388171,591,2486.13,16477480222,False,$$$,Toronto
Mira,Peruvian,Peruvian,Peruvian,4.5,"420A Wellington Street W, Toronto",43.64417,-79.39639,275,1753.87,16479513331,False,$$,Toronto
Chubby's Jamaican Kitchen,Caribbean,Caribbean,Caribbean,4.0,"104 Portland Street, Toronto",43.64532,-79.40066,362,1404.11,14167928105,False,$$,Toronto
LOCAL Public Eatery - Liberty Village,"Sports Bars, Breakfast & Brunch, American",Sports Bars,American,4.0,"171 E Liberty Street, Toronto",43.638469,-79.419212,309,650.36,14169018351,False,$$,Toronto
Alo Restaurant,"Bars, French",Bars,French,4.5,"163 Spadina Avenue, Toronto",43.64851,-79.39584,350,1844.12,14162602222,False,$$$$,Toronto
Café Polonez,Polish,Polish,NA,4.5,"195 Roncesvalles Avenue, Toronto",43.64514,-79.44831,292,2435.33,14165328432,False,$$,Toronto
Cactus Club Cafe,"Cocktail Bars, Canadian (New)",Cocktail Bars,Canadian (New),4.0,"77 Adelaide Street W, Toronto",43.649504,-79.382518,611,2922.17,16477482025,False,$$,Toronto
Aloette,"French, Bistros, Diners",French,French,4.5,"163 Spadina Avenue, Toronto",43.648558,-79.395963,312,1844.59,14162603444,False,$$$,Toronto
King Taps,"Canadian (New), Cocktail Bars",Cocktail Bars,Canadian (New),4.0,"100 King Street W, Toronto",43.648638,-79.381744,407,2965.94,16473612025,False,$$,Toronto
Jules Bistro,French,French,French,4.0,"924 Queen Street West, Toronto",43.644959,-79.415938,86,190.41,14165335454,False,$$$,Toronto
Le Baratin,French,French,French,4.5,"1600 Dundas Street. W, Toronto",43.65007,-79.4351,132,1505.2,14165348800,False,$$,Toronto
Enoteca Sociale,Italian,Italian,Italian,4.0,"1288 Dundas St W, Toronto",43.64968,-79.42567,323,859.02,14165341200,False,$$$,Toronto
Beast Pizza,Pizza,Pizza,NA,4.0,"96 Tecumseth Street, Toronto",43.64408,-79.40578,412,993.52,16473526000,False,$$,Toronto
Beerbistro,"Bistros, Beer Bar, Comfort Food",Beer Bar,NA,4.0,"18 King Street E, Toronto",43.649628,-79.377165,681,3354.14,14168619872,False,$$,Toronto
DaiLo,"Chinese, Asian Fusion",Chinese,"Chinese, Asian Fusion",4.0,"503 College Street, Toronto",43.65574,-79.4098,329,1448.23,16473418882,False,$$$,Toronto
Cafe Landwer - Adelaide & University,"Cafes, Breakfast & Brunch, Mediterranean",Cafes,Mediterranean,4.0,"165 University Avenue, Toronto",43.64875,-79.38491,536,2709.96,16477481165,False,$$,Toronto
The Haam,"Japanese, Mexican, Sushi Bars",Sushi Bars,"Japanese, Mexican",4.0,"342 Adelaide St W, Toronto",43.64743,-79.39308,333,2040.09,14169777258,False,$$,Toronto
Her Father's Cider Bar & Kitchen,"Gastropubs, Bars, Canadian (New)","Gastropubs, Bars",Canadian (New),4.5,"119 Harbord Street, Toronto",43.66232,-79.40453,195,2285.23,16473477747,False,$$,Toronto
La Palette,"French, Desserts, Bars","Desserts, Bars",French,4.0,"492 Queen Street W, Toronto",43.64797,-79.40098,259,1435.99,14169294900,False,$$$,Toronto
Rodney's Oyster House,Seafood,Seafood,NA,4.0,"469 King Street W, Toronto",43.644948,-79.396846,445,1712.38,14163638105,False,$$$,Toronto
Té,"Asian Fusion, Korean, Comfort Food",Asian Fusion,"Asian Fusion, Korean",4.0,"70 Ossington Avenue, Toronto",43.64575,-79.41964,124,209.47,16473488009,False,$$,Toronto
Oyster Boy,Seafood,Seafood,NA,4.0,"872 Queen Street W, Toronto",43.645224,-79.414334,214,321.81,14165343432,False,$$$,Toronto
Soos,Malaysian,Malaysian,Malaysian,4.0,"94 Ossington Avenue, Toronto",43.646259,-79.419746,176,260.4,14169017667,False,$$$,Toronto
Smoque N' Bones,Barbeque,Barbeque,NA,4.0,"869 Queen Street W, Toronto",43.645703,-79.410743,419,613.7,16473415730,False,$$,Toronto
Barque Smokehouse,"Barbeque, Smokehouse",Barbeque,NA,4.0,"299 Roncesvalles Avenue, Toronto",43.64801,-79.449659,526,2572.8,14165327700,False,$$,Toronto
Le Sélect Bistro,"French, Coffee & Tea, Breakfast & Brunch",Coffee & Tea,French,4.0,"432 Wellington Street W, Toronto",43.643906,-79.396852,469,1710.65,14165966405,False,$$$,Toronto
George Restaurant,"Canadian (New), Cocktail Bars",Cocktail Bars,Canadian (New),4.5,"111 Queen Street E, Toronto",43.653373,-79.374329,301,3664.99,14168636006,False,$$$$,Toronto
OEB Breakfast Co. Liberty Village,Breakfast & Brunch,Breakfast & Brunch,NA,4.5,"125 E Liberty Street, Toronto",43.63836,-79.41623,142,669.98,14162381152,False,$$,Toronto
Jatujak,"Food Delivery Services, Thai",Food Delivery Services,Thai,4.0,"1744 Victoria Park Avenue, Toronto",43.736027,-79.307515,406,3585.32,16473521744,False,$$,Toronto
Nakamori,"Japanese, Sushi Bars, Asian Fusion",Sushi Bars,"Japanese, Asian Fusion",4.0,"2803 Eglinton Avenue E, Toronto",43.73692,-79.24466,115,1602.97,14162657111,False,$$$,Toronto
Lageez,Indian,Indian,Indian,4.5,"641 Pharmacy Avenue, Toronto",43.710842,-79.291319,115,3271.35,14162857999,False,$$,Toronto
Jatujak,"Thai, Food Delivery Services",Thai,Thai,4.0,"2386 Kingston Road, Toronto",43.708072,-79.250494,166,2902.72,14166981466,False,$$,Toronto
Rally Restaurant and Bar,"Sports Bars, Barbeque, Smokehouse","Sports Bars, Barbeque",NA,4.0,"1660 O'Connor Drive, Toronto",43.717466,-79.305012,106,3718.01,14165517356,False,$$,Toronto
Pho Metro,Vietnamese,Vietnamese,Vietnamese,4.0,"2057 Lawrence Avenue E, Scarborough",43.745266,-79.294049,372,2833.37,14167508898,False,$$,Toronto
Ni Ji Sushi,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.0,"1095 Ellesmere Road, Toronto",43.76751,-79.27165,289,3965.1,14167553335,False,$$,Toronto
Scotty Bons Caribbean Grill,Caribbean,Caribbean,Caribbean,4.0,"789 Warden Avenue, Scarborough",43.72604,-79.2861,101,1952.73,14167527222,False,$$,Toronto
The Corner Bank,"Pool Halls, Sports Bars, Canadian (New)",Sports Bars,Canadian (New),4.5,"925 Warden Avenue, Toronto",43.73135,-79.288269,40,1977.94,14167572265,False,$$,Toronto
Mamajoun Armenian Pizzeria,"Pizza, Sandwiches","Pizza, Sandwiches",NA,4.5,"209 Ellesmere Road, Toronto",43.76045,-79.30292,129,4413.54,16473505686,False,$,Toronto
Fish & Loaf,"Seafood, Steakhouses, Asian Fusion","Seafood, Steakhouses",Asian Fusion,5.0,"A117-41 Lebovic Avenue, Toronto",43.723272,-79.288736,16,2259.35,16473688683,False,$,Toronto
Aleppo Kebab,Kebab,Kebab,NA,4.5,"1960 Lawrence Avenue E, Toronto",43.74495,-79.29819,57,3114.18,14167019191,False,$$,Toronto
THE REAL McCOY,"Burgers, Pizza","Burgers, Pizza",NA,4.5,"3300 Lawrence Avenue E, Scarborough",43.757975,-79.23588,196,3612.88,14164396804,False,$,Toronto
Makkal Chon,Korean,Korean,Korean,4.0,"1979 Lawrence Avenue E, Toronto",43.7447,-79.29678,376,2962.14,14167573945,False,$$,Toronto
Subiksha Foods,"Indian, Vegetarian",Indian,Indian,4.5,"2633 Eglinton Avenue E, Toronto",43.7358,-79.251681,45,1020.19,14162642221,False,$,Toronto
MEXITACO,"Mexican, Cocktail Bars, Latin American",Cocktail Bars,"Mexican, Latin American",4.0,"1109 Victoria Park Avenue, Toronto",43.70862,-79.29554,153,3686.16,16473496603,False,$$,Toronto
Barans Turkish Cuisine & Bar,"Turkish, Bars",Bars,NA,3.5,"2043 Eglinton Avenue E, Toronto",43.729288,-79.280726,92,1417.91,14167504545,False,$$$,Toronto
Maya’s Halal Pizza And Grill,"Pizza, Italian, Burgers","Pizza, Burgers",Italian,4.5,"1555 O'Connor Drive, Toronto",43.714982,-79.304995,49,3848.2,14168778787,False,$$,Toronto
Blackhorn Steakhouse,Steakhouses,Steakhouses,NA,4.5,"251 Ellesmere Road, Scarborough",43.76038,-79.30197,34,4380.17,14164492841,False,$$$,Toronto
The Veggie Thali,"Indian, Vegetarian, Vegan",Indian,Indian,4.5,"1410 Victoria Park Avenue, Toronto",43.71942,-79.30102,66,3334.27,14162858344,False,$,Toronto
Johnny's Shawarma,Middle Eastern,Middle Eastern,Middle Eastern,4.0,"1904 Kennedy Road, Toronto",43.766827,-79.281737,95,4096.17,14162987917,False,$,Toronto
Sahan Restaurant,"Steakhouses, African",Steakhouses,African,4.5,"2010 Lawrence Avenue E, Scarborough",43.74503,-79.296375,61,2983.66,14167597242,False,$$,Toronto
Vindaloo Indian Cuisine,Indian,Indian,Indian,4.0,"2891 Kingston Road, Toronto",43.722382,-79.235252,58,2541.98,14169011133,False,$$,Toronto
Diana's Oyster Bar and Grill,"Seafood, American, Bars","Seafood, Bars",American,3.5,"2105 Lawrence Avenue E, Scarborough",43.74574,-79.29152,218,2691.27,14162881588,False,$$$,Toronto
Ital Vital,"Caribbean, Juice Bars & Smoothies",Juice Bars & Smoothies,Caribbean,4.5,"741 Pharmacy Avenue, Scarborough",43.71723,-79.29363,112,2949.61,16474287432,False,$$,Toronto
Roll N Bowl Korean & Japanese Cuisine,"Japanese, Korean, Sushi Bars",Sushi Bars,"Japanese, Korean",4.0,"1157 Ellesmere Road, Toronto",43.767194,-79.270336,122,3907.02,14167011212,False,$$,Toronto
Patisserie Royale,"Bakeries, Middle Eastern",Bakeries,Middle Eastern,4.5,"1415 Kennedy Road, Toronto",43.764811,-79.280271,47,3844.95,14167556323,False,$$,Toronto
Il Fresco,Italian,Italian,Italian,4.5,"3081 Kingston Road, Scarborough",43.726697,-79.230266,25,2753.15,16473474889,False,$$,Toronto
Kim Kim Indian Hakka Chinese Restaurant,"Halal, Asian Fusion",Halal,Asian Fusion,4.0,"1188 Kennedy Road, Scarborough",43.753508,-79.276481,87,2565.26,14167578300,False,$,Toronto
Wong's Asian Cuisine,"Hakka, Asian Fusion",Hakka,Asian Fusion,4.0,"2173 Lawrence Avenue  E, Scarborough",43.74755,-79.283948,44,2321.04,14162850289,False,$,Toronto
Crown Pastries,"Bakeries, Middle Eastern",Bakeries,Middle Eastern,4.5,"2086 Lawrence Avenue E, Toronto",43.74603,-79.29268,41,2821.69,16473512015,False,$$,Toronto
Chung Moi Chinese Restaurant,"Hakka, Asian Fusion",Hakka,Asian Fusion,4.0,"2412 Eglinton Avenue E, Scarborough",43.73244,-79.26944,58,462.17,14167555293,False,$$,Toronto
ADDA Bengali Kitchen and Catering,"Bangladeshi, Indian",Bangladeshi,Indian,5.0,"3342 Danforth Avenue, Toronto",43.69397,-79.27756,15,4416.42,16473472332,False,$$,Toronto
Mandarin Restaurant,"Buffets, Chinese",Buffets,Chinese,3.5,"2206 Eglinton Avenue E, Scarborough",43.730816,-79.27924,82,1267.94,14162881177,False,$$,Toronto
T-Bones Sizzling Steaks & Burgers Drive-In Restaurant,"Burgers, Steakhouses","Burgers, Steakhouses",NA,3.5,"2540 Eglinton Avenue E, Scarborough",43.7354,-79.25612,155,685.01,14162695757,False,$$,Toronto
El Sazón de la Tia Flor,Mexican,Mexican,Mexican,4.5,"1549 O'Connor Drive, Toronto",43.714737,-79.305261,31,3880.35,14166892450,False,$,Toronto
Good Luck Chinese Restaurant,Chinese,Chinese,Chinese,3.5,"2432 Eglinton Avenue E, Scarborough",43.733699,-79.266142,32,249.78,14162851818,False,$,Toronto
Karahi Boys,"Pakistani, Barbeque",Barbeque,NA,4.0,"1921 Lawrence Avenue E, Toronto",43.74385,-79.29975,44,3177.43,14169018727,False,$,Toronto
Rose's Halal Kitchen,"Halal, Caribbean",Halal,Caribbean,4.5,"8a-1960 Lawrence Ave E, Toronto",43.744936,-79.298271,22,3114.18,14167314142,False,$$,Toronto
Shawarma Empire,Middle Eastern,Middle Eastern,Middle Eastern,4.5,"1823 Lawrence Avenue E, Scarborough",43.74322,-79.30347,230,3415.22,14162851337,False,$,Toronto
Gingerman Restaurant,"Canadian (New), Diners",Canadian (New),Canadian (New),4.5,"1104 Victoria Park Avenue, Toronto",43.707776,-79.296167,69,3786.68,14167575005,False,$,Toronto
Royal Congee Chinese Cuisine,Chinese,Chinese,Chinese,4.5,"4 Greystone Walk Drive, Toronto",43.72469,-79.25267,29,1238.15,14162618818,False,$$,Toronto
Mama's Boys Burgers,Burgers,Burgers,NA,4.0,"480 Danforth Road, Toronto",43.70857,-79.267641,135,2668.9,14162696262,False,$,Toronto
Aunt Elsie's Caribbean Kitchen,Caribbean,Caribbean,Caribbean,4.5,"2689 Eglinton Avenue E, Toronto",43.73624,-79.249913,23,1180.67,14162610250,False,$,Toronto
Hakka Legend Asian Cuisine,"Halal, Hakka",Halal,NA,3.5,"789 Warden Avenue, Toronto",43.72602,-79.286765,63,1990.91,14167590006,False,$$,Toronto
Chick Fiesta,"Portuguese, Steakhouses, Chicken Shop",Steakhouses,NA,4.0,"699 Markham Road, Toronto",43.76164,-79.225694,40,4455.5,14164395300,False,$,Toronto
Pizza On Fire,"Pizza, Halal, Chicken Wings",Pizza,NA,5.0,"880 Ellesmere Road, Toronto",43.76622,-79.28211,27,4021.15,14164120011,False,$,Toronto
Kroran Uyghur Cuisine,"Chinese, Halal, Turkish",Chinese,Chinese,4.0,"1515 Birchmount Road, Toronto",43.7589,-79.28916,34,3579.31,14165514010,False,$,Toronto
HoneyB Hives Restaurant,"Bubble Tea, Breakfast & Brunch, Fast Food",Fast Food,NA,4.5,"2608 Eglington Ave East, Toronto",43.736129,-79.252911,9,954.66,14162610888,False,$,Toronto
California Sandwiches,Sandwiches,Sandwiches,NA,4.0,"812 Warden Avenue, Scarborough",43.72609,-79.28758,63,2039.98,14167550555,False,$,Toronto
Scaramouche Restaurant Pasta Bar & Grill,"French, Bars",Bars,French,4.5,"1 Benvenuto Place, Toronto",43.68155,-79.39991,339,957.66,14169618011,False,$$$$,Toronto
Trattoria Nervosa,"Italian, Pizza, Salad",Pizza,Italian,4.0,"75 Yorkville Avenue, Toronto",43.67101,-79.39104,411,956.9,14169614642,False,$$,Toronto
Yasu,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.5,"81 Harbord Street, Toronto",43.66269,-79.40314,433,1150.0,14164772361,False,$$$$,Toronto
Joso's,Seafood,Seafood,NA,4.5,"202 Davenport Road, Toronto",43.67511,-79.39607,173,572.44,14169251903,False,$$$,Toronto
Rasa,"Canadian (New), Tapas/Small Plates",Canadian (New),Canadian (New),4.5,"196 Robert Street, Toronto",43.662775,-79.403968,331,1150.14,16473508221,False,$$,Toronto
Playa Cabana,"Mexican, Bars",Bars,Mexican,4.0,"111 Dupont Street, Toronto",43.675958,-79.401184,480,341.72,14169293911,False,$$,Toronto
Blu Ristorante,Italian,Italian,Italian,4.0,"90 Avenue Road, Toronto",43.67239,-79.396085,180,541.17,14169211471,False,$$$,Toronto
The Carbon Bar,"Barbeque, Bars, American","Barbeque, Bars",American,4.0,"99 Queen Street East, Toronto",43.653088,-79.374829,421,3151.77,14169477000,False,$$$,Toronto
PLANTA Yorkville,"Vegetarian, Pizza, Sushi Bars","Pizza, Sushi Bars",NA,4.0,"1221 Bay Street, Toronto",43.67028,-79.38945,510,1108.49,16478121221,False,$$,Toronto
Insomnia Restaurant & Lounge,"Lounges, Breakfast & Brunch, Comfort Food",Lounges,NA,4.0,"563 Bloor Street W, Toronto",43.665961,-79.411003,1020,1037.5,14165883907,False,$$,Toronto
Fieramosca,Italian,Italian,Italian,4.5,"36A Prince Arthur Avenue, Toronto",43.66963,-79.39719,115,580.07,14163230636,False,$$$,Toronto
KINKA IZAKAYA ANNEX,"Japanese, Tapas/Small Plates, Pubs",Pubs,Japanese,4.0,"559 Bloor St W, Toronto",43.665157,-79.410658,507,1090.58,16473431101,False,$$,Toronto
The Oxley,"Pubs, Gastropubs","Pubs, Gastropubs",NA,4.0,"121 Yorkville Avenue, Toronto",43.67059,-79.39304,186,818.65,16473481300,False,$$,Toronto
Miku,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.0,"105-10 Bay Street, Toronto",43.641235,-79.37737,905,4083.3,16473477347,False,$$$$,Toronto
The Caledonian,"Pubs, Scottish, Whiskey Bars","Pubs, Whiskey Bars",Scottish,4.5,"856 College Street, Toronto",43.65439,-79.42355,152,2679.37,14165777472,False,$$,Toronto
Ristorante Sotto Sotto,Italian,Italian,Italian,4.0,"120 Avenue Road, Toronto",43.67374,-79.39646,134,502.28,14169620011,False,$$$,Toronto
The Keg Steakhouse + Bar,"Steakhouses, Bars, Seafood","Steakhouses, Bars, Seafood",NA,4.0,"515 Jarvis Street, Toronto",43.666834,-79.377925,378,2106.71,14169646609,False,$$$,Toronto
Kintaro Izakaya,"Japanese, Sushi Bars, Tapas/Small Plates",Sushi Bars,Japanese,4.0,"459 Church Street, Toronto",43.66417,-79.38006,246,2065.96,16475605335,False,$$,Toronto
Sugo,"Italian, Sandwiches, Cocktail Bars","Sandwiches, Cocktail Bars",Italian,4.5,"1281 Bloor Street W, Toronto",43.65825,-79.44227,283,3592.96,14165351717,False,$$,Toronto
Agio,Italian,Italian,Italian,4.5,"1351 St Clair Avenue W, Toronto",43.67599,-79.45066,191,3374.59,16473484814,False,$$,Toronto
CANO Restaurant,"Italian, Mediterranean, Cocktail Bars",Cocktail Bars,"Italian, Mediterranean",4.5,"1108 St Clair Avenue W, Toronto",43.67871,-79.44058,73,3396.71,14169013655,False,$$,Toronto
The Hole In the Wall,"Pubs, Canadian (New)",Pubs,Canadian (New),4.5,"2867 Dundas Street W, Toronto",43.66518,-79.46515,174,4491.63,<NA>,False,$$,Toronto
RH Courtyard Restaurant at RH Toronto,"Cafes, Canadian (New), Breakfast & Brunch",Cafes,Canadian (New),4.0,"3401 Dufferin Street, Toronto",43.724903,-79.455602,184,2193.45,14163229422,False,$$$,Toronto
Queen of Persia,Persian/Iranian,Persian/Iranian,Persian/Iranian,4.5,"672A St Clair Avenue W, Toronto",43.68203,-79.42542,52,3869.39,14166515500,False,$$$,Toronto
Pho Anh Vu,Vietnamese,Vietnamese,Vietnamese,4.0,"3200 Dufferin Street, Toronto",43.71836,-79.457369,84,1452.14,16473469333,False,$$,Toronto
Barista & Chef,Mediterranean,Mediterranean,Mediterranean,4.5,"1006 Saint Clair Avenue W, Toronto",43.679453,-79.437453,53,3457.76,16473441216,False,$$,Toronto
Nodo Restaurant,Italian,Italian,Italian,4.5,"794 Saint Clair Avenue W, Toronto",43.681011,-79.429799,65,3697.92,16477481559,False,$$,Toronto
Pukka,Indian,Indian,Indian,4.0,"778 St. Clair Avenue W, Toronto",43.681191,-79.429274,180,3711.93,14163421906,False,$$$,Toronto
La Bella Managua,"Latin American, Nicaraguan",Latin American,Latin American,4.5,"872 Bloor Street W, Toronto",43.66232,-79.42495,257,5606.3,14169134227,False,$$,Toronto
Bi Bim Bap,Korean,Korean,Korean,4.0,"950 Eglinton Avenue W, Toronto",43.70055,-79.42872,81,2641.81,14167877423,False,$$,Toronto
Honest Weight,"Seafood, Seafood Markets","Seafood, Seafood Markets",NA,4.5,"2766 Dundas Street W, Toronto",43.665334,-79.461486,138,4471.62,14166049992,False,$$,Toronto
JOEY Yorkdale,"Canadian (New), Lounges, Steakhouses",Steakhouses,Canadian (New),3.5,"305-B 3401 Dufferin Street, Toronto",43.724067,-79.453922,317,2133.48,14167835639,False,$$,Toronto
Indie Ale House,"Breweries, Gastropubs, Pizza","Gastropubs, Pizza",NA,4.0,"2876 Dundas Street W, Toronto",43.665441,-79.465238,255,4473.28,14167609691,False,$$,Toronto
Zuki Japanese Restaurant,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.0,"2030 Eglinton Avenue W, Toronto",43.69463,-79.456139,75,1267.29,16473522030,False,$$,Toronto
Selam Restaurant & Lounge,Ethiopian,Ethiopian,Ethiopian,4.5,"812 Bloor Street W, Toronto",43.66279,-79.42269,74,5657.37,14169157225,False,$$,Toronto
Pancer's Original Deli,Delis,Delis,NA,4.5,"3856 Bathurst Street, Toronto",43.74074,-79.43534,99,4426.65,14166361230,False,$$,Toronto
Paldo Gangsan,Korean,Korean,Korean,4.5,"694 Bloor Street  W, Toronto",43.664,-79.41743,84,5798.26,14165367517,False,$,Toronto
Isaan Der,Thai,Thai,Thai,4.0,"2961 Dundas Street W, Toronto",43.665286,-79.467938,116,4512.79,14166040062,False,$$,Toronto
FK,French,French,French,4.5,"770 St Clair Avenue W, Toronto",43.68127,-79.42869,54,3726.26,14165519731,False,$$,Toronto
Luna Junction,"Portuguese, Mediterranean, Seafood",Seafood,Mediterranean,4.5,"2800 Dundas St W, Toronto",43.6656,-79.46276,41,4445.81,14167624116,False,$$,Toronto
The Arepa Republic,"Venezuelan, Food Trucks",Venezuelan,Venezuelan,4.5,"76 Densley Avenue, Toronto",43.705357,-79.471208,19,830.47,14162432430,False,$$,Toronto
St. Matthew's BBQ Chicken,"Portuguese, Barbeque",Barbeque,NA,4.5,"527 Rogers Rd, Toronto",43.68209,-79.46899,31,2687.13,14166584126,False,$$,Toronto
Tallboys Craft Beer House,"Pubs, Canadian (New), Burgers","Pubs, Burgers",Canadian (New),4.0,"838 Bloor Street W, Toronto",43.66256,-79.42382,101,5634.91,14165357486,False,$$,Toronto
TORA,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.0,"612B-3401 Dufferin Street, Toronto",43.724456,-79.455262,224,2150.15,16473491193,False,$$$,Toronto
Nodo - Junction,Italian,Italian,Italian,4.0,"2885 Dundas Street West, Toronto",43.665251,-79.465596,207,4491.2,14169011559,False,$$,Toronto
Aviv Immigrant Kitchen,Mediterranean,Mediterranean,Mediterranean,4.5,"779 St. Clair Avenue W, Toronto",43.68078,-79.42912,23,3754.9,14169222433,False,$$,Toronto
Katsuya,"Japanese, Asian Fusion",Japanese,"Japanese, Asian Fusion",5.0,"3610 Dufferin Street, Toronto",43.731431,-79.459144,37,2881.62,14163980059,False,$$,Toronto
Sea Witch Fish and Chips,Fish & Chips,Fish & Chips,NA,4.0,"636 Saint Clair Avenue W, Toronto",43.682218,-79.423962,136,3939.97,16473494824,False,$$,Toronto
Dirty Food Eatery,"Breakfast & Brunch, Comfort Food, Southern",Breakfast & Brunch,NA,4.5,"3070 Dundas Street W, Toronto",43.66565,-79.47188,143,4528.61,14168553393,False,$$,Toronto
Buk Chang Dong Soon Tofu,Korean,Korean,Korean,4.0,"691 Bloor Street W, Toronto",43.66363,-79.41693,490,5855.56,14165370972,False,$$,Toronto
Northwood,"Cafes, Cocktail Bars","Cafes, Cocktail Bars",NA,4.0,"815 W Bloor Street, Toronto",43.66248,-79.42204,122,5696.75,<NA>,False,$$,Toronto
Famiglia Baldassarre,Italian,Italian,Italian,4.5,"122 Geary Avenue, Toronto",43.67052,-79.43506,75,4421.9,16472935395,False,$$,Toronto
Leela Indian Food Bar,Indian,Indian,Indian,4.0,"3108 Dundas Street W, Toronto",43.665686,-79.473764,107,4552.12,14167697777,False,$$,Toronto
Chica's Nashville Hot Chicken,"Chicken Shop, Southern",Chicken Shop,NA,4.5,"2853 Dundas Street W, Toronto",43.66518,-79.46423,128,4489.28,16473436562,False,$$,Toronto
Emma's Country Kitchen,"Breakfast & Brunch, Comfort Food, Donuts",Breakfast & Brunch,NA,4.0,"810 Saint Clair Avenue W, Toronto",43.68103,-79.43036,444,3677.75,14166523662,False,$$,Toronto
Tre Mari Bakery,"Bakeries, Italian, Delicatessen",Bakeries,Italian,4.5,"1311 Saint Clair Avenue W, Toronto",43.6765,-79.44868,94,3380.37,14166548960,False,$,Toronto
Comal Y Canela,Mexican,Mexican,Mexican,4.5,"1692B Jane Street, North York",43.70326,-79.50419,118,3490.24,16476894694,False,$$,Toronto
