Name,Categories,Cuisine Types,Nationalities,Rating,Address,Res_Latitude,Res_Longitude,Reviews,Distance,Phone,Closed,Price,City
107 Fourth Avenue Wine Bar & Cafe,"Wine Bars, Cafes","Wine Bars, Cafes",NA,4.0,"107 Fourth Ave, Ottawa",45.4027,-75.68766,15,1261.72,16132360040,False,$$$,Ottawa
Cacao 70,"Desserts, Breakfast & Brunch, Cafes","Desserts, Cafes",NA,2.5,"225 Marche Way, Ottawa",45.400235,-75.684331,56,962.64,16136809288,False,$$,Ottawa
Panago Pizza,"Pizza, Chicken Wings, Food Delivery Services",Pizza,NA,3.5,"1069 Bank Street, Ottawa",45.39487,-75.68342,9,363.09,18663100001,False,$$,Ottawa
Hometown Sports and Grill,"Sports Bars, Pubs, Canadian (New)","Sports Bars, Pubs",Canadian (New),2.5,"1525 Bank Street, Ottawa",45.381033,-75.668922,42,1678.38,16137330808,False,$$,Ottawa
Canal Ritz Restaurant,"Italian, Canadian (New)",Italian,"Italian, Canadian (New)",2.5,"375 Queen Elizabeth Drive, Ottawa",45.404131,-75.681649,56,1411.04,16132388998,False,$$,Ottawa
Taj-Mahal,Indian,Indian,Indian,3.5,"925 Bank St, Ottawa",45.400048,-75.686546,24,957.94,16132341280,False,$$,Ottawa
Bowman's Bar & Grill,"Bars, Canadian (New), Gastropubs","Bars, Gastropubs",Canadian (New),4.5,"1170 Carling Avenue, Ottawa",45.387926,-75.729272,93,1254.69,16136809339,False,$$,Ottawa
Gezellig,Canadian (New),Canadian (New),Canadian (New),4.5,"337 Richmond Road, Ottawa",45.39229,-75.75409,86,2011.66,16136809086,False,$$$,Ottawa
Pure Kitchen Westboro,"Vegan, Vegetarian, Juice Bars & Smoothies",Juice Bars & Smoothies,NA,4.5,"357 Richmond Road, Ottawa",45.391751,-75.754726,124,2000.83,16136805500,False,$$,Ottawa
La Cabaña,Salvadoran,Salvadoran,NA,4.0,"848 Merivale Road, Ottawa",45.3853,-75.73269,27,886.26,16137247762,False,$$,Ottawa
Sapporo Sushi,Sushi Bars,Sushi Bars,NA,4.5,"1671 Carling Avenue, Ottawa",45.379663,-75.749401,48,927.56,16137296018,False,$$,Ottawa
Miss Molly’s,"Breakfast & Brunch, Diners",Breakfast & Brunch,NA,4.5,"1577 Laperriere Ave, Ottawa",45.37674,-75.7456,11,651.63,16133665548,False,$$,Ottawa
Al's Diner,"Diners, Pizza, Breakfast & Brunch",Pizza,NA,4.0,"834 Clyde Avenue N, Ottawa",45.377892,-75.749733,54,942.09,16137617488,False,$$,Ottawa
The Works Gourmet Burger Bistro,"Burgers, Salad, Poutineries",Burgers,NA,4.0,"326 Richmond Road, Ottawa",45.39221,-75.75316,54,1970.2,16135640406,False,$$,Ottawa
Georgie's Pizza,Pizza,Pizza,NA,4.5,"1661 Carling Avenue, Ottawa",45.379594,-75.74956,24,905.34,16137295929,False,$$,Ottawa
Aahar The Taste Of India,Indian,Indian,Indian,4.0,"727 Churchill Avenue N, Ottawa",45.3812,-75.74684,40,786.71,16136884444,False,$$,Ottawa
Pita Bell Kabab,Middle Eastern,Middle Eastern,Middle Eastern,4.0,"1696 Carling Avenue, Ottawa",45.378604,-75.750533,21,1003.92,16136861740,False,$$,Ottawa
Equator Coffee Roasters,"Coffee & Tea, Coffee Roasteries, Sandwiches","Coffee & Tea, Coffee Roasteries, Sandwiches",NA,4.0,"412 Churchill Avenue N, Ottawa",45.39173,-75.753707,34,1947.0,16137221919,False,$,Ottawa
Lexington,"Cocktail Bars, Smokehouse, Barbeque","Cocktail Bars, Barbeque",NA,4.0,"344 Richmond Road, Ottawa",45.391858,-75.754076,31,1977.41,16134210219,False,$$,Ottawa
Markie's Montreal Smoked Meat,"Delis, Meat Shops, Sandwiches",Sandwiches,NA,4.5,"E-1679 Carling Ave, Ottawa",45.379763,-75.750254,14,994.71,16137929191,False,$$,Ottawa
Churchills,"British, Pubs",Pubs,British,4.0,"356 Richmond Road, Ottawa",45.39156,-75.75447,29,1980.77,16134213775,False,$$,Ottawa
Fratelli,Italian,Italian,Italian,3.5,"275 Richmond Road, Ottawa",45.39353,-75.75134,36,1985.48,16137226772,False,$$,Ottawa
Mr. Mic,Asian Fusion,Asian Fusion,Asian Fusion,4.5,"956 Merivale Road, Ottawa",45.381659,-75.733166,5,512.84,16137220888,False,$$,Ottawa
The Burger's Priest,Burgers,Burgers,NA,4.5,"1365 Baseline Road, Ottawa",45.36318,-75.73666,16,1726.31,16134221111,False,$$,Ottawa
Nando's Flame Grilled Chicken,"South African, Portuguese",South African,South African,3.5,"1461 Merivale Road, Ottawa",45.361576,-75.733611,43,1888.26,16137497445,False,$$,Ottawa
Maple Delight Pizza,"Pizza, Canadian (New), Italian",Pizza,"Canadian (New), Italian",5.0,"1012 Merivale Road, Ottawa",45.379559,-75.733569,2,350.12,16137159919,False,$$,Ottawa
St. Louis Bar and Grill,"Sports Bars, Chicken Wings",Sports Bars,NA,3.5,"1331 Clyde Avenue, Ottawa",45.363006,-75.740024,26,1711.98,16132740296,False,$$,Ottawa
Trio Lounge,"Lounges, Tapas Bars, Cocktail Bars","Tapas Bars, Cocktail Bars",NA,4.0,"307D Richmond Road, Ottawa",45.392841,-75.752518,21,1987.73,16137223887,False,$$$,Ottawa
Reynolds Restaurant,Canadian (New),Canadian (New),Canadian (New),3.5,"874 Clyde Avenue, Ottawa",45.376604,-75.748988,12,902.98,16137282391,False,$$,Ottawa
Mucho Burrito Fresh Mexican Grill,"Mexican, Fast Food",Fast Food,Mexican,3.5,"1385 Baseline Rd, Ottawa",45.36242,-75.73814,37,1767.69,16132244444,False,$,Ottawa
Pietro's Corner,Italian,Italian,Italian,4.5,"300 Richmond Road, Ottawa",45.392589,-75.752516,8,1964.94,16136957600,False,$,Ottawa
Villa Pizzeria N The Greek Place,"Pizza, Greek, Burgers","Pizza, Burgers",Greek,4.0,"1009 Merivale Road, Ottawa",45.37962,-75.7328,6,412.12,16137271222,False,$$,Ottawa
Milano Pizzeria,Pizza,Pizza,NA,2.5,"1078 Merivale Road, Ottawa",45.377744,-75.733377,17,342.49,16137299738,False,$$,Ottawa
MHK Sushi,Sushi Bars,Sushi Bars,NA,4.0,"283 Richmond Rd, Ottawa",45.393234,-75.751669,13,1986.14,16137980800,False,$$,Ottawa
House of Lasagna,"Italian, Pizza",Pizza,Italian,3.5,"984 Merivale Rd, Ottawa",45.38054,-75.73353,3,408.41,16137289700,False,$$,Ottawa
Boston Pizza,"Pizza, Sandwiches, Burgers","Pizza, Sandwiches, Burgers",NA,3.0,"1640 Carling Avenue, Ottawa",45.37952,-75.748294,15,839.29,16137222222,False,$$,Ottawa
Newport Restaurant,"Pizza, Burgers","Pizza, Burgers",NA,3.5,"322 Churchill Avenue N, Ottawa",45.39469,-75.75548,16,2285.37,16137229322,False,$$,Ottawa
Full House Asian Cuisine,"Chinese, Asian Fusion",Chinese,"Chinese, Asian Fusion",3.5,"1766 Carling Avenue, Ottawa",45.37739,-75.7534,17,1231.24,16137985697,False,$$,Ottawa
Yorgo's,"Greek, Salad, Pizza",Pizza,Greek,4.0,"1356 Clyde Aveune, Ottawa",45.36264,-75.740943,13,1761.34,16138208200,False,$$,Ottawa
Pi Co,"Pizza, Salad, Fast Food","Pizza, Fast Food",NA,4.0,"236 Richmond Road, Ottawa",45.393776,-75.749854,12,1964.39,16134227426,False,$$,Ottawa
Domino's Pizza,Pizza,Pizza,NA,2.5,"1393 Carling Avenue, Ottawa",45.385407,-75.738861,12,794.04,16137284000,False,$,Ottawa
The Newboro,Gastropubs,Gastropubs,NA,4.5,"295 Richmond Road, Ottawa",45.39352,-75.75204,8,1984.05,16136952676,False,$,Ottawa
Zaky Grill & Broast,"Halal, Fast Food",Fast Food,NA,4.5,"1385 Baseline Road, Ottawa",45.362333,-75.738136,6,1767.66,16132247774,False,$,Ottawa
Da Chicken Cribb,"Caribbean, Southern, Burgers",Burgers,Caribbean,4.5,"840 Boyd Avenue, Ottawa",45.376856,-75.751529,3,1093.28,16137225582,False,$,Ottawa
Colonnade Pizza,"Pizza, Salad, Sandwiches","Pizza, Sandwiches",NA,4.0,"1463 Merivale Road, Ottawa",45.361232,-75.734498,9,1915.63,16137278686,False,$$,Ottawa
Seven Tea Miles,"Indian, Coffee & Tea",Coffee & Tea,Indian,5.0,"342 Richmond Road, Ottawa",45.391916,-75.754016,4,1978.38,16134767777,False,$$,Ottawa
Strawberry Blonde Bakery,"Bakeries, Vegan, Gluten-Free",Bakeries,NA,3.5,"111 Richmond Road, Ottawa",45.396274,-75.744712,24,2071.06,16137252253,False,$$,Ottawa
Thai Go,Thai,Thai,Thai,4.5,"1309 Carling Avenue, Ottawa",45.386957,-75.735381,5,977.72,16137616888,False,$,Ottawa
House of Pizza,"Pizza, Italian, Salad",Pizza,Italian,4.0,"160 Richmond Road, Ottawa",45.39516,-75.74627,3,1991.08,16137282422,False,$,Ottawa
1 For 1 Pizza,Pizza,Pizza,NA,4.0,"1012 Merivale Rd, Ottawa",45.379552,-75.733501,1,349.62,<NA>,False,$,Ottawa
Morning Owl,"Cafes, Sandwiches, Breakfast & Brunch","Cafes, Sandwiches",NA,4.5,"1621 Woodward Drive, Ottawa",45.374847,-75.747969,3,890.9,16137287928,False,$,Ottawa
Whispers Bar & Restaurant,Canadian (New),Canadian (New),Canadian (New),3.0,"249 Richmond Rd, Ottawa",45.39397,-75.75029,16,1993.5,16137229603,False,$$,Ottawa
Green Papaya,Thai,Thai,Thai,4.0,"1374 Baseline Road, Ottawa",45.362222,-75.737002,9,1790.13,16132388424,False,$$,Ottawa
Pho Bo Ga King,"Food Delivery Services, Soup, Asian Fusion",Food Delivery Services,Asian Fusion,2.0,"1234 Merivale Road, Ottawa",45.371022,-75.732435,9,928.42,16132880173,False,$$,Ottawa
East Side Mario's & Darcy's,"Italian, American, Pizza",Pizza,"Italian, American",2.5,"675 Kirkwood Avenue, Ottawa",45.385058,-75.740424,10,899.4,16137149888,False,$$,Ottawa
Wedel Touch of Europe,"Bakeries, International Grocery, Delis",Bakeries,NA,4.5,"300 Richmond Rd, Ottawa",45.392478,-75.752542,3,1956.16,16132370151,False,$$,Ottawa
Supply and Demand,"Live/Raw Food, Seafood, Tapas/Small Plates",Seafood,NA,4.5,"1335 Wellington Street W, Ottawa",45.398693,-75.73737,93,1105.71,16136802949,False,$$$,Ottawa
Bar Lupulus,"Bars, Mediterranean",Bars,Mediterranean,4.5,"1242 Wellington Street W, Ottawa",45.399449,-75.732257,27,1459.15,16137594677,False,$$$,Ottawa
The Wellington Gastropub,Gastropubs,Gastropubs,NA,4.0,"1325 Wellington Street W, Ottawa",45.39881,-75.736749,52,1127.08,16137291315,False,$$$,Ottawa
Chesterfield's Gastro Diner,"Breakfast & Brunch, Diners, Sandwiches",Sandwiches,NA,4.5,"1433 Wellington Street W, Ottawa",45.397852,-75.741162,50,817.09,16136808990,False,$$,Ottawa
Petit Bill's Bistro,"French, Seafood, Steakhouses","Seafood, Steakhouses",French,4.0,"1293 Wellington Street W, Ottawa",45.39912,-75.73579,46,1231.1,16137292500,False,$$$,Ottawa
Absinthe Cafe,Canadian (New),Canadian (New),Canadian (New),4.0,"1208 Wellington Street W, Ottawa",45.400122,-75.730541,73,1612.22,16137611138,False,$$$,Ottawa
Siam Bistro,Thai,Thai,Thai,4.0,"1268 Wellington St W, Ottawa",45.399167,-75.733668,55,1362.65,16137283111,False,$$,Ottawa
A Thing for Chocolate,"Creperies, Chocolatiers & Shops",Creperies,NA,4.5,"1262 Wellington Street W, Ottawa",45.39919,-75.73329,27,1373.61,16136953533,False,$$,Ottawa
The Wellington Diner,Diners,Diners,NA,3.5,"1385 Wellington Street, Ottawa",45.39819,-75.739802,72,915.5,16137987800,False,$$,Ottawa
Stofa Restaurant,Canadian (New),Canadian (New),Canadian (New),4.5,"1356 Wellington Street W, Ottawa",45.397985,-75.739267,12,928.52,16137226555,False,$$$,Ottawa
Sushi Umi,Sushi Bars,Sushi Bars,NA,4.0,"1311 Wellington Street W, Ottawa",45.399009,-75.735798,34,1195.51,16137242488,False,$$,Ottawa
Anthony's,"Canadian (New), Pizza",Pizza,Canadian (New),3.5,"1218 Wellington Street W, Ottawa",45.400034,-75.730735,59,1593.79,16136958669,False,$$,Ottawa
Ottawa Bagelshop & Deli,"Delis, Bagels",Delis,NA,4.0,"1321 Wellington St W, Ottawa",45.39895,-75.7368,41,1146.93,16137228753,False,$,Ottawa
The Keg Steakhouse + Bar,"Steakhouses, Bars, Seafood","Steakhouses, Bars, Seafood",NA,3.5,"529 Richmond Rd, Ottawa",45.388254,-75.761983,34,1189.36,16137241242,False,$$$,Ottawa
Pho Van Van,Vietnamese,Vietnamese,Vietnamese,4.0,"127 Holland Avenue, Ottawa",45.39955,-75.731742,24,1511.48,16137221663,False,$$,Ottawa
Napoli's Restaurant Pizza & Pasta,"Italian, Pizza",Pizza,Italian,4.5,"81 Richmond Road, Ottawa",45.396996,-75.743318,16,640.47,16137281973,False,$$,Ottawa
Viet Taste Restaurant,Vietnamese,Vietnamese,Vietnamese,4.5,"1395 Wellington Street W, Ottawa",45.398232,-75.740066,21,901.2,16136959889,False,$$,Ottawa
Il Negozio Nicastro,"Delis, Sandwiches, Italian",Sandwiches,Italian,4.5,"1355 Wellington Street W, Ottawa",45.39845,-75.73873,8,998.75,16137299100,False,$$,Ottawa
Fiazza Fresh Fired,Pizza,Pizza,NA,3.0,"205 Richmond Road, Ottawa",45.39486,-75.74862,16,290.53,16137252222,False,$$,Ottawa
Bridgehead,"Bakeries, Coffee Roasteries, Cafes","Coffee Roasteries, Cafes",NA,4.5,"440 Richmond Road, Ottawa",45.389767,-75.757958,7,836.25,16137292100,False,$,Ottawa
Brassica,Canadian (New),Canadian (New),Canadian (New),4.5,"309 Richmond Road, Ottawa",45.39301,-75.75268,6,384.22,16136807575,False,$,Ottawa
Bacon Egg n Cheese by Lexington Smokehouse & Bar,"Breakfast & Brunch, Pop-Up Restaurants",Breakfast & Brunch,NA,4.5,"344 Richmond Road, Ottawa",45.391838,-75.754152,3,496.32,16132188209,False,$,Ottawa
Westboro Subs,Sandwiches,Sandwiches,NA,4.5,"1262 Wellington St. W, Ottawa",45.399186,-75.73333,7,1373.33,16133663012,False,$,Ottawa
Drip House,Cafes,Cafes,NA,4.5,"340B Parkdale Avenue, Ottawa",45.402461,-75.730802,16,1752.56,<NA>,False,$,Ottawa
3 Sisters Bakeshop,"Cafes, Bakeries, Sandwiches","Cafes, Sandwiches",NA,4.5,"2211 Arch Street, Ottawa",45.38948,-75.630515,19,149.26,16136959122,False,$$,Ottawa
Lebanese Palace,Lebanese,Lebanese,NA,4.0,"919 Industrial Avenue, Ottawa",45.40656,-75.6288,29,1830.06,16137392929,False,$$,Ottawa
Kara Mia,"Halal, Italian, Desserts",Desserts,Italian,4.5,"1910 St Laurent Boulevard, Ottawa",45.398853,-75.62458,15,1006.57,16132480500,False,$$,Ottawa
Mermaid's Seafood Restaurant,Seafood,Seafood,NA,5.0,"1725 Walkley Road, Ottawa",45.377859,-75.645966,8,1924.54,16137337070,False,$$,Ottawa
168 Sushi Asian Buffet,"Japanese, Chinese, Korean",Japanese,"Japanese, Chinese, Korean",2.5,"1760 Saint Laurent Boulevard, Ottawa",45.404594,-75.627051,87,1594.23,16135231680,False,$$,Ottawa
Roberto's Corner,"Delis, Italian, Sandwiches",Sandwiches,Italian,5.0,"1034 Pleasant Park Rd, Ottawa",45.395398,-75.621557,5,802.73,16137990195,False,$$,Ottawa
Super Duper Pizza,"Pizza, Salad, Burgers","Pizza, Burgers",NA,4.5,"1018 Pleasant Park Rd, Ottawa",45.39536,-75.622134,9,749.85,16135230000,False,$$,Ottawa
OpenRice Asian Fusion & Lounge,"Chinese, Asian Fusion",Chinese,"Chinese, Asian Fusion",3.5,"1755 Saint Laurent Boulevard, Ottawa",45.404831,-75.626144,26,1628.17,16137398833,False,$$,Ottawa
Urban Indian Cafe,Indian,Indian,Indian,4.5,"1910 St Laurent Boulevard, Ottawa",45.400092,-75.6239,9,1045.96,16132471010,False,$$,Ottawa
Shawarma Rosana,Lebanese,Lebanese,NA,4.5,"2219 Arch Street, Ottawa",45.38977,-75.63028,6,154.57,16135218500,False,$,Ottawa
Aiyara Thai Cuisine,Thai,Thai,Thai,3.5,"1590 Walkley Rd, Ottawa",45.376887,-75.646897,27,2030.83,16135261703,False,$$,Ottawa
Rôtisserie St-Hubert,"Chicken Shop, Burgers, Chicken Wings",Burgers,NA,3.0,"1754 Saint Laurent Boulevard, Ottawa",45.405052,-75.627122,26,1644.53,16135261222,False,$$,Ottawa
Ginkgo Garden,Chinese,Chinese,Chinese,4.0,"2225 St Laurent Boulevard, Ottawa",45.389797,-75.617775,7,898.14,16137373198,False,$$,Ottawa
Lorenzo's Pizzeria,Pizza,Pizza,NA,2.5,"2201 Arch St, Ottawa",45.38973,-75.630555,12,141.48,16137373737,False,$$,Ottawa
Milano Pizzeria,Pizza,Pizza,NA,4.5,"2229 St Laurent Blvd, Ottawa",45.38959,-75.617669,5,912.47,16135216661,False,$$,Ottawa
New Town Chinese Food,"Chinese, Imported Food",Chinese,Chinese,3.5,"1022 Pleasant Park Rd, Ottawa",45.395417,-75.621923,10,759.37,16137317421,False,$$,Ottawa
Boston Pizza,"Pizza, Burgers, Italian","Pizza, Burgers",Italian,2.0,"2980 Conroy Road, Ottawa",45.38268,-75.630191,13,855.08,16132480802,False,$$,Ottawa
The Sandwich Stop,Sandwiches,Sandwiches,NA,4.5,"2285B St Laurent Boulevard, Ottawa",45.386171,-75.613558,5,1280.1,16136806844,False,$$,Ottawa
Safia Restaurant,"Canadian (New), Ethiopian",Canadian (New),"Canadian (New), Ethiopian",5.0,"2335 St Laurent Boulevard, Ottawa",45.383081,-75.620606,3,1030.26,16132413111,False,$$,Ottawa
Prince Ali Bakery,"Bakeries, Lebanese, Mediterranean",Bakeries,Mediterranean,4.0,"1600 Walkey Road, Ottawa",45.37659,-75.646479,11,2055.04,16135219191,False,$,Ottawa
A&W,"Burgers, Fast Food","Burgers, Fast Food",NA,4.5,"1660 Heron Road, Ottawa",45.379952,-75.643983,3,1650.24,16137316644,False,$,Ottawa
Fried Chicken Club,"Fast Food, Burgers, Chicken Wings","Fast Food, Burgers",NA,4.0,"1910 St. Laurent Boulevard, Ottawa",45.399058,-75.623913,2,1046.13,16132498777,False,$,Ottawa
Capital Shawarma,Lebanese,Lebanese,NA,3.5,"1910 St. Laurent Boulevard, Ottawa",45.399998,-75.623917,10,1045.96,16135216000,False,$,Ottawa
Green Bean Cafe,Cafes,Cafes,NA,4.5,"1791 Kilborn Avenue, Ottawa",45.38808,-75.64545,2,1320.53,16134222326,False,$,Ottawa
Samar Kabab House,"Afghan, Kebab",Afghan,NA,3.5,"1729 Walkley Road, Ottawa",45.37849,-75.64575,6,1881.03,16135237171,False,$,Ottawa
Gloria's Pizza,Pizza,Pizza,NA,4.0,"1588 Walkley Rd, Ottawa",45.377038,-75.646522,5,2028.8,16135236969,False,$$,Ottawa
Sub Town,"Lebanese, Desserts",Desserts,NA,4.0,"1600 Walkley Road, Ottawa",45.376908,-75.645931,2,2000.17,16135212122,False,$$,Ottawa
Shawarma House,Mediterranean,Mediterranean,Mediterranean,3.0,"1739 Walkley Road, Ottawa",45.37838,-75.64475,11,1799.48,16136808300,False,$$,Ottawa
Fat Albert's & Ralphs Sports Bar,"Salad, Pizza, Sports Bars","Pizza, Sports Bars",NA,2.0,"1990 Russell Road, Ottawa",45.40101,-75.62394,9,1226.28,16137335995,False,$,Ottawa
