Name,Categories,Cuisine Types,Nationalities,Rating,Address,Res_Latitude,Res_Longitude,Reviews,Distance,Phone,Closed,Price,City
Normandin,"Burgers, Pizza","Burgers, Pizza",NA,3.0,"986 Rue Bouvier, Quebec City",46.83276,-71.27898,15,1661.46,14186271265,False,$$,Quebec
Mysa Sushi,Sushi Bars,Sushi Bars,NA,4.5,"Centre commercial Fleur de Lys, Quebec City",46.822082,-71.251468,2,915.84,14185690595,False,$,Quebec
Tonton,"Salad, Canadian (New), Sandwiches",Sandwiches,Canadian (New),5.0,"655 Rue Saint-Vallier O, Quebec City",46.80992,-71.245606,1,1925.91,14184540993,False,$,Quebec
Sushi Taxi - Lebourgneuf,"Sushi Bars, Japanese",Sushi Bars,Japanese,3.5,"670 Rue Bouvier, Quebec City",46.83449,-71.272,6,1542.44,14186272020,False,$$$,Quebec
Pizza Salvatoré,"Pizza, Poutineries",Pizza,NA,2.5,"980 Rue Bouvier, Quebec City",46.832866,-71.278252,2,1637.19,14186246666,False,$$$,Quebec
Quesada Burritos & Tacos,Mexican,Mexican,Mexican,2.5,"575 Boulevard Wilfrid-Hamel, Quebec City",46.81704,-71.24922,2,1190.43,14185238226,False,$$$,Quebec
Cora,Breakfast & Brunch,Breakfast & Brunch,NA,4.0,"Quebec, Chicoutimi",46.834045,-71.27491,1,1582.49,<NA>,False,$$$,Quebec
Chez Diane,"Pizza, Breakfast & Brunch, Poutineries",Pizza,NA,5.0,"695 Avenue Godin, Quebec City",46.8195,-71.2771,1,1049.19,14186811645,False,$$$,Quebec
Resto Vanier,"Canadian (New), Fast Food",Fast Food,Canadian (New),5.0,"227 Avenue Bélanger, Quebec City",46.815,-71.25766,1,901.35,14185273025,False,$$$,Quebec
Café de La Vie,"Cafes, Asian Fusion",Cafes,Asian Fusion,3.0,"600 Rue Bouvier, Quebec City",46.833461,-71.276076,1,1580.58,14186241783,False,$$$,Quebec
Pizza Royale,Pizza,Pizza,NA,3.5,"623 Boul Wilfrid-Hamel, Quebec City",46.8147,-71.25174,2,1185.08,14186831544,False,$$,Quebec
Tim Hortons,"Coffee & Tea, Breakfast & Brunch",Coffee & Tea,NA,2.0,"589 Boulevard Wilfrid-hamel, Quebec City",46.81669,-71.24984,1,1192.3,14185241759,False,$$,Quebec
Boston Pizza,"Pizza, Salad, Sandwiches","Pizza, Sandwiches",NA,2.0,"4500 Boulevard des Gradins, Quebec City",46.83574,-71.27066,4,1648.87,14186233323,False,$$,Quebec
Yeh! Yogourt Glacé & Café,"Cafes, Ice Cream & Frozen Yogurt, Creperies",Cafes,NA,2.0,"552 Boulevard Wilfrid-Hamel, Quebec City",46.820419,-71.248947,1,1033.72,14185213333,False,$$,Quebec
McDonald's,"Fast Food, Burgers","Fast Food, Burgers",NA,1.0,"760 Rue Bouvier, Quebec City",46.833662,-71.27693,1,1638.18,14186277300,False,$$,Quebec
Sushi X,Sushi Bars,Sushi Bars,NA,3.0,"840 rue Bouvier, Quebec City",46.833302,-71.278195,6,1669.91,14186264848,False,$$,Quebec
Sushi X,Sushi Bars,Sushi Bars,NA,1.0,"840 Rue Bouvier, Quebec City",46.833329,-71.278168,1,1670.33,14186264848,False,$$,Quebec
Kyran-Ô-Pizza,Pizza,Pizza,NA,3.0,"125 Rue Marie de l'Incarnation, Quebec City",46.809719,-71.246963,3,1868.99,14186816208,False,$$,Quebec
La Shop À Violette,Fast Food,Fast Food,NA,4.0,"695 Avenue Godin, Quebec City",46.819264,-71.276428,2,1049.19,14186811645,False,$$,Quebec
Vietnam Express,"Vietnamese, Thai",Vietnamese,"Vietnamese, Thai",3.0,"3238 1re Avenue, Quebec City",46.839701,-71.24635,1,2348.22,14186238288,False,$$,Quebec
Burger King Bouvier,"Hot Dogs, Burgers, Fast Food","Burgers, Fast Food",NA,2.0,"730 Rue Bouvier, Quebec City",46.83381,-71.2757,2,1622.07,14182609356,False,$$,Quebec
Le Café du Clocher Penché,"French, Modern European",French,"French, Modern European",4.5,"203, Rue Saint-Joseph E, Quebec City",46.812945,-71.228301,126,710.12,14186400597,False,$$$,Quebec
Le Billig,"Creperies, French",Creperies,French,4.5,"481 Rue Saint-Jean, Quebec City",46.809379,-71.221245,590,1342.08,14185248341,False,$$,Quebec
Le Hobbit,French,French,French,4.0,"700 Rue Saint Jean, Quebec City",46.810738,-71.21873,439,1371.61,14186472677,False,$$,Quebec
Buvette Scott,"Canadian (New), Bars",Bars,Canadian (New),5.0,"821 Rue Scott, Quebec City",46.809244,-71.221158,177,1357.84,15817414464,False,$$$,Quebec
La Korrigane,Brasseries,Brasseries,NA,4.0,"380 Rue Dorchester, Quebec City",46.813924,-71.22681,74,682.76,14186140932,False,$$,Quebec
Nina Pizza Napolitaine,Pizza,Pizza,NA,4.5,"410 Rue Saint-Anselme, Quebec City",46.812263,-71.229774,70,738.05,15817422012,False,$$,Quebec
Patente et Machin,Canadian (New),Canadian (New),Canadian (New),4.5,"82 Rue Saint-Joseph O, Quebec City",46.811604,-71.232932,70,779.57,15819813999,False,$$$,Quebec
Poutineville,"Burgers, Sandwiches, Poutineries","Burgers, Sandwiches",NA,4.0,"735 Rue Saint-Joseph E, Quebec City",46.815872,-71.219806,132,1020.44,15819818188,False,$$,Quebec
Ophelia,"Seafood, Steakhouses","Seafood, Steakhouses",NA,4.5,"634 Grande Allée E, Quebec City",46.806534,-71.216661,72,1809.88,14185248228,False,$$$,Quebec
Le Bureau de Poste,"Bars, Comfort Food, American",Bars,American,4.0,"296 Rue Saint Joseph E, Quebec City",46.813698,-71.226698,102,707.47,14189146161,False,$,Quebec
Ciel! Bistro-bar,French,French,French,4.0,"1225 Cours Du Général De Montcalm, Quebec City",46.80513,-71.217148,122,1888.76,14186405802,False,$$$,Quebec
Phil Smoked Meat,"Sandwiches, Steakhouses, Poutineries","Sandwiches, Steakhouses",NA,4.5,"461 Rue Saint-Joseph E, Quebec City",46.814351,-71.223838,35,818.21,14185234545,False,$$,Quebec
La Gueule de Bois,"Canadian (New), French",Canadian (New),"Canadian (New), French",5.0,"207 Rue Saint-Vallier E, Quebec City",46.811472,-71.227298,26,890.61,14183530505,False,$$$,Quebec
Le Croquembouche Pâtissier et traiteur,"Bakeries, Sandwiches, Chocolatiers & Shops",Sandwiches,NA,4.5,"225 Rue Saint-Joseph E, Quebec City",46.81299,-71.22776,123,720.13,14185239009,False,$,Quebec
La Planque,"French, Bars",Bars,French,4.5,"1027 3e Avenue, Quebec City",46.8266,-71.23032,32,907.94,14189148780,False,$$$,Quebec
Chez Victor,Burgers,Burgers,NA,4.5,"145 Rue Saint-Jean, Quebec City",46.807748,-71.225775,70,1315.01,14185297702,False,$$,Quebec
jjacques,"Cocktail Bars, Seafood, Wine Bars","Cocktail Bars, Seafood, Wine Bars",NA,5.0,"341 Rue Notre-Dame-des-Anges, Quebec City",46.813565,-71.225578,20,775.09,15814913286,False,$$,Quebec
Casa Calzone,Italian,Italian,Italian,5.0,"1298 Rue de la Pointe-aux-Lièvres, Quebec City",46.822379,-71.241561,26,799.93,14185223000,False,$$,Quebec
Tora-Ya Ramen,Ramen,Ramen,NA,4.5,"75 Rue Saint-Joseph E, Ville de Québec",46.81223,-71.23009,52,725.51,14187801903,False,$$,Quebec
Louis Hebert,French,French,French,4.5,"668 Grande-Allee Est, Quebec City",46.80681,-71.2162,50,1815.63,14185257812,False,$$$,Quebec
Le Bouchon du Pied Bleu,French,French,French,4.5,"179 Rue Saint-Vallier O, Quebec City",46.81171,-71.234525,21,781.19,14189143554,False,$$$,Quebec
Bistro B,"French, Breakfast & Brunch, Cocktail Bars",Cocktail Bars,French,4.5,"1144 Avenue Cartier, Quebec City",46.803169,-71.225472,44,1801.48,14186145444,False,$$$$,Quebec
Cendrillon,"Canadian (New), Seafood, Tapas Bars","Seafood, Tapas Bars",Canadian (New),4.5,"1039 3e Avenue, Quebec City",46.82665,-71.23039,25,911.83,14189149838,False,$$$,Quebec
La Boîte à Pain,"Bakeries, Pizza, Sandwiches","Pizza, Sandwiches",NA,4.5,"289 Rue Saint-Joseph Est, Quebec City",46.81331,-71.22668,106,728.36,14186473666,False,$,Quebec
Ciccio Cafe,Italian,Italian,Italian,4.5,"875 Claire Fontaine, Quebec City",46.80831,-71.22166,61,1416.82,14185256161,False,$$,Quebec
Chez Tao!,"Pan Asian, Cocktail Bars",Cocktail Bars,Pan Asian,4.5,"104 Rue Saint-Vallier O, Quebec City",46.81178,-71.23362,33,760.01,14182041850,False,$$,Quebec
L'Affaire Est Ketchup,French,French,French,4.5,"46 Rue Saint-Joseph E, Quebec City",46.81248,-71.23054,184,704.47,14185299020,False,$$$,Quebec
Soupe et Cie,"Soup, Live/Raw Food",Soup,NA,4.0,"522 3e Avenue, Quebec City",46.82357,-71.22678,42,698.32,14189488996,False,$$,Quebec
Deux 22,"Bars, Gastropubs, Beer, Wine & Spirits","Bars, Gastropubs, Beer, Wine & Spirits",NA,4.5,"222 Saint Joseph, Quebec City",46.813129,-71.228256,24,695.01,15817425222,False,$$,Quebec
Chez Gaston,Poutineries,Poutineries,NA,4.5,"332 Rue Dorchester, Quebec City",46.814423,-71.227452,53,608.83,14185230677,False,$,Quebec
L'Atelier,"Canadian (New), Gastropubs, Cocktail Bars","Gastropubs, Cocktail Bars",Canadian (New),4.0,"624, Grande Allée Est, Quebec City",46.806427,-71.216637,122,1831.21,14185222225,False,$$$,Quebec
Miyagi Bistro Thaï Et Sushi,"Sushi Bars, Thai",Sushi Bars,Thai,4.5,"523, 3e Avenue, Quebec City",46.823365,-71.227176,19,665.15,14186144040,False,$$,Quebec
Griendel,Brasseries,Brasseries,NA,4.0,"195 Rue Saint-Vallier O, Quebec City",46.81169,-71.23481,21,782.2,15817422884,False,$$,Quebec
La Cuisine,"Canadian (New), Pubs",Pubs,Canadian (New),4.0,"205 Rue Saint-Vallier E, Quebec City",46.81129,-71.22726,36,910.03,14185233387,False,$$,Quebec
Bati Bassac,"Thai, Cambodian",Thai,Thai,4.0,"125 Rue Saint-Joseph E, Quebec City",46.81244,-71.22942,34,717.3,14185224567,False,$$,Quebec
La Revanche,"Cafes, Pubs, Cocktail Bars","Cafes, Pubs, Cocktail Bars",NA,4.5,"585 Charest E, Quebec City",46.814308,-71.221752,21,954.51,14182635389,False,$$,Quebec
Boîte à Pain - Café Napoli,"Pizza, Bakeries",Pizza,NA,4.5,"396 3e Avenue, Quebec City",46.822543,-71.226157,16,657.17,14189777571,False,$$,Quebec
Table,"Breakfast & Brunch, Canadian (New)",Breakfast & Brunch,Canadian (New),4.0,"395 Rue de la Couronne, Quebec City",46.814646,-71.223851,30,798.86,14186472458,False,$$$,Quebec
Les Sales Gosses,Canadian (New),Canadian (New),Canadian (New),4.5,"620 Rue Saint-Joseph E, Quebec City",46.81532,-71.22166,16,913.48,14185225501,False,$$$,Quebec
Bügel fabrique de bagels,"Breakfast & Brunch, Bagels",Breakfast & Brunch,NA,4.0,"164 rue Crémazie Ouest, Quebec City",46.8043,-71.22869,85,1621.5,14185237666,False,$$,Quebec
Au Bonnet d'Âne,"Cafes, Breakfast & Brunch",Cafes,NA,4.0,"298 Rue Saint-Jean, Quebec City",46.80856,-71.2239,50,1302.17,14186473031,False,$$,Quebec
Frite Alors!,Fast Food,Fast Food,NA,4.5,"122 Rue Crémazie O, Quebec City",46.804777,-71.227728,21,1582.44,14186145522,False,$$,Quebec
Café Pékoe,Cafes,Cafes,NA,4.5,"433 rue Saint-Joseph Est, Quebec City",46.814289,-71.224225,20,798.53,14185224888,False,$,Quebec
La Galette Libanaise,Lebanese,Lebanese,NA,4.5,"641 Grande-Allée E, Quebec City",46.80614,-71.21615,43,1860.22,14189147927,False,$,Quebec
Brûlerie Saint-Roch,Cafes,Cafes,NA,4.0,"375 Rue Saint Joseph E, Quebec City",46.81382,-71.22536,26,764.51,14187044420,False,$,Quebec
GAO,Vietnamese,Vietnamese,Vietnamese,4.5,"555 Rue Saint-Jean, Quebec City",46.80972,-71.22032,16,1351.76,14189145858,False,$,Quebec
Les Salons d'Edgar,"Pool Halls, Modern European, Bars",Bars,Modern European,4.5,"263 Rue Saint-Vallier E, Quebec City",46.81165,-71.22577,10,913.86,14185237811,False,$$,Quebec
La Grolla,Fondue,Fondue,NA,4.0,"815 Côte d'Abraham, Quebec City",46.81256,-71.21766,34,1322.24,14185298107,False,$$$$,Quebec
La Piazzetta,"Pizza, Italian",Pizza,Italian,4.0,"357 Rue Saint-Joseph Est, Quebec City",46.813865,-71.225632,18,748.38,14185237171,False,$$,Quebec
Montego,Italian,Italian,Italian,4.5,"1460 Avenue Maguire, Quebec City",46.779546,-71.249524,16,797.73,14186887991,False,$$$,Quebec
Pizzéria No 900 Napolitaine,Pizza,Pizza,NA,4.5,"1332 Avenue Maguire, Quebec City",46.780923,-71.251234,15,882.27,15817425900,False,$$$,Quebec
Bagel Maguire,"Bagels, Cafes",Cafes,NA,4.0,"1400 Avenue Maguire, Ville de Québec",46.7804,-71.25052,9,848.27,14185272303,False,$$$,Quebec
Café au Temps Perdu,"Modern European, Pubs, Cafes","Pubs, Cafes",Modern European,4.0,"867 Avenue Myrand, Quebec City",46.78758,-71.26827,14,1852.38,14186815601,False,$$,Quebec
Faks Café,"American, Modern European",American,"American, Modern European",4.0,"1308 Avenue Maguire, Quebec City",46.78141,-71.25171,7,923.23,14186860808,False,$$,Quebec
L'Épicurien,"Breakfast & Brunch, Creperies, Patisserie/Cake Shop",Breakfast & Brunch,NA,4.5,"1292 Avenue Maguire, Quebec City",46.78163,-71.25198,3,938.99,14186143003,False,$$,Quebec
Boulangerie Artisanale Paul,"Bakeries, French",Bakeries,French,4.5,"1646 Chemin Saint-Louis, Quebec City",46.78394,-71.24631,9,1340.89,14186840200,False,$$,Quebec
Tapas & Liège,Tapas/Small Plates,Tapas/Small Plates,NA,4.5,"1297 Avenue Maguire, Quebec City",46.781475,-71.252436,7,914.29,14186532727,False,$$,Quebec
Brynd Smoked Meat,"Burgers, Sandwiches, Poutineries","Burgers, Sandwiches",NA,3.5,"1360 Avenue Maguire, Quebec City",46.78088,-71.25109,12,875.97,15817423844,False,$$,Quebec
Le Pub universitaire,"Gastropubs, Pubs","Gastropubs, Pubs",NA,3.5,"2325 Rue de l'Université, Quebec City",46.778947,-71.269521,8,1244.03,14186567075,False,$$,Quebec
Pat Retro,"Fast Food, Diners, Burgers","Fast Food, Burgers",NA,3.5,"1983 Rue de Bergerville, Quebec City",46.77978,-71.24964,8,820.35,14186818536,False,$,Quebec
La Cuisine Ludique,French,French,French,4.0,"840 Avenue Myrand, Quebec City",46.787923,-71.269409,3,1933.34,14182041777,False,$$,Quebec
L'Gros Luxe Québec,"Breakfast & Brunch, Canadian (New), Cocktail Bars",Cocktail Bars,Canadian (New),3.0,"859 Avenue Myrand, Quebec City",46.787584,-71.268028,9,1844.66,15819815727,False,$$,Quebec
Café du Marché,Gastropubs,Gastropubs,NA,4.5,"2215 Chemin du Fleuve, Lévis",46.758537,-71.239567,2,2047.38,14188392525,False,$$,Quebec
La Galette Libanaise,"Lebanese, Falafel",Lebanese,NA,4.0,"1394 Avenue Maguire, Quebec City",46.780493,-71.250895,1,847.41,14186828889,False,$$,Quebec
Restaurant Santa Barbara,British,British,British,5.0,"1623 Rue Sheppard, Quebec City",46.784679,-71.247833,1,1324.53,14189141042,False,$$,Quebec
Smith Cafe,Cafes,Cafes,NA,3.5,"2012 Chem. Saint-Louis, Quebec City",46.77917,-71.25007,3,746.46,14185290096,False,$$,Quebec
Le Theophile,"Bistros, Cafes",Cafes,NA,5.0,"67 Rue de Saint-Romuald, Lévis",46.75801,-71.23909,2,2112.81,14186030670,False,$$,Quebec
La Gaspésienne No. 51,"Seafood, Bars","Seafood, Bars",NA,3.5,"1626 Chemin Saint-Louis, Quebec City",46.784672,-71.246409,5,1415.09,14189145606,False,$$,Quebec
Champa Maguire,"Thai, Vietnamese",Thai,"Thai, Vietnamese",2.5,"1414 Avenue Maguire, Quebec City",46.780265,-71.250493,4,837.02,14186881333,False,$$,Quebec
Saveurs de l'Inde,Indian,Indian,Indian,2.5,"1275 Avenue Maguire, Quebec City",46.78175,-71.25285,12,941.48,14186830006,False,$$,Quebec
Verre Pickl’,"Canadian (New), Vegetarian, Mexican",Canadian (New),"Canadian (New), Mexican",5.0,"1314 Avenue Maguire, Quebec City",46.781316,-71.251704,1,912.12,15817488750,False,$$,Quebec
Bougeotte et placotine,Cafes,Cafes,NA,4.0,"1500 rue Sheppard, Quebec City",46.785455,-71.24671,1,1481.94,14189142377,False,$$,Quebec
Restaurant Tonino,Italian,Italian,Italian,5.0,"1274 Avenue du Chanoine Morel, Quebec City",46.784547,-71.247879,2,1361.66,14186886060,False,$$,Quebec
Saint-Germain,"Pizza, Italian, American",Pizza,"Italian, American",3.5,"1525 Rue Sheppard, Quebec City",46.78512,-71.24679,4,1447.03,14186816035,False,$$,Quebec
Rameau D'olivier,"Seafood, Greek, Mediterranean",Seafood,"Greek, Mediterranean",4.0,"1282 Av Maguire, Quebec City",46.78175,-71.25211,4,943.37,14186879725,False,$$,Quebec
Erawan,Thai,Thai,Thai,3.5,"1432 Av Maguire, Quebec City",46.78016,-71.25024,4,839.5,14186886038,False,$$,Quebec
Salam Namaste,Indian,Indian,Indian,3.5,"1282 Avenue Maguire, Quebec City",46.78175,-71.25211,2,943.43,14186837077,False,$$,Quebec
Cafe Myrtina,Middle Eastern,Middle Eastern,Middle Eastern,5.0,"1363 Av Maguire, Quebec City",46.78054,-71.25137,1,841.97,14186882062,False,$$,Quebec
Jumelles Pizza,Pizza,Pizza,NA,3.0,"833 Av Myrand, Quebec City",46.78812,-71.26901,1,1939.3,14186825005,False,$,Quebec
Bab Sang Korean Restaurant,Korean,Korean,Korean,3.0,"1282 Avenue Maguire, Quebec City",46.781704,-71.252192,2,943.43,<NA>,False,$,Quebec
Bistro la Cohue,Bistros,Bistros,NA,4.5,"3440 Chemin des Quatre-Bourgeois, Quebec City",46.763222,-71.317718,13,1058.35,14186591322,False,$$$,Quebec
Bali-Lotus,"Cambodian, Vietnamese, Thai",Cambodian,"Vietnamese, Thai",3.5,"3185 Chemin Sainte-Foy, Quebec City",46.772799,-71.315514,7,42.02,14186566667,False,$$,Quebec
Chez Ashton,"Burgers, Hot Dogs, Poutineries",Burgers,NA,4.0,"3065 Chemin Sainte-Foy, Sainte-Foy",46.77528,-71.31094,10,479.68,14186529919,False,$,Quebec
Lanterne Rouge,Chinese,Chinese,Chinese,4.0,"3280 Chemin Sainte-Foy, Quebec City",46.771061,-71.319708,10,332.2,14186516578,False,$$,Quebec
Tutti Frutti,Breakfast & Brunch,Breakfast & Brunch,NA,4.0,"999 Avenue de Bourgogne, Quebec City",46.764458,-71.308353,10,1084.31,14186536383,False,$$,Quebec
Le Cèdre,Lebanese,Lebanese,NA,5.0,"2750 Chemin Sainte-Foy, Quebec City",46.781128,-71.300194,12,1529.47,15813003002,False,$$,Quebec
Normandin,"Pizza, Sandwiches, Fast Food","Pizza, Sandwiches, Fast Food",NA,3.0,"5146 Boulevard Wilfrid-Hamel, Quebec City",46.771974,-71.321799,5,445.9,14188771192,False,$$,Quebec
Chez Mai,"Vietnamese, Thai",Vietnamese,"Vietnamese, Thai",3.5,"2750 Ch Ste-Foy, Quebec City",46.781135,-71.300999,18,1482.15,14185237701,False,$,Quebec
La Boite à Pain,"Sandwiches, Bakeries, Pizza","Sandwiches, Pizza",NA,4.0,"2836 Chemin Sainte-Foy, Quebec City",46.778725,-71.304578,7,1101.87,14189141133,False,$$,Quebec
Ben & Florentine,Breakfast & Brunch,Breakfast & Brunch,NA,3.5,"1015 Avenue Wilfrid-Pelletier, Sainte-Foy",46.769626,-71.303175,6,1036.06,14186586222,False,$$,Quebec
Le Subtil - Campanile,"Pizza, Sandwiches, Salad","Pizza, Sandwiches",NA,4.0,"893 Rue Grandjean, Quebec City",46.761795,-71.331551,3,1690.93,14186518904,False,$$,Quebec
Casa Grecque,Greek,Greek,Greek,1.0,"3291 Chemin Sainte-Foy, Quebec City",46.77014,-71.3185,1,346.3,14186566151,False,$$,Quebec
Sakura BBQ Coréen,"Sushi Bars, Korean",Sushi Bars,Korean,4.0,"3121 Boulevard Hochelaga, Quebec City",46.763542,-71.301882,7,1480.46,15813009161,False,$$,Quebec
St-Hubert Express,"Chicken Shop, Barbeque",Barbeque,NA,4.0,"2772 Chemin Sainte-foy, Quebec City",46.779981,-71.302234,2,1329.63,14186581234,False,$$,Quebec
Pacini,Italian,Italian,Italian,2.0,"999 Avenue de Bourgogne, Sainte-Foy",46.764236,-71.309171,5,1073.56,14186581202,False,$$,Quebec
Lilla Baya,"Coffee & Tea, Mediterranean, Patisserie/Cake Shop",Coffee & Tea,Mediterranean,3.5,"2900 Chemin Sainte-Foy, Quebec City",46.778169,-71.306161,3,969.03,14186570707,False,$$,Quebec
L'Envers,"Burgers, Pizza, Steakhouses","Burgers, Pizza, Steakhouses",NA,4.0,"3700 Rue du Campanile, Quebec City",46.761953,-71.333488,1,1785.38,14186585599,False,$$,Quebec
Restaurant Saint-Germain,"Italian, Pizza",Pizza,Italian,4.0,"2750 Chemin Sainte-Foy, Quebec City",46.780922,-71.301295,1,1449.65,14186586068,False,$$,Quebec
Monte Cristo Lounge,"Diners, Breakfast & Brunch",Diners,NA,5.0,"3400 Chemin Sainte-Foy, Quebec City",46.768986,-71.324835,1,785.6,14186504550,False,$$,Quebec
Portofino Club Italiano,Italian,Italian,Italian,3.5,"965 Route de l'Église, Quebec City",46.774336,-71.298424,8,1353.69,14186578888,False,$$$,Quebec
Épicerie Quatre Bourgeois,"Butcher, Delis, Grocery",Butcher,NA,3.0,"3062 Chemin des Quatre Bourgeois, Quebec City",46.7706,-71.305587,1,828.13,14186500811,False,$$$,Quebec
Banlao,Thai,Thai,Thai,3.5,"2690 Chemin Sainte-Foy, Sainte-Foy",46.781487,-71.29854,10,1653.97,14186528188,False,$$$,Quebec
Sushi Sakura,"Sushi Bars, Pan Asian",Sushi Bars,Pan Asian,3.0,"3400 Chemin des Quatre-Bourgeois, Quebec City",46.76348,-71.317216,5,1025.82,15819818008,False,$$$,Quebec
McDonald's,"Fast Food, Burgers","Fast Food, Burgers",NA,1.0,"3240 Chemin des Quatre-Bourgeois, Sainte-Foy",46.7669,-71.31146,2,730.02,14186515085,False,$$$,Quebec
Ingrid's Restaurant,German,German,German,5.0,"3175, Chemin Des Quatre-Bourgeois, Quebec City",46.76724,-71.30911,1,813.21,15819990122,False,$$$,Quebec
Resto du Campanile,Canadian (New),Canadian (New),Canadian (New),3.0,"3700 Rue du Campanile, Quebec City",46.76171,-71.33414,1,1805.37,14189145113,False,$$$,Quebec
Valentine,Fast Food,Fast Food,NA,3.0,"2860 Chemin des Quatre-Bourgeois, Quebec City",46.774475,-71.299811,1,1251.55,14186584348,False,$$$,Quebec
Ocean Grill,"Seafood, Barbeque, Fish & Chips","Seafood, Barbeque",NA,1.5,"3400, Chemin Des Quatre-bourgeois, Sainte Foy Sillery",46.76331,-71.316612,2,983.58,14186877977,False,$$$,Quebec
La Bûche,"Canadian (New), French",Canadian (New),"Canadian (New), French",4.0,"49 Rue Saint-Louis, Quebec City",46.81125,-71.20789,664,573.4,14186947272,False,$$,Quebec
Le Lapin Sauté,French,French,French,4.5,"52 Rue du Petit-Champlain, Quebec City",46.81184,-71.20391,708,251.39,14186925325,False,$$$,Quebec
Bistro St-Malo,Bistros,Bistros,NA,4.5,"75 Rue Saint-Paul, Quebec City",46.816224,-71.204054,379,407.24,14186922004,False,$$,Quebec
Chez Boulay - Bistro Boréal,"Breakfast & Brunch, Bistros",Breakfast & Brunch,NA,4.5,"1110 Rue Saint-Jean, Quebec City",46.814016,-71.210808,399,750.32,14183808166,False,$$$,Quebec
Q-de-Sac Resto-Pub,"Gastropubs, Canadian (New)",Gastropubs,Canadian (New),4.5,"10 Rue du Cul-de-Sac, Quebec City",46.812405,-71.203402,99,202.1,14186924862,False,$$,Quebec
Sapristi,"Italian, Bars",Bars,Italian,4.0,"24 Boulevard Champlain, Quebec City",46.81211,-71.20347,138,224.02,14186940303,False,$$,Quebec
Cochon Dingue,"Breakfast & Brunch, French",Breakfast & Brunch,French,4.0,"46 Boulevard Champlain, Quebec City",46.811519,-71.203405,661,261.17,14186922013,False,$$,Quebec
Le Saint-Amour,French,French,French,4.5,"48 Rue Sainte-Ursule, Quebec City",46.811275,-71.210292,198,741.27,14186940667,False,$$$$,Quebec
Le Continental,French,French,French,4.5,"26 Rue Saint Louis, Quebec City",46.81191,-71.20698,200,474.8,14186949995,False,$$$$,Quebec
Le Chic Shack,Burgers,Burgers,NA,4.0,"15 Rue du Fort, Quebec City",46.81309,-71.205263,392,323.24,14186921485,False,$$,Quebec
