Name,Categories,Cuisine Types,Nationalities,Rating,Address,Res_Latitude,Res_Longitude,Reviews,Distance,Phone,Closed,Price,City
Sabor,"Portuguese, Spanish",Portuguese,NA,4.0,"10220 103 Street, Edmonton",53.543381,-113.497605,175,564.9,17807571114,False,$$$,Edmonton
XO Bistro & Bar,"Vietnamese, Bars",Bars,Vietnamese,4.5,"10236 103 Street, Edmonton",53.5438,-113.49757,82,564.17,17807619696,False,$$,Edmonton
Sorrentino's Downtown,Italian,Italian,Italian,4.0,"10162 100 St NW, Edmonton",53.542404,-113.490482,46,196.08,17804247500,False,$$$,Edmonton
CRAFT Beer Market,"Canadian (New), Burgers, Beer Bar","Burgers, Beer Bar",Canadian (New),3.5,"10013 101A Avenue, Edmonton",53.542201,-113.491393,259,247.62,17804242337,False,$$,Edmonton
Bistro Praha,"Modern European, Czech",Modern European,Modern European,4.0,"10117 101 Street NW, Edmonton",53.541421,-113.493436,75,402.28,17804244218,False,$$,Edmonton
De Dutch,"Breakfast & Brunch, Gluten-Free, Canadian (New)",Breakfast & Brunch,Canadian (New),4.0,"10030 Jasper Ave, Edmonton",53.54125,-113.49157,159,338.94,15875208841,False,$$,Edmonton
Ruth's Chris Steak House,Steakhouses,Steakhouses,NA,4.0,"9990 Jasper Avenue, Edmonton",53.54163,-113.48989,113,283.23,17809900123,False,$$$$,Edmonton
Confederation Lounge,"Lounges, Canadian (New)",Lounges,Canadian (New),4.0,"10065 100th Street, Edmonton",53.54012,-113.48925,40,413.1,17804245181,False,$$$,Edmonton
The Underground Tap & Grill,"Pubs, American",Pubs,American,3.5,"10004 Jasper Avenue NW, Edmonton",53.541296,-113.490743,107,316.14,17804251880,False,$$,Edmonton
Padmanadi Vegetarian Restaurant,"Vegetarian, Indonesian, Vegan",Vegetarian,NA,4.5,"10740 101 Street, Edmonton",53.552516,-113.4938,326,999.56,17804288899,False,$$,Edmonton
Harvest Room,"Breakfast & Brunch, Canadian (New)",Breakfast & Brunch,Canadian (New),4.0,"10065 - 100th Street, Edmonton",53.54012,-113.48925,62,413.1,17804245181,False,$$$,Edmonton
Dalla Tavola Zenari,Italian,Italian,Italian,4.5,"10166-100 A Street NW, Edmonton",53.542282,-113.4926,27,297.03,17805408920,False,$$$,Edmonton
Rosewood Foods,"Breakfast & Brunch, Cafes, Salad",Cafes,NA,4.5,"101-10150 100 Street NW, Edmonton",53.542433,-113.490942,18,209.22,17807578030,False,$$$,Edmonton
Chop steakhouse,"Seafood, Steakhouses, Lounges","Seafood, Steakhouses",NA,3.5,"10235 101 Street, Edmonton",53.54506,-113.4935,86,284.66,17804413075,False,$$$,Edmonton
Rigoletto's Cafe,Italian,Italian,Italian,4.0,"10305 - 100 Avenue NW, Edmonton",53.54192,-113.486965,39,268.41,17804290701,False,$$,Edmonton
La Ronde Revolving Restaurant,Steakhouses,Steakhouses,NA,4.0,"10111 Bellamy Hill NW, Edmonton",53.53916,-113.49416,91,637.63,17804286611,False,$$$,Edmonton
L'espresso Cafe,"Coffee & Tea, Pizza, Sandwiches","Coffee & Tea, Pizza, Sandwiches",NA,3.5,"Main Floor, Chancery Hall Building, Edmonton",53.544156,-113.48887,19,26.3,17804290007,False,$,Edmonton
Pazzo Pazzo Italian Cuisine,Italian,Italian,Italian,3.5,"10016-103 Avenue NW, Edmonton",53.545696,-113.491889,63,265.57,17804257711,False,$$,Edmonton
Braven,"Steakhouses, Seafood, Cocktail Bars","Steakhouses, Seafood, Cocktail Bars",NA,3.5,"10344 102 Street NW, Edmonton",53.54565,-113.49582,45,480.98,17807848580,False,$$,Edmonton
Thanh Thanh Oriental Noodle House,Vietnamese,Vietnamese,Vietnamese,4.0,"10718 101 Street NW, Edmonton",53.55186,-113.49402,88,936.94,17804265068,False,$$,Edmonton
Continental Treat Fine Bistro,"Gluten-Free, Modern European",Gluten-Free,Modern European,4.5,"9698 Jasper Avenue, Edmonton",53.54266,-113.48533,10,305.96,17807580442,False,$$,Edmonton
Share,"Steakhouses, Canadian (New)",Steakhouses,Canadian (New),4.0,"10135 100 Street NW, Edmonton",53.542132,-113.489185,10,204.26,17804938994,False,$$$,Edmonton
Atlas Steak + Fish,"Steakhouses, Seafood, Bars","Steakhouses, Seafood, Bars",NA,3.5,"10204 104 Avenue NW, Edmonton",53.546778,-113.496018,63,552.96,17804133178,False,$$$,Edmonton
LUX Steakhouse and Bar,"Lounges, Steakhouses, Canadian (New)",Steakhouses,Canadian (New),3.5,"Commerce Pl, Edmonton",53.713942,-113.217024,94,410.69,17804240400,False,$$$,Edmonton
Old Spaghetti Factory,Italian,Italian,Italian,4.0,"10220 103 St NW, Edmonton",53.543616,-113.497573,74,560.34,17804226088,False,$$,Edmonton
Amore Pasta,Italian,Italian,Italian,4.5,"10235 101St NW, Edmonton",53.54506,-113.4935,12,276.18,<NA>,False,$$,Edmonton
Board N Brew Café,"Cafes, Arts & Entertainment",Cafes,NA,4.5,"9929 103 Street, Edmonton",53.53793,-113.49693,18,824.92,17807578262,False,$$,Edmonton
The Hallway Cafe,"Diners, Sandwiches",Sandwiches,NA,4.0,"1 Sir Winston Churchill Square, Edmonton",53.545153,-113.490538,10,161.91,17804138060,False,$$,Edmonton
Normand's Bistro,Canadian (New),Canadian (New),Canadian (New),3.5,"10177 99 Street NW, Edmonton",53.542962,-113.488372,32,122.16,17804251008,False,$$,Edmonton
Asian Express Hot Pot,"Asian Fusion, Hot Pot",Asian Fusion,Asian Fusion,4.5,"10586 100 Street NW, Edmonton",53.5496,-113.49212,52,656.87,17804218300,False,$$,Edmonton
Lee House,"Korean, Barbeque",Barbeque,Korean,4.0,"10704 97 Street NW, Edmonton",53.5519,-113.48977,32,885.51,17804380790,False,$$,Edmonton
Oil Lamp Unique Dining,"Mediterranean, Greek, Wine Bars",Wine Bars,"Mediterranean, Greek",4.0,"10247-97 Street, Edmonton",53.545087,-113.486374,34,219.58,17804290808,False,$$,Edmonton
Bianco,Italian,Italian,Italian,4.0,"120-10020 101 A Avenue, Edmonton",53.542456,-113.492005,52,254.6,17807618838,False,$$,Edmonton
Pho Tau Bay,Vietnamese,Vietnamese,Vietnamese,4.5,"10660 98 St NW, Edmonton",53.5513,-113.4909,86,825.48,17804210807,False,$,Edmonton
Buco Pizzeria + Vino Bar,"Italian, Wine Bars",Wine Bars,Italian,4.0,"10423 101 Street NW, Edmonton",53.547408,-113.493181,26,467.43,17802502826,False,$,Edmonton
The Greenhouse,"Salad, Vegetarian",Salad,NA,4.5,"10119 101 Street, Edmonton",53.54136,-113.49341,18,404.25,15875249226,False,$$,Edmonton
Remedy Cafe,"Indian, Coffee & Tea, Pakistani",Coffee & Tea,Indian,3.5,"10279 Jasper Avenue, Edmonton",53.540581,-113.497162,163,644.07,17807577720,False,$$,Edmonton
Boualouang Laos & Thai Cuisine,Thai,Thai,Thai,4.0,"10569 97th Street NW, Edmonton",53.54999,-113.48822,78,668.4,17804234207,False,$$,Edmonton
Double Greeting Wonton House,Chinese,Chinese,Chinese,4.0,"10212 96 Street NW, Edmonton",53.54492,-113.48305,59,413.04,17804242486,False,$$,Edmonton
The Creperie,"Creperies, French",Creperies,French,3.5,"10220 103 Street NW, Edmonton",53.543421,-113.497688,102,569.84,17804206656,False,$$$,Edmonton
All Happy Family Restaurant,Chinese,Chinese,Chinese,3.5,"10011 106 Avenue NW, Edmonton",53.549729,-113.492411,110,676.62,17804218297,False,$$,Edmonton
New Tan Tan,Dim Sum,Dim Sum,NA,4.0,"10133 97 Street NW, Edmonton",53.5429,-113.48525,23,278.65,17804201838,False,$$,Edmonton
97 Hot Pot,"Hot Pot, Chinese",Hot Pot,Chinese,4.0,"10602 97 Street NW, Edmonton",53.550362,-113.48881,66,711.2,15875211888,False,$$,Edmonton
Haweli Restaurant,Indian,Indian,Indian,3.5,"10220 103 Street NW, Edmonton",53.54314,-113.49784,45,563.8,17804218100,False,$$,Edmonton
Golden Bird Restaurant,Vietnamese,Vietnamese,Vietnamese,4.5,"10544 97 Street NW, Edmonton",53.54968,-113.48868,40,635.97,17804201612,False,$$,Edmonton
King Noodle House Pho Hoang,Vietnamese,Vietnamese,Vietnamese,4.0,"10615 97 Street North West, Edmonton",53.550617,-113.488633,53,741.46,17804288983,False,$,Edmonton
Bodega Tapas and Wine Bar,"Tapas Bars, Wine Bars","Tapas Bars, Wine Bars",NA,4.0,"10220 103 Street, Edmonton",53.543082,-113.497461,38,560.34,17807571114,False,$$$,Edmonton
Dang Good Restaurant,"Vietnamese, Soup",Vietnamese,Vietnamese,4.5,"13308-118 Avenue NW, Edmonton",53.570378,-113.551644,86,755.61,17807563264,False,$$,Edmonton
Dutch Delicious Bakery & Deli,"Bakeries, Cafes, Delis",Cafes,NA,4.5,"13232 118 Avenue NW, Edmonton",53.57062,-113.55156,31,794.12,17804552323,False,$$,Edmonton
Favoloso,Italian,Italian,Italian,4.5,"13240 118 Avenue NW, Edmonton",53.568871,-113.552159,17,597.7,17804546329,False,$$,Edmonton
Mountain Bistro,"Indian, Bistros",Indian,Indian,4.5,"11120 142 Street NW, Edmonton",53.55965,-113.56644,17,790.0,17807571346,False,$$,Edmonton
Boston Pizza,"Pizza, Italian",Pizza,Italian,3.5,"11320 Groat Road NW, Edmonton",53.56237,-113.55178,21,444.08,17804528585,False,$$,Edmonton
Tony Roma's,"Steakhouses, American, Barbeque","Steakhouses, Barbeque",American,2.5,"111th & Ave. Groat Rd, Edmonton",53.56195,-113.551573,30,494.14,17804887427,False,$$,Edmonton
Nikki's,"Fast Food, Burgers","Fast Food, Burgers",NA,4.0,"11035 Groat Road NW, Edmonton",53.560928,-113.5545,10,454.8,<NA>,False,$,Edmonton
Bravo Pizza & Kitchen,"Italian, Pizza, Burgers","Pizza, Burgers",Italian,5.0,"13240 118 Avenue NW, Edmonton",53.57062,-113.55175,4,779.87,17804552341,False,$,Edmonton
Dairy Queen Grill & Chill,"Ice Cream & Frozen Yogurt, Fast Food",Fast Food,NA,3.0,"13356-114th Ave, Edmonton",53.564207,-113.552951,6,310.18,17804541818,False,$$,Edmonton
Panda Hut Express,Chinese,Chinese,Chinese,3.0,"14204 118 Avenue NW, Edmonton",53.57078,-113.5665,24,896.69,15874733663,False,$$,Edmonton
McDonald's,"Fast Food, Burgers, Coffee & Tea","Fast Food, Burgers, Coffee & Tea",NA,2.0,"11260 Groat Road, Edmonton",53.561531,-113.552036,6,500.11,17804552117,False,$,Edmonton
Subway,"Fast Food, Sandwiches","Fast Food, Sandwiches",NA,4.0,"Westmount Shopping Centre, Edmonton",53.560889,-113.554172,1,468.73,17804546311,False,$,Edmonton
Tim Hortons,"Coffee & Tea, Delis, Sandwiches","Coffee & Tea, Sandwiches",NA,1.5,"11240 Groat Rd North West, Edmonton",53.561306,-113.551578,3,539.32,17804551982,False,$,Edmonton
Purple Pear,"Pizza, Burgers, Sandwiches","Pizza, Burgers, Sandwiches",NA,2.5,"11211 142 Street NW, Edmonton",53.560714,-113.565606,3,562.28,17804513344,False,$,Edmonton
Pizza Hut,"Pizza, Chicken Wings, Fast Food","Pizza, Fast Food",NA,1.0,"13326-114 Ave, Edmonton",53.564738,-113.552424,3,342.69,17807329387,False,$,Edmonton
Smitty's Family Restaurant,"American, Breakfast & Brunch",American,American,3.0,"Westmount Shopping Centre, Edmonton",53.560412,-113.553658,15,531.66,<NA>,False,$$,Edmonton
Wendy's,"Fast Food, Burgers","Fast Food, Burgers",NA,2.5,"14205 118th Avenue, Edmonton",53.57007,-113.5665,11,843.35,17804512669,False,$,Edmonton
Church´s Texas Chicken,"Chicken Wings, Fast Food",Fast Food,NA,3.0,"13412-111 Avenue NW, Edmonton",53.559085,-113.554255,9,602.23,17804547376,False,$,Edmonton
Tim Hortons,"Delis, Sandwiches",Sandwiches,NA,2.5,"11240 Groat Road NW, Edmonton",53.561087,-113.551695,9,522.16,17804551982,False,$,Edmonton
Oriental Gourmet,"Fast Food, Chinese",Fast Food,Chinese,3.0,"Westmount Shopping Centre, Edmonton",53.560918,-113.554322,1,461.2,<NA>,False,$,Edmonton
Edo Japan,Japanese,Japanese,Japanese,3.5,"Westmount Shopping Ctr, Edmonton",53.55884,-113.55152,3,754.12,17804555965,False,$,Edmonton
Subway,"Sandwiches, Fast Food","Sandwiches, Fast Food",NA,3.0,"11843 St Albert Trail, Edmonton",53.57105,-113.54907,3,928.98,17804525863,False,$,Edmonton
Coronation Corner,"Restaurants, Health & Medical",Restaurants,NA,3.0,"142 Street & 111 Avenue, West Edmonton",53.55883,-113.5659,1,837.0,<NA>,False,$$,Edmonton
Msi Maiorana Stone Incorporated,NA,NA,NA,5.0,"11840 142 Street NW, Edmonton",53.57152,-113.56649,1,945.14,17804542104,False,$$,Edmonton
Arby's,"Fast Food, Sandwiches","Fast Food, Sandwiches",NA,1.0,"310 Westmount Shopping Centre, Edmonton",53.567542,-113.564889,2,583.04,17804514264,False,$,Edmonton
Mr Sub,"Sandwiches, Fast Food","Sandwiches, Fast Food",NA,3.0,"14116 118 Avenue NW, Edmonton",53.57069,-113.5653,6,850.79,17804556242,False,$,Edmonton
Million Thai,Thai,Thai,Thai,4.5,"4109 118 Avenue NW, Edmonton",53.570406,-113.405552,51,323.15,17804771617,False,$$,Edmonton
Swiss 2 Go,Sandwiches,Sandwiches,NA,4.5,"4306-118 Avenue, Edmonton",53.57066,-113.40801,74,484.13,15875209400,False,$$,Edmonton
Old Beverly Cafe In & Out,"Cafes, Breakfast & Brunch, Burgers","Cafes, Burgers",NA,4.0,"3908 118 Avenue, Edmonton",53.57064,-113.4023,15,151.93,17809642758,False,$$,Edmonton
Yang Ming Buffet,"Buffets, Chinese, Sushi Bars",Sushi Bars,Chinese,3.5,"3414 118 Ave NW, Edmonton",53.57113,-113.39573,96,445.97,17807527888,False,$$,Edmonton
Jay Bee's Diner,"Diners, Breakfast & Brunch",Diners,NA,3.5,"3633 118 Avenue NW, Edmonton",53.57011,-113.3982,48,213.09,17804775885,False,$$,Edmonton
Donair Lover,"Donairs, Pizza",Pizza,NA,4.0,"3731 118 Avenue NW, Edmonton",53.570293,-113.39989,8,137.55,17802445566,False,$$,Edmonton
Mumbai Dakar Restaurant,"Indian, African",Indian,"Indian, African",4.5,"4322 118 Avenue NW, Edmonton",53.570564,-113.408878,7,536.63,17804740833,False,$$,Edmonton
24 Hours Pizza and Donair,"Donairs, Pizza",Pizza,NA,1.5,"4018-118 Avenue, Edmonton",53.570396,-113.40419,6,242.43,15875241966,False,$$,Edmonton
A&W,"Fast Food, Burgers","Fast Food, Burgers",NA,3.0,"4205 118 Avenue NW, Edmonton",53.57018,-113.406796,4,392.72,17804747346,False,$,Edmonton
Pizza Hut,"Pizza, Chicken Wings, Fast Food","Pizza, Fast Food",NA,2.5,"11740 34th Street, Edmonton",53.56997,-113.39546,3,392.08,17804715569,False,$,Edmonton
Taco Bell,Fast Food,Fast Food,NA,1.0,"3349 118 Avenue NW, Edmonton",53.569969,-113.393188,5,511.28,17804482621,False,$,Edmonton
DQ Grill & Chill Restaurant,"Fast Food, Ice Cream & Frozen Yogurt, Burgers","Fast Food, Burgers",NA,1.0,"3415 118 Ave NW, Edmonton",53.570097,-113.394288,5,452.66,17804713232,False,$,Edmonton
Dairy Queen Grill & Chill,"Ice Cream & Frozen Yogurt, Fast Food",Fast Food,NA,1.0,"3415 118 Ave Nw, Edmonton",53.570085,-113.394293,3,455.39,17804713232,False,$,Edmonton
KFC,"Chicken Wings, Fast Food, Chicken Shop",Fast Food,NA,1.0,"3349 - 118th Avenue NW, Edmonton",53.56997,-113.39319,1,511.28,17804482621,False,$,Edmonton
Tysons Grill,Breakfast & Brunch,Breakfast & Brunch,NA,2.0,"3414 118th Aveenue NW, Edmonton",53.570574,-113.394711,2,443.14,17804740456,False,$,Edmonton
Anvil Coffee House,"Coffee & Tea, Sandwiches, Breakfast & Brunch","Coffee & Tea, Sandwiches",NA,4.5,"6148-90 Avenue, Edmonton",53.525396,-113.427337,17,696.94,17802505245,False,$,Edmonton
Donair Stop,"Fast Food, Donairs, Burgers","Fast Food, Burgers",NA,3.5,"9718 Ottewell Road NW, Edmonton",53.53703,-113.43821,19,804.45,17804654484,False,$$,Edmonton
The Chopped Leaf,"Soup, Sandwiches, Salad",Sandwiches,NA,5.0,"5004 98 Avenue NW, Edmonton",53.539003,-113.422211,1,1023.14,15877589111,False,$$,Edmonton
Dairy Queen Grill & Chill,"Fast Food, Ice Cream & Frozen Yogurt, Burgers","Fast Food, Burgers",NA,2.0,"6104 Terrace Rd, Edmonton",53.540218,-113.426518,12,1027.44,17804692431,False,$,Edmonton
Pizza 73,Pizza,Pizza,NA,2.0,"9722 Ottewell Rd, Edmonton",53.53706,-113.4382,7,804.58,17804737373,False,$$,Edmonton
Buds Lounge,Breakfast & Brunch,Breakfast & Brunch,NA,2.5,"5615 101 Avenue NW, Edmonton",53.539905,-113.423128,3,1078.59,<NA>,False,$$,Edmonton
Ernest's Dining Room,Canadian (New),Canadian (New),Canadian (New),4.5,"118 Avenue 106 Street, Edmonton",53.5704,-113.48739,13,277.41,17804718676,False,$$,Edmonton
Ernest's,Canadian (New),Canadian (New),Canadian (New),4.5,"Hokanson Centre for Culinary Arts, Edmonton",53.56986,-113.504023,20,263.77,17804718676,False,$$,Edmonton
Chicken For You,"Chicken Shop, Korean",Chicken Shop,Korean,5.0,"10406 118 Ave NW, Edmonton",53.57061,-113.49957,7,296.41,17807053336,False,$$,Edmonton
Moxies,"Canadian (New), Steakhouses, Lounges",Steakhouses,Canadian (New),3.0,"10628 Kingsway Avenue, Edmonton",53.559431,-113.504614,47,982.17,17809440232,False,$$,Edmonton
Swagat India Bar and Bistro,"Indian, Himalayan/Nepalese",Indian,Indian,4.5,"9737 118 Avenue NW, Edmonton",53.57009,-113.49308,11,579.88,17804798838,False,$$,Edmonton
Nhatrang Vietnamese Restaurant,Vietnamese,Vietnamese,Vietnamese,4.0,"10120 111 Avenue NW, Edmonton",53.559083,-113.494899,24,1085.89,17804794649,False,$$,Edmonton
Jimmy The Greek,"Fast Food, Greek",Fast Food,Greek,3.5,"Kingsway Mall, Edmonton",53.56529,-113.50557,13,409.09,17804374376,False,$$,Edmonton
Boston Pizza,Pizza,Pizza,NA,3.5,"Kingsway Mall, Edmonton",53.564697,-113.503658,10,448.61,17804749996,False,$$,Edmonton
Pur & Simple,Breakfast & Brunch,Breakfast & Brunch,NA,4.0,"1 Kingsway Garden Mall NW, Edmonton",53.5619,-113.506472,5,757.79,17802500037,False,$$,Edmonton
Runway 29,"Breakfast & Brunch, Pubs, Lounges",Pubs,NA,2.5,"11312 109 Street NW, Edmonton",53.5632,-113.50946,19,748.42,17804792042,False,$$,Edmonton
The Barbecue House,Barbeque,Barbeque,NA,3.5,"9711 118 Avenue NW, Edmonton",53.57016,-113.49247,16,623.06,17804776113,False,$,Edmonton
Jin's Chinese Cuisine,"Chinese, Seafood, Hot Pot",Seafood,Chinese,4.0,"11828 103 Street NW, Edmonton",53.571093,-113.498781,2,392.31,17804788805,False,$,Edmonton
Jollibee,"Chicken Shop, Fast Food",Fast Food,NA,3.5,"1 Kingsway Garden Mall Northwest, Edmonton",53.562677,-113.505114,11,642.4,18252575022,False,$,Edmonton
Donair Way,"Donairs, Fish & Chips, Burgers",Burgers,NA,3.5,"11824 103 Street, Edmonton",53.57096,-113.49844,7,375.03,17804777884,False,$$,Edmonton
Kim Chi Korean Delight,Korean,Korean,Korean,3.5,"109st Kingsway Garden Mall, Edmonton",53.562227,-113.506374,14,722.32,17804910138,False,$$,Edmonton
The Blind Duck,"Bars, American",Bars,American,3.0,"10416 118 Avenue NW, Edmonton",53.5705,-113.49996,5,286.05,17804797193,False,$$,Edmonton
Polish Food Centre,Polish,Polish,NA,3.5,"10133 Princess Elizabeth Avenue NW, Edmonton",53.5693,-113.49436,5,495.56,17804778687,False,$$,Edmonton
ALL NIGHT PIZZA,"Donairs, Pizza, Burgers","Pizza, Burgers",NA,1.0,"9715 118 Avenue NW, Edmonton",53.57009,-113.49268,5,622.16,17804480004,False,$$,Edmonton
McDonald's,"Fast Food, Burgers, Coffee & Tea","Fast Food, Burgers, Coffee & Tea",NA,1.5,"10520 111 Avenue NW, Edmonton",53.55934,-113.502249,13,968.12,17804148301,False,$$,Edmonton
Thai Express,Thai,Thai,Thai,2.0,"109 Street & Princess Elizabeth Avenue, Edmonton",53.56529,-113.50557,9,630.6,17804910138,False,$$,Edmonton
New York Steak & Pizza Lounge,"Steakhouses, Pizza","Steakhouses, Pizza",NA,1.5,"11824 103 St NW, Edmonton",53.57096,-113.49844,5,374.26,17804790333,False,$$,Edmonton
A&W,"Fast Food, Burgers","Fast Food, Burgers",NA,2.0,"10823 Kingsway Avenue NW, Edmonton",53.560046,-113.507456,11,972.15,17804776436,False,$$,Edmonton
Polonia Sausage & Deli,"Imported Food, Delis, International Grocery",Imported Food,NA,2.0,"10135 Princess Elizabeth Avenue NW, Edmonton",53.569187,-113.495428,4,419.23,17804798826,False,$$,Edmonton
Sbarro,Pizza,Pizza,NA,3.0,"Kingsway Garden Mall, Edmonton",53.562272,-113.506633,6,725.7,17804131847,False,$$,Edmonton
A&W,"Burgers, Fast Food","Burgers, Fast Food",NA,1.0,"Kingsway Mall Food Court, Edmonton",53.56129,-113.50344,1,650.75,17804741186,False,$$,Edmonton
New York Pizza & Donair,"Pizza, Donairs, Burgers","Pizza, Burgers",NA,1.5,"9715 118 Avenue NW, Edmonton",53.57016,-113.49254,13,622.16,17804480004,False,$$$,Edmonton
Edo Japan,"Japanese, Fast Food",Fast Food,Japanese,3.0,"1 Kingsway Garden Mall NW, Edmonton",53.562586,-113.505991,6,653.62,17804791372,False,$,Edmonton
Dairy Queen,"Ice Cream & Frozen Yogurt, Fast Food",Fast Food,NA,3.0,"109 St & Princess Elizabeth Ave, Edmonton",53.562454,-113.506333,2,698.6,17804747367,False,$,Edmonton
KFC,"Fast Food, Chicken Wings, Chicken Shop",Fast Food,NA,1.0,"2054 - 109th Street, Edmonton",53.56245,-113.506711,1,710.82,17804484940,False,$,Edmonton
Roma Bistro,"Canadian (New), Music Venues",Canadian (New),Canadian (New),2.0,"9737 118 Avenue NW, Edmonton",53.57005,-113.49324,4,579.88,17804798838,False,$,Edmonton
New York Fries - Kingsway Mall,Fast Food,Fast Food,NA,3.0,"1 Kingsway NW, Edmonton",53.56129,-113.50344,1,650.75,17804776108,False,$,Edmonton
Qwik Wok,Chinese,Chinese,Chinese,2.0,"Kingsway Mall, Edmonton",53.56072,-113.5084,7,915.08,17804747376,False,$,Edmonton
Mucho Burrito,"Mexican, Fast Food",Fast Food,Mexican,4.5,"9558-9630 137th Avenue NW, Edmonton",53.599857,-113.487595,14,685.79,<NA>,False,$$,Edmonton
Nam Kitchen Express,"Vietnamese, Chinese",Vietnamese,"Vietnamese, Chinese",4.0,"9316 - 137 Avenue NW, Edmonton",53.600116,-113.485868,15,624.88,17804783313,False,$$,Edmonton
Japanese Village,"Japanese, Steakhouses, Seafood","Steakhouses, Seafood",Japanese,3.5,"9499 137 Avenue, Edmonton",53.598305,-113.487188,22,565.33,17804226083,False,$$$,Edmonton
Glengarry Elementary School,Elementary Schools,Elementary Schools,NA,5.0,"9211 135 Avenue NW, Edmonton",53.596645,-113.483813,2,296.9,17804765373,False,$$$,Edmonton
Mediterranean Pita Bakery,"Bakeries, Mediterranean, Grocery",Bakeries,Mediterranean,4.5,"9046 132 Avenue NW, Edmonton",53.592122,-113.481658,8,436.49,17804766666,False,$,Edmonton
Jerusalem Shawarma,Mediterranean,Mediterranean,Mediterranean,4.5,"9320 137 Avenue NW, Edmonton",53.600176,-113.48585,3,626.22,17803710606,False,$,Edmonton
Red Swan Pizza,Pizza,Pizza,NA,3.5,"13705 93 Street NW, Edmonton",53.59995,-113.48479,6,565.59,17802440234,False,$,Edmonton
Good Buddy Express,Vietnamese,Vietnamese,Vietnamese,4.0,"9499 137th Avenue, Edmonton",53.599295,-113.487834,2,565.57,17804063838,False,$,Edmonton
Your Pizza Guy,"Pizza, Italian, Chicken Wings",Pizza,Italian,3.5,"9412 137 Ave NW, Edmonton",53.599892,-113.487783,3,697.82,17809008526,False,$,Edmonton
Quiznos,Sandwiches,Sandwiches,NA,1.5,"9403 137 Ave NW, Edmonton",53.599909,-113.485847,3,606.78,17804765944,False,$,Edmonton
