Name,Categories,Cuisine Types,Nationalities,Rating,Address,Res_Latitude,Res_Longitude,Reviews,Distance,Phone,Closed,Price,City
Zefferelli's,"Italian, Bars",Bars,Italian,4.0,"1136 Robson Street, Vancouver",49.28504,-123.1261,494,1662.15,16046870655,False,$$,Vancouver
Sura Korean Cuisine,Korean,Korean,Korean,4.0,"1518 Robson Street, Vancouver",49.28886,-123.131742,434,1232.54,16046877872,False,$$,Vancouver
Saku,Japanese,Japanese,Japanese,4.5,"1588 Robson Street, Vancouver",49.289223,-123.132266,370,1197.17,17783795872,False,$$,Vancouver
Tavola,Italian,Italian,Italian,4.5,"1829 Robson Street, Vancouver",49.291816,-123.135719,369,994.01,16046064680,False,$$$,Vancouver
LIFT Bar Grill View,"Seafood, Bars","Seafood, Bars",NA,3.5,"333 Menchions Mews, Vancouver",49.293785,-123.129781,305,672.85,16046895438,False,$$$,Vancouver
Ramen Danbo,"Ramen, Noodles",Ramen,NA,4.5,"1333 Robson Street, Vancouver",49.287496,-123.128934,597,1371.38,<NA>,False,$$,Vancouver
Hokkaido Ramen Santouka,"Ramen, Noodles",Ramen,NA,4.0,"1690 Robson Street, Vancouver",49.290236,-123.133811,991,1116.11,16046818121,False,$$,Vancouver
Le Crocodile Restaurant,French,French,French,4.5,"909 Burrard Street, Vancouver",49.282282,-123.124911,444,1976.45,16046694298,False,$$$$,Vancouver
Nook,"Italian, Pizza",Pizza,Italian,4.5,"781 Denman Street, Vancouver",49.291755,-123.135297,308,999.37,16045684554,False,$$,Vancouver
Hawksworth Restaurant,Canadian (New),Canadian (New),Canadian (New),4.0,"801 W Georgia Street, Vancouver",49.283397,-123.11917,655,1968.35,16046737000,False,$$$,Vancouver
Gotham Steakhouse & Bar,"Steakhouses, Cocktail Bars, Seafood","Steakhouses, Cocktail Bars, Seafood",NA,4.0,"615 Seymour Street, Vancouver",49.282925,-123.115793,423,2116.95,16046058282,False,$$$$,Vancouver
Score on Davie,"Sports Bars, Breakfast & Brunch, American",Sports Bars,American,4.5,"1262 Davie Street, Vancouver",49.282322,-123.134615,350,1984.64,16046321646,False,$$,Vancouver
Yasma,"Syrian, Lebanese",Syrian,NA,4.5,"550 Denman Street, Vancouver",49.293373,-123.132184,25,748.09,16045660493,False,$$,Vancouver
Hy's Steakhouse & Cocktail Bar,"Steakhouses, Cocktail Bars, Seafood","Steakhouses, Cocktail Bars, Seafood",NA,4.0,"637 Hornby Street, Vancouver",49.28468,-123.11927,347,1833.75,16046837671,False,$$$$,Vancouver
The Red Accordion,"Cocktail Bars, Tapas/Small Plates",Cocktail Bars,NA,4.5,"1616 Alberni Street, Vancouver",49.29025,-123.131768,79,1080.19,16044286464,False,$$,Vancouver
Kosoo,"Korean, Barbeque, Soul Food",Barbeque,Korean,4.5,"1128 Robson Street, Vancouver",49.28494,-123.12592,105,1661.75,16044288414,False,$$,Vancouver
Cactus Club Cafe,"Canadian (New), Cocktail Bars",Cocktail Bars,Canadian (New),4.0,"588 Burrard Street, Vancouver",49.285541,-123.118816,483,1760.26,16046820933,False,$$,Vancouver
Dinesty Dumpling House,"Chinese, Bubble Tea, Dumplings",Chinese,Chinese,4.0,"1719 Robson Street, Vancouver",49.290818,-123.134391,951,1068.36,16046697769,False,$$,Vancouver
Jingle Bao,"Asian Fusion, Noodles, Dim Sum",Asian Fusion,Asian Fusion,4.0,"774 Denman Street, Vancouver",49.291609,-123.134917,165,1001.29,16044287722,False,$$,Vancouver
Bacchus Restaurant & Lounge,"Lounges, Venues & Event Spaces, Breakfast & Brunch",Lounges,NA,4.0,"845 Hornby Street, Vancouver",49.28232,-123.12281,190,1997.69,16046085319,False,$$$,Vancouver
Hello Nori,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.5,"1165 Robson Street, Vancouver",49.285703,-123.126244,206,1598.43,16045649595,False,$$,Vancouver
España Restaurant,Spanish,Spanish,NA,4.0,"1118 Denman Street, Vancouver",49.288055,-123.140411,251,1538.15,16045584040,False,$$,Vancouver
Nero Waffles,"Desserts, Breakfast & Brunch, Waffles",Desserts,NA,4.5,"1703 Robson Street, Vancouver",49.290721,-123.133995,660,1072.44,16048391239,False,$$,Vancouver
JOEY Burrard,"Canadian (New), Lounges, Steakhouses",Steakhouses,Canadian (New),4.0,"820 Burrard St, Vancouver",49.282785,-123.123168,577,1946.01,16046835639,False,$$,Vancouver
ARC Restaurant,"Canadian (New), Cocktail Bars",Cocktail Bars,Canadian (New),4.0,"900 Canada Place Way, Vancouver",49.287287,-123.11373,173,1793.0,16046911818,False,$$$,Vancouver
Horin Tonkotsu Ramen ,Ramen,Ramen,NA,4.0,"1226 Robson Street, Vancouver",49.28617,-123.12749,159,1523.22,16046206111,False,$$,Vancouver
Kokoro Tokyo Mazesoba,Japanese,Japanese,Japanese,4.0,"551 Seymour Street, Vancouver",49.283393,-123.115078,457,2095.66,16045598872,False,$$,Vancouver
Tableau Bar Bistro,"Bars, Bistros",Bars,NA,4.0,"1181 Melville Street, Vancouver",49.287494,-123.123569,279,1432.39,16046398692,False,$$,Vancouver
Peaked Pies,"Australian, Bakeries, Fast Food",Fast Food,NA,4.5,"975 Denman Street, Vancouver",49.289649,-123.13848,200,1307.33,17783795612,False,$$,Vancouver
JOS,"Pizza, Italian",Pizza,Italian,4.0,"1190 W Cordova St, Vancouver",49.289074,-123.122008,47,1306.61,16048911555,False,$$,Vancouver
Mahony's Tavern,"Irish, Pubs",Pubs,Irish,3.0,"1055 Canada Place, Vancouver",49.28971,-123.11607,219,1584.62,16046477513,False,$$,Vancouver
Ukrainian Village,Ukrainian,Ukrainian,NA,4.0,"815 Denman Street, Vancouver",49.291412,-123.13582,170,1049.86,16046877440,False,$$,Vancouver
Mott 32,Chinese,Chinese,Chinese,4.0,"1161 West Georgia Street, Vancouver",49.28687,-123.124538,190,1481.07,16049798886,False,$$$$,Vancouver
CinCin Ristorante + Bar,"Italian, Bars",Bars,Italian,4.0,"1154 Robson Street, Vancouver",49.28516,-123.1263,416,1625.91,16046887338,False,$$$,Vancouver
Seasons In the Park,Seafood,Seafood,NA,4.0,"Queen Elizabeth Park, Vancouver",49.241671,-123.112535,528,727.08,16048748008,False,$$$,Vancouver
Grub,"Italian, Canadian (New)",Italian,"Italian, Canadian (New)",4.0,"4328 Main Street, Vancouver",49.246399,-123.101028,182,265.31,16048768671,False,$$,Vancouver
Rocky Mountain Flatbread,"Gluten-Free, Breakfast & Brunch, Pizza",Pizza,NA,4.0,"4186 Main Street, Vancouver",49.2478,-123.10074,239,390.72,16045669779,False,$$,Vancouver
Yugo Restaurant,Japanese,Japanese,Japanese,4.0,"4265 Main Street, Vancouver",49.24753,-123.10152,122,337.72,16046207878,False,$$$,Vancouver
East is East,"Middle Eastern, Indian",Middle Eastern,"Middle Eastern, Indian",4.0,"4433 Main Street, Vancouver",49.245214,-123.101492,497,177.04,16045654401,False,$$$,Vancouver
The Locus,"Lounges, Canadian (New)",Lounges,Canadian (New),4.0,"4121 Main Street, Vancouver",49.2485,-123.10147,266,434.58,16047084121,False,$$,Vancouver
Trafiq Cafe & Bakery,"Cafes, Bakeries, Coffee & Tea","Cafes, Coffee & Tea",NA,4.5,"4216 Main Street, Vancouver",49.247486,-123.101122,316,345.68,16046482244,False,$$,Vancouver
Autostrada,"Italian, Wine Bars",Wine Bars,Italian,4.0,"4811 Main Street, Vancouver",49.24172,-123.10185,100,392.14,16044286820,False,$$$,Vancouver
Sawasdee Thai Restaurant,Thai,Thai,Thai,4.0,"4250 Main Street, Vancouver",49.24703,-123.1008,338,321.9,16048764030,False,$$,Vancouver
Chaise Lounge Restaurant,"Lounges, American",Lounges,American,3.5,"4444 Main St, Vancouver",49.24507,-123.10109,149,209.48,16048747114,False,$$,Vancouver
The Acorn,"Vegan, Vegetarian, Cocktail Bars",Cocktail Bars,NA,4.0,"3995 Main Street, Vancouver",49.24958,-123.10143,462,547.65,16045669001,False,$$,Vancouver
Chickpea,"Vegan, Mediterranean",Vegan,Mediterranean,3.5,"4298 Main Street, Vancouver",49.246601,-123.100948,249,280.63,16046200602,False,$$,Vancouver
Sun Sui Wah Seafood Restaurant,"Seafood, Dim Sum, Cantonese",Seafood,NA,3.5,"3888 Main Street, Vancouver",49.25053,-123.1006,559,646.03,16048728822,False,$$,Vancouver
BBQ Chicken,"Korean, Chicken Wings, Pubs",Pubs,Korean,4.5,"4470 Main Street, Vancouver",49.244872,-123.101101,15,201.75,12365218256,False,$$,Vancouver
Breka Bakery & Café,"Bakeries, Patisserie/Cake Shop, Cafes",Cafes,NA,4.0,"4554 Main St, Vancouver",49.243837,-123.101146,42,232.78,16045590900,False,$$,Vancouver
Sula,"Indian, Seafood",Seafood,Indian,4.5,"4172 Main Street, Vancouver",49.24794,-123.100724,107,403.31,16048745375,False,$$,Vancouver
Pizza Carano,"Pizza, Italian",Pizza,Italian,4.5,"4241 Fraser Street, Vancouver",49.247216,-123.090345,151,1013.47,16048771270,False,$$,Vancouver
Sushi Hub,"Sushi Bars, Japanese",Sushi Bars,Japanese,4.0,"4855 Main Street, Vancouver",49.24116,-123.10187,124,447.99,16043364855,False,$$,Vancouver
Boiling Point,"Taiwanese, Hot Pot, Comfort Food",Taiwanese,NA,3.5,"4148 Main St, Vancouver",49.248204,-123.1009,91,427.0,16046202198,False,$$,Vancouver
Ogenki Sushi,"Japanese, Sushi Bars",Sushi Bars,Japanese,3.5,"4342 Main Street, Vancouver",49.246298,-123.10103,111,257.04,16048759975,False,$,Vancouver
Hawkers Delight Deli,"Delis, Malaysian, Singaporean",Delis,Malaysian,4.0,"4127 Main Street, Vancouver",49.248375,-123.101287,354,424.81,16047098188,False,$,Vancouver
District Eleven,Vietnamese,Vietnamese,Vietnamese,4.0,"4063 Main Street, Vancouver",49.248993,-123.101205,31,511.39,<NA>,False,$,Vancouver
Osteria Savio Volpe,Italian,Italian,Italian,4.0,"615 Kingsway, Vancouver",49.257491,-123.090934,432,1681.39,16044280072,False,$$$,Vancouver
Toshi Sushi,"Sushi Bars, Japanese",Sushi Bars,Japanese,4.5,"181 East 16th Avenue, Vancouver",49.256699,-123.101936,448,1314.4,16048745173,False,$$,Vancouver
Tonton Sushi,Japanese,Japanese,Japanese,4.0,"4018 Cambie Street, Vancouver",49.249718,-123.115173,75,976.03,16044282742,False,$$,Vancouver
Nammos Estiatorio,"Tapas/Small Plates, Greek, Breakfast & Brunch",Tapas/Small Plates,Greek,4.0,"3980 Fraser Street, Vancouver",49.249492,-123.089892,132,1133.38,16044286850,False,$$,Vancouver
The Arbor,"Vegetarian, Vegan",Vegetarian,NA,4.0,"3941 Main Street, Vancouver",49.249996,-123.101226,145,584.8,16046203256,False,$$,Vancouver
Pizzeria Grano,Pizza,Pizza,NA,4.5,"3240 Main Street, Vancouver",49.25619,-123.101047,26,1282.99,16048765408,False,$$,Vancouver
Batard Boulangerie & Cafe Moderne,"Coffee & Tea, Bakeries, French",Coffee & Tea,French,4.5,"3958 Fraser Street, Vancouver",49.249534,-123.08992,134,1133.64,16045063958,False,$$,Vancouver
Le Marché St. George,"Cafes, Grocery",Cafes,NA,4.0,"4393 Saint George Street, Vancouver",49.245634,-123.094173,178,707.79,16045655107,False,$$,Vancouver
Long's Noodle House,"Chinese, Noodles, Dumplings",Chinese,Chinese,3.5,"4853 Main Street, Vancouver",49.241222,-123.101681,294,439.57,16048797879,False,$$,Vancouver
Fassil Ethiopian Restaurant,Ethiopian,Ethiopian,Ethiopian,4.5,"736 Broadway E, Vancouver",49.262317,-123.088331,149,2236.59,16048792001,False,$$,Vancouver
The Main,"Mediterranean, Pizza, Pubs","Pizza, Pubs",Mediterranean,3.0,"4210 Main Street, Vancouver",49.247425,-123.101025,119,350.42,16047098555,False,$$,Vancouver
Les Faux Bourgeois,"French, Cafes",Cafes,French,4.0,"663 E 15th Avenue, Vancouver",49.257281,-123.089767,455,1711.34,16048739733,False,$$,Vancouver
Bonjour Vietnam Bistro,Vietnamese,Vietnamese,Vietnamese,4.0,"3944 Fraser Street, Vancouver",49.249668,-123.089933,77,1139.58,16048793633,False,$$,Vancouver
Sushi Mania,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.0,"3851 Main Street, Vancouver",49.250538,-123.10118,166,651.7,16045683363,False,$$,Vancouver
Sushi Hil,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.5,"3330 Main Street, Vancouver",49.255466,-123.101145,24,1174.38,12364829060,False,$$,Vancouver
Matchstick Coffee,"Bakeries, Coffee Roasteries, Breakfast & Brunch",Coffee Roasteries,NA,3.5,"4807 Main Street, Vancouver",49.242161,-123.101575,61,381.51,16045694807,False,$$,Vancouver
The French Table Bistro,French,French,French,3.5,"3916 Main Street, Vancouver",49.25001,-123.100812,116,607.31,16046893237,False,$$$,Vancouver
Bob Likes Thai Food,Thai,Thai,Thai,3.5,"3755 Main St, Vancouver",49.25134,-123.10133,193,737.61,16045688538,False,$$,Vancouver
Egg & Co,Breakfast & Brunch,Breakfast & Brunch,NA,4.0,"4245 Fraser Street, Vancouver",49.247052,-123.090387,66,1003.75,16043369301,False,$$,Vancouver
Maizal RMF,Mexican,Mexican,Mexican,4.5,"2815 Main Street, Vancouver",49.26001,-123.101299,146,1682.28,16047090813,False,$$,Vancouver
East West Market,"Grocery, Vegan, Delis",Grocery,NA,4.5,"4169 Main Street, Vancouver",49.24823,-123.10147,34,406.99,16045646888,False,$,Vancouver
Kishimoto Japanese Kitchen,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.5,"2054 Commercial Drive, Vancouver",49.26651,-123.06935,518,455.75,16042555550,False,$$$,Vancouver
B House,"Asian Fusion, Breakfast & Brunch",Asian Fusion,Asian Fusion,4.5,"2270 Commercial Drive, Vancouver",49.264474,-123.069533,25,205.39,16045642468,False,$$$,Vancouver
The Burrow,"Mexican, Vegetarian, Breakfast & Brunch",Mexican,Mexican,4.0,"2781 Commercial Drive, Vancouver",49.259759,-123.07001,506,324.82,16045688224,False,$$,Vancouver
Sopra Sotto,"Pizza, Italian",Pizza,Italian,4.0,"1510 Commercial Drive, Vancouver",49.271105,-123.069465,141,950.71,16042517586,False,$$,Vancouver
Jamjar - Folk Lebanese Food,"Lebanese, Vegan",Lebanese,NA,4.0,"2280 Commercial Drive, Vancouver",49.264412,-123.069595,260,193.23,16042523957,False,$$,Vancouver
Pink Peppercorn Seafood House,Seafood,Seafood,NA,4.5,"1485 Kingsway, Vancouver",49.249358,-123.073916,145,1508.2,16045693626,False,$$$,Vancouver
Lunch Lady,Vietnamese,Vietnamese,Vietnamese,4.0,"1046 Commercial Drive, Vancouver",49.27497,-123.06915,213,1371.4,16045595938,False,$$,Vancouver
Absinthe Bistro,"French, Bistros, Desserts",Desserts,French,4.5,"952 Commercial Drive, Vancouver",49.27607,-123.069246,140,1493.33,16045669053,False,$$$,Vancouver
La Mezcaleria,Mexican,Mexican,Mexican,4.0,"1622 Commercial Drive, Vancouver",49.270224,-123.069414,296,829.26,16045598226,False,$$,Vancouver
Harbour Oyster + Bar,"Cocktail Bars, Seafood, Fish & Chips","Cocktail Bars, Seafood",NA,4.0,"1408 Commercial Drive, Vancouver",49.271895,-123.069182,76,1029.04,16042516900,False,$$,Vancouver
Via Tevere Pizzeria,"Italian, Pizza, Desserts","Pizza, Desserts",Italian,4.0,"1190 Victoria Drive, Vancouver",49.273875,-123.065534,335,1277.14,16043361803,False,$$,Vancouver
Harambe Restaurant,"Ethiopian, African",Ethiopian,"Ethiopian, African",4.0,"2149 Commercial Drive, Vancouver",49.265519,-123.069867,136,323.84,16042161060,False,$$,Vancouver
Gojo Café,"Ethiopian, African",Ethiopian,"Ethiopian, African",4.0,"2838 Commercial Drive, Vancouver",49.258955,-123.069605,61,389.32,16047085394,False,$$,Vancouver
Sula Indian Restaurant,Indian,Indian,Indian,4.0,"1128 Commercial Drive, Vancouver",49.274528,-123.069326,265,1311.39,16042151130,False,$$,Vancouver
